##1006250		
Dear	dear	jj
Everyone	everyone	pn1
,	,	y
Nicole	nicole	np1
.	.	y
Everyone	everyone	pn1
.	.	y
Understanding	understanding	nn1_vvg
DRIVE	drive	vv0_nn1
ME	me	ppio1_nn1
CRAZY	crazy	jj
<p>	<p>	y
Answers	answer	nn2_vvz
Sidebar	sidebar	nn1_np1
Vocabulary	vocabulary	nn1
words	word	nn2
are	be	vbr
highlighted	highlight	vvn
in	in	ii
blue	blue	jj_nn1@
.	.	y
<p>	<p>	y
##1006358		
Inventions	invention	nn2
can	can	vm
find	find	vvi
applications	application	nn2
quite	quite	rg
different	different	jj
from	from	ii
what	what	ddq
the	the	at
inventor	inventor	nn1
had	have	vhd
in	in	ii
mind	mind	nn1
.	.	y
.	.	y
.	.	y
<p>	<p>	y
I	i	ppis1
would	would	vm
have	have	vhi
got	get	vvn
around	around	rp
to	to	ii
him	him	ppho1
all	all	db_rr@
by	by	ii
myself	myself	ppx1
,	,	y
sooner	soon	rrr
or	or	cc
later	later	rrr_jjr
.	.	y
I	i	ppis1
'd	have	vhd
promised	promise	vvn
to	to	to
do	do	vdi
that	that	dd1
,	,	y
and	and	cc
I	i	ppis1
'd	have	vhd
made	make	vvn
the	the	at
promise	promise	nn1
to	to	ii
myself	myself	ppx1
.	.	y
It	it	pph1
is	be	vbz
not	not	xx
a	a	at1
good	good	jj
idea	idea	nn1
to	to	to
break	break	vvi
a	a	at1
promise	promise	nn1_vv0
you	you	ppy
make	make	vv0
to	to	ii
yourself	yourself	ppx1
;	;	y
it	it	pph1
might	might	vm
just	just	rr
start	start	vvi
you	you	ppy
thinking	think	vvg
that	that	cst
you	you	ppy
're	be	vbr
not	not	xx
trustworthy-which	trustworthy-which	ddq
is	be	vbz
harmful	harmful	jj
to	to	ii
your	your	appge
mental	mental	jj
health	health	nn1
,	,	y
whatever	whatever	ddqv
it	it	pph1
may	may	vm
be	be	vbi
.	.	y
Roubor	roubor	nn1_np1@
Transic	transic	nn1
,	,	y
that	that	dd1_cst
unpleasant	unpleasant	jj
fellow	fellow	nn1_jj
,	,	y
was	be	vbdz
definitely	definitely	rr
going	go	vvgk
to	to	to
be	be	vbi
a	a	at1
target	target	nn1
marked	mark	vvn
For	for	if
Destruction	destruction	nn1
by	by	ii
Gerald	gerald	np1
Knave	knave	nn1
:	:	y
Survivor-sooner	survivor-sooner	rrr
or	or	cc
later	later	rrr_jjr
.	.	y
After	after	ii
all	all	db
,	,	y
the	the	at
man	man	nn1
had	have	vhd
made	make	vvn
his	his	appge
hobby	hobby	nn1
into	into	ii
a	a	at1
very	very	rg
high-paying	high-paying	jj
living	living	nn1_jj
,	,	y
and	and	cc
his	his	appge
hobby	hobby	nn1
was	be	vbdz
torture	torture	nn1
.	.	y
Something	something	pn1
,	,	y
clearly	clearly	rr
,	,	y
had	have	vhd
to	to	to
be	be	vbi
done	do	vdn
.	.	y
But	but	ccb
before	before	cs
I	i	ppis1
got	get	vvd
around	around	rp
to	to	ii
it	it	pph1
on	on	ii_rp@
my	my	appge
own-well	own-well	nn1_jj
,	,	y
I	i	ppis1
'd	have	vhd
been	be	vbn
busy-Marechal	busy-marechal	jj
Field	field	nn1_np1
ran	run	vvd
into	into	ii
me	me	ppio1
.	.	y
He	he	pphs1
'd	have	vhd
planned	plan	vvn
to	to	to
do	do	vdi
that	that	dd1
,	,	y
and	and	cc
he	he	pphs1
'd	have	vhd
left	leave	vvn
his	his	appge
home	home	nn1
planet	planet	nn1
,	,	y
and	and	cc
all	all	db
the	the	at
lovely	lovely	jj
surroundings	surroundings	nn2
to	to	ii
which	which	ddq
Marechal	marechal	np1_jj
Field	field	np1_nn1
and	and	cc
all	all	db
his	his	appge
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
where	where	cs_rrq
I	i	ppis1
'd	have	vhd
been	be	vbn
clearing	clear	vvg
up	up	rp
a	a	at1
small	small	jj
matter	matter	nn1
for	for	if
an	a	at1
old-almost	old-almost	rr
a	a	at1
senile-friend	senile-friend	nn1_jj
.	.	y
I	i	ppis1
'd	have	vhd
been	be	vbn
staying	stay	vvg
at	at	ii
a	a	at1
decent	decent	jj
hotel	hotel	nn1
in	in	ii
Barra	barra	np1
,	,	y
which	which	ddq
is	be	vbz
the	the	at
planet	planet	nn1
's	be	vbz
one	one	mc1
and	and	cc
only	only	jj
capital	capital	nn1
city	city	nn1
,	,	y
and	and	cc
I	i	ppis1
was	be	vbdz
not	not	xx
hard	hard	jj
to	to	to
find	find	vvi
:	:	y
why	why	rrq
should	should	vm
I	i	ppis1
have	have	vhi
been	be	vbn
?	?	y
Marechal	marechal	jj_np1@
Field	field	nn1_np1
,	,	y
fifty	fifty	mc
years	year	nnt2
old	old	jj
and	and	cc
an	a	at1
erect	erect	jj
,	,	y
soldierly	soldierly	jj
figure	figure	nn1
of	of	io
a	a	at1
man	man	nn1
,	,	y
with	with	iw
ice-	ice-	jj
blue	blue	jj
eyes	eye	nn2
,	,	y
large	large	jj
white	white	jj
mustachios	mustachios	nn2
and	and	cc
a	a	at1
shiny	shiny	jj
bald	bald	jj
head	head	nn1
,	,	y
wasted	waste	vvd_vvn
no	no	at
time	time	nnt1
at	at	ii
all	all	db
in	in	ii
showing	show	vvg
me	me	ppio1
the	the	at
ransom	ransom	nn1
note	note	nn1
.	.	y
It	it	pph1
was	be	vbdz
short	short	jj_rr@
,	,	y
to	to	ii
the	the	at
point	point	nn1
and	and	cc
almost	almost	rr
completely	completely	rr
unhelpful	unhelpful	jj
.	.	y
Leave	leave	vv0
one	one	mc1
million	million	m
dollars	dollar	nnu2
in	in	ii
good	good	jj
metals	metal	nn2
in	in	ii
a	a	at1
locker	locker	nn1
in	in	ii
Gravesend	gravesend	np1
Port	port	nn1
.	.	y
You	you	ppy
will	will	vm
be	be	vbi
watched	watch	vvn@
.	.	y
Do	do	vd0
not	not	xx
set	set	vvi
any	any	dd
guard	guard	nn1_vv0
on	on	ii
the	the	at
locker	locker	nn1
;	;	y
or	or	cc
attempt	attempt	vv0_nn1
to	to	to
oversee	oversee	vvi
it	it	pph1
in	in	ii_rp@
any	any	dd
way	way	nn1
.	.	y
Whether	whether	csw31
or	or	csw32
not	not	csw33
you	you	ppy
leave	leave	vv0
the	the	at
ransom	ransom	nn1
,	,	y
your	your	appge
daughter	daughter	nn1
Melissa	melissa	np1
will	will	vm
be	be	vbi
RF	rf	np1
turned	turn	vvd
to	to	ii
you	you	ppy
.	.	y
If	if	cs
you	you	ppy
do	do	vd0
leave	leave	vvi
the	the	at
ransom	ransom	nn1
,	,	y
she	she	pphs1
will	will	vm
be	be	vbi
returned	return	vvn
alive	alive	jj
,	,	y
unharmed	unharmed	jj
and	and	cc
in	in	ii
one	one	mc1
piece	piece	nn1
.	.	y
Roubor	roubor	nn1_np1@
Transic	transic	nn1
"	"	y
The	the	at
torture	torture	nn1
business	business	nn1
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
reflectively	reflectively	rr
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Field	field	np1@_nn1
grunted	grunt	vvd
.	.	y
"	"	y
There	there	ex
's	be	vbz
no	no	at
time	time	nnt1
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
"	"	y
I	i	ppis1
see	see	vv0
that	that	cst_dd1
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
Transic	transic	np1@
had	have	vhd
written	write	vvn
almost	almost	rr
a	a	at1
generic	generic	jj
ransom	ransom	nn1
note	note	nn1_vv0
:	:	y
no	no	at_uh
specific	specific	jj
locker	locker	nn1
named	name	vvn_vvd
(	(	y
well	well	rr
,	,	y
Field	field	np1_nn1
would	would	vm
,	,	y
it	it	pph1
said	say	vvd
,	,	y
be	be	vbi
watched	watch	vvn@
)	)	y
,	,	y
and	and	cc
no	no	at
deadline	deadline	nn1
set	set	vvn_nn1_vvd_vv0
for	for	if
payment	payment	nn1
.	.	y
Only	only	rr
the	the	at
name	name	nn1
of	of	io
the	the	at
victim	victim	nn1
had	have	vhd
been	be	vbn
filled	fill	vvn
in	in	rp@_ii
.	.	y
"	"	y
When	when	rrq
did	do	vdd
you	you	ppy
find	find	vvi
out	out	rp
Melissa	melissa	np1
was	be	vbdz
missing	miss	vvg_jj
?	?	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
It	it	pph1
did	do	vdd
n't	n't	xx
sound	sound	vvi
like	like	ii
a	a	at1
useful	useful	jj
question	question	nn1
,	,	y
but	but	ccb
you	you	ppy
have	have	vh0
to	to	to
start	start	vvi
somewhere	somewhere	rl
.	.	y
Field	field	np1@_nn1
ignored	ignore	vvd
it	it	pph1
.	.	y
"	"	y
I	i	ppis1
called	call	vvd@
him	him	ppho1
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
aI	ai	nnu
needed	need	vvd_vvn
time	time	nnt1
to	to	to
get	get	vvi
the	the	at
moneyto	moneyto	nn1
turn	turn	vv0_nn1
it	it	pph1
into	into	ii
metals-so	metals-so	rr
I	i	ppis1
called	call	vvd@
him	him	ppho1
.	.	y
He	he	pphs1
was-my	was-my	appge
God	god	nn1@_np1
,	,	y
Knave-he	knave-he	pphs1
was	be	vbdz
very	very	rg
pleasant	pleasant	jj
.	.	y
"	"	y
"	"	y
He	he	pphs1
has	have	vhz
a	a	at1
lot	lot	nn1
of	of	io
ways	way	nn2
of	of	io
getting	get	vvg
rid	rid	vvn
of	of	io
his	his	appge
aggressions	aggression	nn2
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
It	it	pph1
was	be	vbdz
n't	n't	xx
a	a	at1
bad	bad	jj
setup	setup	nn1
for	for	if
a	a	at1
ransom	ransom	nn1
demand	demand	nn1_vv0
:	:	y
leaving	leave	vvg
the	the	at
locker	locker	nn1
number	number	nn1
open	open	jj
meant	mean	vvd_vvn
that	that	cst_dd1
Field	field	np1_nn1
had	have	vhd
to	to	to
be	be	vbi
absolutely	absolutely	rr
certain	certain	jj
he	he	pphs1
was	be	vbdz
being	be	vbg
watched	watch	vvn@
when	when	cs_rrq
he	he	pphs1
dropped	drop	vvd
off	off	ii_rp
the	the	at
money	money	nn1
;	;	y
that	that	cst_dd1
got	get	vvd
Transic	transic	jj_nn1
better	better	jjr
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
I	i	ppis1
could	could	vm
think	think	vvi
of	of	io
.	.	y
And	and	cc
the	the	at
open	open	jj
date	date	nn1
put	put	vvd_vvn_vv0
Transic	transic	nn1_jj
in	in	ii
phone	phone	nn1
contact	contact	nn1_vv0
with	with	iw
Field	field	nn1_np1
without	without	iw
Transic	transic	nn1_jj
's	be	vbz
having	have	vhg
to	to	to
initiate	initiate	vvi
the	the	at
call	call	nn1
.	.	y
"	"	y
I	i	ppis1
suppose	suppose	vv0
he	he	pphs1
did	do	vdd
n't	n't	xx
say	say	vvi
anything	anything	pn1
incriminating	incriminating	jj_vvg@
over	over	ii_rp
the	the	at
phone	phone	nn1
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
He	he	pphs1
discussed	discuss	vvd
the	the	at
delivery	delivery	nn1
of	of	io
something	something	pn1
for	for	if
payment	payment	nn1
,	,	y
"	"	y
Field	field	np1
said	say	vvd
.	.	y
"	"	y
I	i	ppis1
forget	forget	vv0
what	what	ddq
.	.	y
Oranges	orange	nn2
,	,	y
I	i	ppis1
think	think	vv0
.	.	y
No	no	xx
,	,	y
peaches	peach	nn2
.	.	y
Oh	oh	uh
God	god	np1
,	,	y
he	he	pphs1
went	go	vvd
on	on	rp@
and	and	cc
on	on	rp@_ii
about	about	ii
how	how	rgq@_rrq
lovely	lovely	jj
this	this	dd1
particular	particular	jj
peach	peach	nn1
was	be	vbdz
.	.	y
"	"	y
That	that	dd1
was	be	vbdz
Transic	transic	nn1_jj
's	's	ge
style	style	nn1
:	:	y
whenever	whenever	rrqv
you	you	ppy
can	can	vm
safely	safely	rr
stick	stick	vvi
pins	pin	nn2
in	in	ii
a	a	at1
victim	victim	nn1
,	,	y
do	do	vd0
so	so	rr
.	.	y
"	"	y
And	and	cc
you	you	ppy
arranged	arrange	vvd
a	a	at1
date	date	nn1
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
I	i	ppis1
asked	ask	vvd
for	for	if
ten	ten	m
days	day	nnt2
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
"	"	y
Transic	transic	np1@
gave	give	vvd
me	me	ppio1
a	a	at1
week	week	nnt1
.	.	y
I-I	i	ppis1
made	make	vvd
arrangements	arrangement	nn2
immediately-and	immediately	cc
then	then	rt
I-	i-	jj_nn1
"	"	y
"	"	y
You	you	ppy
came	come	vvd
to	to	to
find	find	vvi
me	me	ppio1
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
Maybe	maybe	rr
Transic	transic	nn1_jj
had	have	vhd
you	you	ppy
followed	follow	vvn
every	every	at1
minute	minute	nnt1
after	after	ii_cs
the	the	at
original	original	jj
note	note	nn1
had	have	vhd
been	be	vbn
delivered	deliver	vvn
.	.	y
And	and	cc
maybe	maybe	rr
not	not	xx
;	;	y
no	no	at
sure	sure	jj
way	way	nn1
to	to	to
tell	tell	vvi
.	.	y
Just	just	rr
by	by	ii
the	the	at
way	way	nn1
,	,	y
how	how	rrq
was	be	vbdz
the	the	at
note	note	nn1
delivered	deliver	vvn
?	?	y
"	"	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
some	some	dd
postal	postal	jj
office	office	nn1
or	or	cc
other	other	jj_nn1@
on	on	ii
the	the	at
Reel	reel	nn1
.	.	y
"	"	y
Which	which	ddq
was	be	vbdz
Transic	transic	nn1_jj
's	's	ge
planet	planet	nn1
of	of	io
residence	residence	nn1
.	.	y
All	all	db_rr@
very	very	rg
simple	simple	jj
,	,	y
all	all	db_rr@
very	very	rg_jj@
neatand	neatand	vv0_nn1
as	as	rg
risk-free	risk-free	jj_rr@
as	as	csa
a	a	at1
kidnap	kidnap	nn1
demand	demand	nn1_vv0
ever	ever	rr
gets	get	vvz
.	.	y
"	"	y
My	my	appge
God	god	np1
,	,	y
Knave	knave	nn1
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
"	"	y
This	this	dd1
is	be	vbz
Roubor	roubor	np1_nn1
Transic	transic	nn1_jj
.	.	y
You	you	ppy
've	have	vh0
got	get	vvn
to	to	to
help	help	vvi
me	me	ppio1
.	.	y
Melissa-she	melissa-she	pphs1
's	be	vbz_vhz@
twenty-two	twenty-two	mc
,	,	y
she	she	pphs1
's	be	vbz
just	just	rr
a	a	at1
kid	kid	nn1
.	.	y
My	my	appge
God	god	np1
,	,	y
Knave	knave	nn1
.	.	y
A	a	at1
week	week	nnt1
with	with	iw
Transic-	transic-	nn1_jj
"	"	y
"	"	y
He	he	pphs1
wo	will	vm
n't	n't	xx
harm	harm	vvi
her	her	ppho1
until	until	cs_ii@
day	day	nnt1
eight	eight	mc
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
He	he	pphs1
wants	want	vvz
his	his	appge
ransom-and	ransom	cc
he	he	pphs1
might	might	vm
be	be	vbi
thinking	think	vvg
ahead	ahead	rl
,	,	y
to	to	ii
making	make	vvg
a	a	at1
demand	demand	nn1
on	on	ii
someone	someone	pn1
else	else	rr
,	,	y
somewhere	somewhere	rl
else	else	rr
.	.	y
So	so	rr
he	he	pphs1
'd	have	vm
return	return	vvi
the	the	at
girl	girl	nn1
in	in	ii
good	good	jj
condition	condition	nn1
.	.	y
"	"	y
I	i	ppis1
was	be	vbdz
nowhere	nowhere	rl
near	near	rl_ii
as	as	csa_rg@
sure	sure	jj
of	of	io
this	this	dd1
as	as	csa
I	i	ppis1
hoped	hope	vvd
I	i	ppis1
sounded	sound	vvd
,	,	y
but	but	ccb
Field	field	np1
nodded	nod	vvd
and	and	cc
looked	look	vvd_vvn
a	a	rr21
little	little	rr22
relieved	relieve	vvn_vvd_jj
.	.	y
"	"	y
I	i	ppis1
suppose	suppose	vv0
so	so	rr
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
"	"	y
Kidnapping-and	kidnapping	cc
the	the	at
police	police	nn2
can't-	can't-	nn1_jj
"	"	y
"	"	y
Once	once	cs@_rr
she	she	pphs1
's	be	vbz_vhz@
returned	return	vvn
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
,	,	y
"	"	y
she	she	pphs1
can	can	vm
complain	complain	vvi
to	to	ii
somebody	somebody	pn1
.	.	y
But	but	ccb
it	it	pph1
's	be	vbz
not	not	xx
likely	likely	jj
to	to	to
do	do	vdi
any	any	dd
good	good	jj
.	.	y
Transic	transic	np1@_nn1@_jj
will	will	vm
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Bolitho	bolitho	np1_nn1
,	,	y
or	or	cc
on	on	ii
Earth	earth	nn1
,	,	y
or	or	cc
God	god	np1
knows	know	vvz
where	where	rrq
.	.	y
"	"	y
"	"	y
But-	but-	jj_nn1
"	"	y
"	"	y
Transic	transic	jj_nn1
tortures	torture	nn2
people	people	nn
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
Lots	lots	pn
of	of	io
other	other	jj
people	people	nn
know	know	vv0
about	about	ii
that	that	dd1
,	,	y
though	though	cs
he	he	pphs1
's	be	vhz
been	be	vbn
careful	careful	jj
enough	enough	rr
to	to	to
avoid	avoid	vvi
arrest-so	arrest-so	rg
far	far	rr_jj
.	.	y
And	and	cc
being	be	vbg
on	on	ii
the	the	at
Reel	reel	nn1
,	,	y
that	that	dd1_cst
odd	odd	jj
so-called	so-called	jj
pleasure	pleasure	nn1
planet	planet	nn1
where	where	cs_rrq
money	money	nn1
makes	make	vvz
most	most	dat
of	of	io
the	the	at
laws	law	nn2
,	,	y
helps	help	vvz
a	a	at1_rr21@
lot	lot	nn1_rr22
.	.	y
"	"	y
He	he	pphs1
said	say	vvd
it	it	pph1
again	again	rt
.	.	y
"	"	y
But-	but-	nn1_jj
"	"	y
"	"	y
A	a	zz1_at1@
man	man	nn1
who	who	pnqs
has	have	vhz
a	a	at1
reputation	reputation	nn1
for	for	if
torturing	torture	vvg_jj@
people	people	nn
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
gently	gently	rr
,	,	y
"	"	y
can	can	vm
usually	usually	rr
scratch	scratch	vvi
up	up	rp_ii@
people	people	nn
who	who	pnqs
will	will	vm
swear	swear	vvi
to	to	ii
anything	anything	pn1
he	he	pphs1
wants	want	vvz
them	them	ppho2
to	to	to
swear	swear	vvi
to	to	ii_to
.	.	y
"	"	y
Field	field	np1@_nn1
sighed	sigh	vvd
.	.	y
I	i	ppis1
was	be	vbdz
thinking	think	vvg
fast	fast	rr_jj
,	,	y
but	but	ccb
I	i	ppis1
tried	try	vvd
not	not	xx
to	to	to
let	let	vvi
it	it	pph1
show	show	vvi
.	.	y
"	"	y
I	i	ppis1
suppose	suppose	vv0
so	so	rr
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
"	"	y
Knave-	knave-	nn1
"	"	y
"	"	y
Will	will	vm
I	i	ppis1
help	help	vvi
you	you	ppy
?	?	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
If	if	cs
I	i	ppis1
agree	agree	vv0
,	,	y
you	you	ppy
're	be	vbr
going	go	vvgk
to	to	to
have	have	vhi
to	to	to
help	help	vvi
me	me	ppio1
.	.	y
"	"	y
"	"	y
Money	money	nn1
is	be	vbz
n't	n't	xx
important	important	jj
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
"	"	y
Melissa-my	melissa-my	appge
God	god	nn1@_np1
,	,	y
Knave	knave	nn1
,	,	y
she	she	pphs1
's	be	vbz
just	just	rr
a	a	at1
kid	kid	nn1
.	.	y
In	in	ii
Transic	transic	nn1
's	's	ge
clutches	clutch	nn2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
"	"	y
"	"	y
She	she	pphs1
'll	will	vm
be	be	vbi
fine	fine	jj
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
firmly	firmly	rr
.	.	y
"	"	y
And	and	cc
I	i	ppis1
was	be	vbdz
n't	n't	xx
talking	talk	vvg
about	about	ii
money	money	nn1
.	.	y
I	i	ppis1
'll	will	vm
need	need	vvi
things	thing	nn2
from	from	ii
you	you	ppy
.	.	y
Supplies	supply	nn2
.	.	y
This	this	dd1
is	be	vbz
n't	n't	xx
going	go	vvgk
to	to	to
be	be	vbi
easy	easy	jj
.	.	y
"	"	y
"	"	y
But	but	ccb
you	you	ppy
will	will	vm_vv0%
--	--	x
"	"	y
"	"	y
I	i	ppis1
will	will	vm
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
And	and	cc
felt	feel	vvd_vvn
doubtful	doubtful	jj
about	about	ii
it	it	pph1
,	,	y
right	right	rr
then	then	rt
and	and	cc
there	there	rl
.	.	y
Marechal	marechal	jj_np1@
Field	field	nn1_np1
was	be	vbdz
,	,	y
as	as	csa
I	i	ppis1
may	may	vm
have	have	vhi
implied	imply	vvn
,	,	y
a	a	at1
very	very	rg
rich	rich	jj
kind	kind	nn1
of	of	io
fellow	fellow	nn1_jj
.	.	y
He	he	pphs1
's	be	vbz
the	the	at
Field	field	nn1
of	of	io
Field	field	np1_nn1
's	's	ge
Fields	field	nn2
(	(	y
try	try	vv0
saying	say	vvg
those	those	dd2
six	six	mc
words	word	nn2
five	five	mc
times	time	nnt2
fast	fast	rr_jj
without	without	iw
feeling	feel	vvg_nn1
like	like	ii
a	a	at1
damn	damn	jj
fool	fool	nn1
)	)	y
,	,	y
a	a	at1
company	company	nn1
that	that	cst_dd1
might	might	vm
as	as	rr21
well	well	rr22
be	be	vbi
alone	alone	jj
in	in	ii
its	its	z'
area	area	nn1
of	of	io
expertise	expertise	nn1
,	,	y
small	small	jj
field	field	nn1
work	work	nn1
.	.	y
Large	large	jj
fields-shielding	fields-shielding	nn1_jj
for	for	if
a	a	at1
building	building	nn1
or	or	cc
a	a	at1
person	person	nn1
or	or	cc
a	a	at1
ship	ship	nn1
,	,	y
say-are	say-are	vbr
common	common	jj
enough	enough	rr
,	,	y
but	but	ccb
small	small	jj
fields	field	nn2
are	be	vbr
a	a	rr21
little	little	rr22
special	special	jj
:	:	y
they	they	pphs2
're	be	vbr
the	the	at
kind	kind	nn1
of	of	io
thing	thing	nn1
that	that	cst_dd1
is	be	vbz
perfectly	perfectly	rr
possible	possible	jj
in	in	ii
theory	theory	nn1
and	and	cc
only	only	rr_jj
just	just	rr
barely	barely	rr
possible	possible	jj
in	in	ii
actual	actual	jj
fact	fact	nn1
,	,	y
for	for	if
sixty	sixty	mc
or	or	cc
seventy	seventy	mc
perfectly	perfectly	rr
good	good	jj
,	,	y
and	and	cc
very	very	rg
lengthily	lengthily	rr
technical	technical	jj
,	,	y
reasons	reason	nn2
.	.	y
Field	field	np1@_nn1
had	have	vhd
found	find	vvn
a	a	at1
trick	trick	nn1
or	or	cc
two	two	mc
for	for	if
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
for	for	rex21
instance	instance	rex22
,	,	y
or	or	cc
one	one	mc1
particular	particular	jj
bit	bit	nn1
of	of	io
your	your	appge
lab	lab	nn1
equipment-or	equipment-or	cc
,	,	y
in	in	ii
fact	fact	nn1
,	,	y
anything	anything	pn1
.	.	y
He	he	pphs1
was	be	vbdz
working	work	vvg
,	,	y
he	he	pphs1
told	tell	vvd
me	me	ppio1
(	(	y
I	i	ppis1
talked	talk	vvd
with	with	iw
him	him	ppho1
for	for	if
quite	quite	rg
a	a	at1
while	while	nnt1@_cs
that	that	dd1
day	day	nnt1
,	,	y
feeling	feel	vvg
that	that	cst_dd1
,	,	y
once	once	cs@_rr
I	i	ppis1
'd	have	vhd
agreed	agree	vvn
to	to	to
help	help	vvi
,	,	y
the	the	at
flow	flow	nn1
of	of	io
conversation	conversation	nn1
would	would	vm
keep	keep	vvi
him	him	ppho1
calmed	calm	vvn_vvd
down-and	down	cc
after	after	ii
all	all	db
,	,	y
we	we	ppis2
had	have	vhd
to	to	to
do	do	vdi
something	something	pn1
while	while	cs
he	he	pphs1
was	be	vbdz
on	on	rp@_ii
and	and	cc
off	off	ii_rp
the	the	at
phone	phone	nn1
ordering	order	vvg_nn1
wooden	wooden	jj
crates	crate	nn2
and	and	cc
the	the	at
latest	late	jjt
in	in	ii
human-sized	human-sized	jj
shields	shield	nn2
and	and	rr31
so	so	rr32
on	on	rr33
)	)	y
-he	he	pphs1
was	be	vbdz
working	work	vvg
,	,	y
at	at	ii
any	any	dd
rate	rate	nn1
,	,	y
on	on	ii
a	a	at1
fascinating	fascinating	jj
notion	notion	nn1
:	:	y
fields	field	nn2
small	small	jj_rr%
enough	enough	rr_dd
to	to	to
be	be	vbi
used	use	vvn
as	as	csa_ii@
lubricating	lubricate	vvg_jj@
tools	tool	nn2
.	.	y
"	"	y
We	we	ppis2
can	can	vm
wrap	wrap	vvi
individual	individual	jj
ball	ball	nn1
bearings	bearing	nn2
,	,	y
for	for	rex21
instance	instance	rex22
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
"	"	y
The	the	at
field	field	nn1
can	can	vm
be	be	vbi
beamed	beam	vvn
from	from	ii
a	a	at1
distance-about	distance-about	nn1
a	a	at1
quarter-mile	quarter-mile	nnu1
is	be	vbz
the	the	at
beam	beam	nn1
limit-and	limit	cc
the	the	at
generating	generating	jj
equipment	equipment	nn1
weighs	weigh	vvz
less	less	dar_rrr
than	than	csn
most	most	dat
lubricants	lubricant	nn2
,	,	y
for	for	if
complex	complex	jj
jobs	job	nn2
.	.	y
Beaming	beaming	jj_vvg
equipment	equipment	nn1
miniaturized	miniaturize	vvd
,	,	y
of	of	rr21
course	course	rr22
.	.	y
"	"	y
"	"	y
But	but	ccb
it	it	pph1
's	be	vhz
got	get	vvn
to	to	to
be	be	vbi
more	more	rgr
expensive	expensive	jj
than	than	csn
lubricants	lubricant	nn2
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
Yes	yes	uh
and	and	cc
no	no	uh
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
"	"	y
Power	power	nn1
costs	cost	nn2
are	be	vbr
minor	minor	jj
.	.	y
And	and	cc
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
speak-the	speak	at
generator	generator	nn1
,	,	y
suitably	suitably	rr
instructed	instruct	vvn_vvd
,	,	y
has	have	vhz
a	a	at1
good	good	jj
lifetime	lifetime	nnt1
.	.	y
Specify	specify	vv0
your	your	appge
field	field	nn1
,	,	y
specify	specify	vv0
location	location	nn1
and	and	cc
shape	shape	nn1
and	and	cc
strength	strength	nn1
,	,	y
specify	specify	vv0
thicknessjust	thicknessjust	nn1_vv0
name	name	nn1
it-and	it	cc
the	the	at
generator	generator	nn1
's	be	vbz
good	good	jj
for	for	if
fifty	fifty	mc
years	year	nnt2
before	before	ii_cs
maintenance	maintenance	nn1
check	check	nn1_vv0
,	,	y
minimum	minimum	nn1_jj
.	.	y
It	it	pph1
costs	cost	vvz
more	more	dar_rrr
than	than	csn
a	a	at1
can	can	nn1%
of	of	io
lubricant-but	lubricant	ccb
you	you	ppy
never	never	rr
have	have	vh0
to	to	to
buy	buy	vvi
a	a	at1
second	second	nnt1_md
can	can	vm_nn1%
.	.	y
