##221672		
OFF	off	ii
're	be	vbr
ready	ready	jj
to	to	to
shoot	shoot	vvi
this	this	dd1
.	.	y
@!Sgt-TUCCI		zzq
:	:	y
He	he	pphs1
just	just	rr
shot	shoot	vvd_vvn
it	it	pph1
.	.	y
Let	let	vv0
me	me	ppio1
see	see	vvi
your	your	appge
arm	arm	nn1
.	.	y
Let	let	vv0
me	me	ppio1
see	see	vvi
.	.	y
@!DAVE		zzq
:	:	y
No	no	uh
,	,	y
I	i	ppis1
just	just	rr
did	do	vdd
it	it	pph1
.	.	y
@!Sgt-TUCCI		zzq
:	:	y
You	you	ppy
just	just	rr
did	do	vdd
it	it	pph1
.	.	y
@!DAVE		zzq
:	:	y
I	i	ppis1
'm	be	vbm
going	go	vvg
to	to	ii
the	the	at
methadone	methadone	nn1
clinic	clinic	nn1
.	.	y
@!Det-EVINCI		zzq
:	:	y
What	what	ddq
's	be	vbz
in	in	ii
here	here	rl
?	?	y
What	what	ddq
's	be	vbz
...	...	...
@!DAVE		zzq
:	:	y
It	it	pph1
's	be	vbz
just	just	jj@_rr
water	water	nn1_vv0%
in	in	ii
there	there	rl
.	.	y
@!Det-EVINCI		zzq
:	:	y
Yeah	yeah	uh
,	,	y
water	water	nn1
.	.	y
@!DAVE		zzq
:	:	y
I	i	ppis1
'm	be	vbm
begging	beg	vvg
you	you	ppy
,	,	y
please	please	rr
.	.	y
I	i	ppis1
want	want	vv0
to	to	to
--		nn1_jj
I	i	ppis1
'm	be	vbm
sick	sick	jj
of	of	io
this	this	dd1
sh	sh	uh
--		nn1_jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
fly	fly	vvi
straight	straight	rr_jj
.	.	y
Please	please	rr
,	,	y
Officer	officer	nn1
,	,	y
I	i	ppis1
'm	be	vbm
begging	beg	vvg
you	you	ppy
.	.	y
You	you	ppy
'll	will	vm
never	never	rr
see	see	vvi
me	me	ppio1
around	around	rp
here	here	rl
again	again	rt
.	.	y
My	my	appge
letter	letter	nn1
is	be	vbz
being	be	vbg
--		zz
is	be	vbz
written	write	vvn
...	...	...
@!Det-EVINCI		zzq
:	:	y
And	and	cc
if	if	cs
I	i	ppis1
do	do	vd0
,	,	y
what	what	ddq
could	could	vm
happen	happen	vvi
then	then	rt
?	?	y
@!DAVE		zzq
:	:	y
If	if	cs
you	you	ppy
see	see	vv0
me	me	ppio1
again	again	rt
,	,	y
then	then	rt
lock	lock	vv0@
me	me	ppio1
right	right	rr
up	up	rp
because	because	cs
you	you	ppy
wo	will	vm
n't	n't	xx
see	see	vvi
me	me	ppio1
here	here	rl
again	again	rt
.	.	y
I	i	ppis1
'm	be	vbm
getting	get	vvg
my	my	appge
letter	letter	nn1
for	for	if
today	today	rt
,	,	y
and	and	cc
then	then	rt
I	i	ppis1_mc1%
--		zz
I	i	ppis1
start	start	vv0
the	the	at
clinic	clinic	nn1
--		nn1
I	i	ppis1
've	have	vh0
got	get	vvn
to	to	to
be	be	vbi
there	there	rl
at	at	ii
6:00	6:00	mc
tomorrow	tomorrow	rt
morning	morning	nnt1
on	on	ii
Blanchard	blanchard	np1
Street	street	nnl1
.	.	y
@!Det-EVINCI		zzq
:	:	y
You	you	ppy
really	really	rr
want	want	vv0
to	to	to
do	do	vdi
this	this	dd1
or	or	cc
are	be	vbr
you	you	ppy
going	go	vvg
to	to	to
be	be	vbi
back	back	rp
here	here	rl
?	?	y
@!DAVE		zzq
:	:	y
Yes	yes	uh
.	.	y
I	i	ppis1
'm	be	vbm
not	not	xx
going	go	vvgk
to	to	to
be	be	vbi
back	back	rp
here	here	rl
.	.	y
This	this	dd1
is	be	vbz
what	what	ddq
I	i	ppis1
want	want	vv0
to	to	to
do	do	vdi
.	.	y
@!Det-EVINCI		zzq
:	:	y
You	you	ppy
sure	sure	jj_rr%
?	?	y
@!DAVE		zzq
:	:	y
Yes	yes	uh
--		nn1
my	my	appge
life	life	nn1
--		nn1
I	i	ppis1
've	have	vh0
got	get	vvn
to	to	to
save	save	vvi
my	my	appge
life	life	nn1
.	.	y
I	i	ppis1
'm	be	vbm
only	only	rr
27	27	mc
years	year	nnt2
old	old	jj
.	.	y
I	i	ppis1
got	get	vvd
to	to	to
save	save	vvi
my	my	appge
life	life	nn1
.	.	y
@!Det-EVINCI		zzq
:	:	y
Go	go	vv0
ahead	ahead	rl
.	.	y
@!Sgt-TUCCI		zzq
:	:	y
You	you	ppy
're	be	vbr
young	young	jj
,	,	y
buddy	buddy	nn1
.	.	y
@!DAVE		zzq
:	:	y
Thank	thank	vv0
you	you	ppy
,	,	y
man	man	nn1
.	.	y
@!Det-EVINCI		zzq
:	:	y
Get	get	vv0
rid	rid	vvn
of	of	io
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
'll	will	vm
never	never	rr
see	see	vvi
me	me	ppio1
here	here	rl
again	again	rt
,	,	y
I	i	ppis1
swear	swear	vv0
to	to	ii
God	god	np1
.	.	y
@!Det-EVINCI		zzq
:	:	y
Yeah	yeah	uh
,	,	y
OK	ok	rr
.	.	y
See	see	vv0
you	you	ppy
next	next	md
week	week	nnt1
.	.	y
@(Footage-of-Dave-wa)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
He	he	pphs1
told	tell	vvd
us	us	ppio2
his	his	appge
name	name	nn1
is	be	vbz
Dave	dave	np1
and	and	cc
to	to	to
call	call	vvi
him	him	ppho1
in	in	ii_rp@
a	a	at1
week	week	nnt1
.	.	y
He	he	pphs1
said	say	vvd
he	he	pphs1
'd	have	vm
be	be	vbi
clean	clean	jj
.	.	y
We	we	ppis2
'll	will	vm
see	see	vvi
.	.	y
@!Det-EVINCI		zzq
:	:	y
Well	well	rr
,	,	y
you	you	ppy
saw	see	vvd
,	,	y
he	he	pphs1
was	be	vbdz
begging	beg	vvg
for	for	if
--		nn1_jj
for	for	if
mercy	mercy	nn1
.	.	y
If	if	cs
he	he	pphs1
goes	go	vvz
tomorrow	tomorrow	rt
and	and	cc
something	something	pn1
works	work	vvz
out	out	rp
,	,	y
then	then	rt
I	i	ppis1
guess	guess	vv0
it	it	pph1
worked	work	vvd
out	out	rp
good	good	jj
for	for	if
him	him	ppho1
and	and	cc
everybody	everybody	pn1
.	.	y
@(Footage-of-Evinci)		zzc
@!RATHER		zzq
:	:	y
Detective	detective	nn1
Nick	nick	np1
Evinci	evinci	np1_nn1
is	be	vbz
pessimistic	pessimistic	jj
.	.	y
@!Det-EVINCI		zzq
:	:	y
If	if	cs
we	we	ppis2
saw	see	vvd
him	him	ppho1
back	back	rp
here	here	rl
in	in	ii
a	a	at1
week	week	nnt1
or	or	cc
two	two	mc
,	,	y
that	that	dd1_cst
would	would	vm
not	not	xx
surprise	surprise	vvi
me	me	ppio1
at	at	rr21
all	all	rr22
.	.	y
@(Footage-of-Tucci-a)		zzc
@!Det-EVINCI		zzq
:	:	y
Police	police	nn2
.	.	y
Come	come	vv0
here	here	rl
.	.	y
@!Sgt-TUCCI		zzq
:	:	y
Police	police	nn2
.	.	y
@(Footage-of-Evinci-)		zzc
@!Det-EVINCI		zzq
:	:	y
There	there	ex
's	be	vbz
people	people	nn
out	out	rp
here	here	rl
that	that	dd1_cst
,	,	y
you	you	ppy
know	know	vv0
,	,	y
at	at	ii
one	one	mc1
time	time	nnt1
were	be	vbdr
perfect	perfect	jj
specimens	specimen	nn2
.	.	y
@!Det-EVINCI		zzq
:	:	y
Dope	dope	nn1_vv0@
bags	bag	nn2
all	all	rr
over	over	ii
the	the	at
joint	joint	jj_nn1@
.	.	y
@(Footage-of-Tucci-a)		zzc
@!Det-EVINCI		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
you	you	ppy
see	see	vv0
them	them	ppho2
now	now	rt
,	,	y
they	they	pphs2
look	look	vv0
like	like	ii
dying	die	vvg_jj
--		zz
dying	dying	jj_vvg
animals	animal	nn2
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
1	1	mc1
:	:	y
I	i	ppis1
only	only	rr
weigh	weigh	vv0
80	80	mc
pounds	pound	nn2
.	.	y
I	i	ppis1
'm	be	vbm
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
limit	limit	nn1
,	,	y
you	you	ppy
know	know	vv0
,	,	y
of	of	io
how	how	rgq@
much	much	da1_rr
to	to	ii
--		zz
to	to	to
inject	inject	vvi
,	,	y
you	you	ppy
know	know	vv0
.	.	y
I	i	mc1@_zz1@_ppis1
--		nn1_jj
it	it	pph1
's	be	vbz
common	common	jj
sense	sense	nn1
basically	basically	rr
.	.	y
You	you	ppy
know	know	vv0
,	,	y
you	you	ppy
've	have	vh0
got	get	vvn
to	to	to
be	be	vbi
careful	careful	jj
.	.	y
Always	always	rr
test	test	vv0
your	your	appge
--		nn1_jj
your	your	appge
product	product	nn1
first	first	md
.	.	y
Never	never	rr
inject	inject	vv0
all	all	db
of	of	io
it	it	pph1
all	all	rr31
at	at	rr32
once	once	rr33
.	.	y
@(Footage-of-Evinci-)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
What	what	ddq
is	be	vbz
the	the	at
allure	allure	nn1
?	?	y
@!Det-EVINCI		zzq
:	:	y
OK	ok	rr
.	.	y
There	there	ex
's	be	vbz
another	another	dd1
deal	deal	nn1
.	.	y
See	see	vv0
him	him	ppho1
?	?	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
What	what	ddq
accounts	account	vvz
for	for	if
the	the	at
stunning	stunning	jj
surge	surge	nn1
in	in	ii
heroin	heroin	nn1
use	use	nn1_vv0
?	?	y
@!Det-EVINCI		zzq
:	:	y
There	there	ex
's	be	vbz
no	no	pn121
one	one	pn122
immune	immune	jj
to	to	ii
this	this	dd1
.	.	y
@!RATHER		zzq
:	:	y
Quality	quality	nn1
's	be	vbz
up	up	rp
,	,	y
price	price	nn1
is	be	vbz
down	down	rp
.	.	y
@!Det-EVINCI		zzq
:	:	y
Quality	quality	nn1
is	be	vbz
excellent	excellent	jj
around	around	ii_rp
here	here	rl
,	,	y
they	they	pphs2
claim	claim	vv0
.	.	y
@(Footage-of-Evinci-)		zzc
@!Det-EVINCI		zzq
:	:	y
What	what	ddq
's	be	vbz
your	your	appge
name	name	nn1
?	?	y
@!Mr-SCARILLO		zzq
:	:	y
They	they	pphs2
made	make	vvd
it	it	pph1
strong	strong	jj_rr%
enough	enough	rr
.	.	y
They	they	pphs2
could	could	vm
just	just	rr
smoke	smoke	vvi
it	it	pph1
or	or	cc
snort	snort	vv0
it	it	pph1
and	and	cc
get	get	vvi
the	the	at
same	same	da
kind	kind	nn1
of	of	io
effect	effect	nn1
without	without	iw
injecting	inject	vvg
.	.	y
Unidentified	unidentified	jj
Man	man	nn1
2	2	mc
:	:	y
Yeah	yeah	uh
.	.	y
Yeah	yeah	uh
.	.	y
I	i	ppis1
thought	think	vvd
it	it	pph1
was	be	vbdz
taboo	taboo	jj_nn1
,	,	y
too	too	rr@
.	.	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
Because	because	cs
it	it	pph1
's	be	vbz
pure	pure	jj
enough	enough	rr
to	to	to
sniff	sniff	vvi
instead	instead	ii21
of	of	ii22
shoot	shoot	nn1@
,	,	y
it	it	pph1
's	be	vbz
more	more	rgr
acceptable	acceptable	jj
.	.	y
Man	man	nn1
2	2	mc
:	:	y
I	i	ppis1
thought	think	vvd
it	it	pph1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
it	it	pph1
once	once	rr
,	,	y
and	and	cc
then	then	rt
you	you	ppy
do	do	vd0
so	so	rg
many	many	da2
bags	bag	nn2
a	a	at1
day	day	nnt1
,	,	y
and	and	cc
it	it	pph1
's	be	vbz
--		zz
and	and	cc
it	it	pph1
's	be	vbz
not	not	xx
taboo	taboo	jj_nn1
no	no	nn1%_at_rr%
more	more	rrr_dar
.	.	y
It	it	pph1
's	be	vbz
--		zz
you	you	ppy
know	know	vv0
,	,	y
it	it	pph1
's	be	vbz
a	a	at1
$	$	nn
10	10	mc
high	high	jj
.	.	y
It	it	pph1
's	be	vbz
,	,	y
you	you	ppy
know	know	vv0
...	...	...
@(Footage-of-Man-#-2)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
it	it	pph1
does	do	vdz
n't	n't	xx
stay	stay	vvi
a	a	at1
$	$	nn
10	10	mc
high	high	jj
.	.	y
@!Det-EVINCI		zzq
:	:	y
How	how	rgq@_rrq
long	long	rr_vv0@_jj
you	you	ppy
been	be	vbn
shooting	shoot	vvg
?	?	y
Man	man	nn1
2	2	mc
:	:	y
A	a	at1
few	few	da2
months	month	nnt2
.	.	y
@!Det-EVINCI		zzq
:	:	y
You	you	ppy
're	be	vbr
pretty	pretty	rg
new	new	jj
.	.	y
Let	let	vv0
me	me	ppio1
see	see	vvi
.	.	y
Man	man	nn1
2	2	mc
:	:	y
Yeah	yeah	uh
,	,	y
a	a	at1
few	few	da2
months	month	nnt2
.	.	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
As	as	ii_csa
the	the	at
addiction	addiction	nn1
grows	grow	vvz
,	,	y
sniffing	sniff	vvg
leads	lead	vvz_nn2@
to	to	ii
shooting	shooting	nn1_vvg
...	...	...
@!Det-EVINCI		zzq
:	:	y
The	the	at
other	other	jj
side	side	nn1
's	be	vbz
a	a	rr21
little	little	rr22
jabbed	jab	vvn
up	up	rp
.	.	y
Man	man	nn1
2	2	mc
:	:	y
Yeah	yeah	uh
.	.	y
@(Footage-of-Man-#-2)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
because	because	cs
that	that	dd1
's	be	vbz
the	the	at
fastest	fastest	jjt_rrt
,	,	y
cheapest	cheap	jjt
high	high	jj
.	.	y
qwq		xx
@		ii
(	(	y
Excerpts-from-		nn2
"	"	y
Pul	pul	nnu1
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
It	it	pph1
's	be	vbz
more	more	rgr
potent	potent	jj
.	.	y
It	it	pph1
's	be	vbz
more	more	rgr
popular	popular	jj
.	.	y
Featured	feature	vvn_vvd
now	now	rt
in	in	ii
movies	movie	nn2
like	like	ii
"	"	y
Pulp	pulp	nn1
Fiction	fiction	nn1
"	"	y
and	and	cc
"	"	y
Trainspotting	trainspotting	np1_vvg
,	,	y
"	"	y
it	it	pph1
's	be	vbz
enough	enough	dd
to	to	to
appall	appall	vvi
even	even	rr
a	a	at1
real	real	jj
junkie	junkie	nn1
.	.	y
Unidentified	unidentified	jj
Man	man	nn1
3	3	mc
:	:	y
And	and	cc
they	they	pphs2
have	have	vh0
movies	movie	nn2
and	and	cc
--		zz
and	and	cc
commercials	commercial	nn2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
getting	get	vvg
off	off	rp
,	,	y
mixing	mix	vvg
it	it	pph1
up	up	rp
in	in	ii
a	a	at1
spoon	spoon	nn1
,	,	y
getting	get	vvg
off	off	rp
or	or	cc
sticking	stick	vvg
the	the	at
needle	needle	nn1
right	right	nn1_rr
in	in	ii
his	his	appge
--		nn1
why	why	rrq
do	do	vd0
they	they	pphs2
show	show	vvi
that	that	dd1
?	?	y
@(Excerpt-from-movie)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
In	in	ii
fact	fact	nn1
,	,	y
the	the	at
junkie	junkie	nn1
look	look	nn1
is	be	vbz
downright	downright	rr_jj
chic	chic	jj_nn1@
.	.	y
@!Mr-SCARILLO		zzq
:	:	y
@(Voiceover)		zzc
Anything	anything	pn1
could	could	vm
be	be	vbi
sold	sell	vvn
to	to	ii
our	our	appge
young	young	jj
people	people	nn
.	.	y
Madison	madison	np1
Avenue	avenue	nnl1
has	have	vhz
a	a	at1
way	way	nn1
of	of	io
doing	do	vdg
that	that	dd1
.	.	y
And	and	cc
I	i	ppis1
think	think	vv0
that	that	cst
we	we	ppis2
can	can	vm
sell	sell	vvi
the	the	at
idea	idea	nn1
that	that	cst
it	it	pph1
's	be	vbz
bad	bad	jj
to	to	to
use	use	vvi
drugs	drug	nn2
,	,	y
and	and	cc
I	i	ppis1
do	do	vd0
n't	n't	xx
think	think	vvi
we	we	ppis2
're	be	vbr
doing	do	vdg
a	a	at1
big	big	jj
enough	enough	dd_rr
job	job	nn1
on	on	ii
that	that	dd1
end	end	nn1
.	.	y
@!RATHER		zzq
:	:	y
Overall	overall	rr_jj_nn1
,	,	y
your	your	appge
opinion	opinion	nn1
:	:	y
Things	thing	nn2
are	be	vbr
better	better	jjr
or	or	cc
worse	bad	jjr_rrr@
than	than	csn
they	they	pphs2
were	be	vbdr
when	when	rrq_cs
I	i	ppis1
was	be	vbdz
here	here	rl
in	in	ii
1989	1989	mc
?	?	y
@!Mr-SCARILLO		zzq
:	:	y
Back	back	nn1_rp
when	when	cs_rrq
you	you	ppy
were	be	vbdr
here	here	rl
,	,	y
there	there	ex
was	be	vbdz
a	a	at1
good	good	jj
thing	thing	nn1
happening	happening	nn1_vvg
.	.	y
I	i	mc1@_zz1@_ppis1
--		nn1_jj
I	i	ppis1
saw	see	vvd
a	a	at1
lessening	lessening	nn1@
of	of	io
use	use	nn1
in	in	ii
our	our	appge
schools	school	nn2
and	and	cc
our	our	appge
colleges	college	nn2
.	.	y
Back	back	rp_nn1
then	then	rt
it	it	pph1
was	be	vbdz
--		zz
it	it	pph1
looked	look	vvd
like	like	cs
we	we	ppis2
were	be	vbdr
winning	win	vvg
a	a	at1
little	little	jj
bit	bit	nn1
.	.	y
Now	now	rt
it	it	pph1
does	do	vdz
n't	n't	xx
look	look	vvi
that	that	dd1
way	way	nn1
.	.	y
@!RATHER		zzq
:	:	y
Far	far	rr_jj
away	away	ii21_rl
from	from	ii22_ii
the	the	at
streets	street	nn2
of	of	io
Newark	newark	np1
,	,	y
some	some	dd
people	people	nn
are	be	vbr
faulting	fault	vvg@
the	the	at
president	president	nn1
for	for	if
not	not	xx
using	use	vvg
his	his	appge
powers	power	nn2
to	to	to
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
shows	show	vvz
that	that	cst
the	the	at
use	use	nn1
of	of	io
narcotics	narcotic	nn2
among	among	ii
American	american	jj
teen-agers	teenager	nn2
has	have	vhz
skyrocketed	skyrocket	vvn
just	just	rr
the	the	at
past	past	jj_nn1
few	few	da2
years	year	nnt2
.	.	y
While	while	cs
Americans	american	nn2
seem	seem	vv0
to	to	to
have	have	vhi
lost	lose	vvn
their	their	appge
heart	heart	nn1
for	for	if
the	the	at
fight	fight	nn1
...	...	...
qwq		xx
@		ii
(	(	y
Footage-of-an-offi		np1
Unidentified	unidentified	jj
Officer	officer	nn1
6	6	mc
:	:	y
We	we	ppis2
have	have	vh0
a	a	at1
prior	prior	jj
sale	sale	nn1
on	on	ii
her	her	ppho1
.	.	y
She	she	pphs1
sold	sell	vvd
two	two	mc
bundles	bundle	nn2
to	to	ii
our	our	appge
undercover	undercover	jj
...	...	...
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
these	these	dd2
men	man	nn2
continue	continue	vv0
...	...	...
qwq		xx
@		ii
(	(	y
Footage-of-police-		np1
Officer	officer	nn1
6	6	mc
:	:	y
@(Voiceover)		zzc
I	i	ppis1
'm	be	vbm
going	go	vvgk
to	to	to
use	use	vvi
the	the	at
two-man	two-man	jj_nn1
ramp	ramp	nn1
.	.	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
bailing	bail	vvg
a	a	at1
sinking	sinking	nn1
ship	ship	nn1
,	,	y
one	one	mc1
teaspoon	teaspoon	nn1
at	at	ii
a	a	at1
time	time	nnt1
...	...	...
Unidentified	unidentified	jj
Officer	officer	nn1
7	7	mc
:	:	y
Try	try	vv0
to	to	to
keep	keep	vvi
it	it	pph1
safe	safe	jj
,	,	y
Johnny	johnny	np1
.	.	y
Do	do	vd0
n't	n't	xx
...	...	...
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
every	every	at1
day	day	nnt1
and	and	cc
every	every	at1
night	night	nnt1
.	.	y
Officer	officer	nn1
7	7	mc
:	:	y
We	we	ppis2
're	be	vbr
ready	ready	jj
to	to	to
go	go	vvi
.	.	y
Officer	officer	nn1
6	6	mc
:	:	y
Intelligence	intelligence	nn1
indicates	indicate	vvz
there	there	ex
's	be	vbz
several	several	da2
small	small	jj
children	child	nn2
in	in	ii
the	the	at
apartment	apartment	nn1
.	.	y
@!RATHER		zzq
:	:	y
OK	ok	rr
,	,	y
folks	folk	nn2
,	,	y
this	this	dd1
is	be	vbz
it	it	pph1
.	.	y
Officer	officer	nn1
7	7	mc
:	:	y
OK	ok	rr
.	.	y
Be	be	vb0
careful	careful	jj
.	.	y
Get	get	vv0
out	out	rp
!	!	y
Get	get	vv0
out	out	rp
!	!	y
Keep	keep	vv0
an	a	at1
eye	eye	nn1
out	out	rp
.	.	y
We	we	ppis2
'll	will	vm
be	be	vbi
looking	look	vvg
.	.	y
Go	go	vv0
,	,	y
go	go	vv0
,	,	y
go	go	vv0
,	,	y
go	go	vv0
,	,	y
go	go	vv0
.	.	y
Police	police	nn2_vv0%
!	!	y
Hands	hand	nn2
,	,	y
hands	hand	nn2
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
We	we	ppis2
'll	will	vm
take	take	vvi
care	care	nn1
of	of	io
your	your	appge
kids	kid	nn2
.	.	y
That	that	dd1
's	be	vbz
--		zz
that	that	cst_dd1
's	be	vbz
the	the	at
only	only	jj
worry	worry	vv0_nn1@
you	you	ppy
do	do	vd0
n't	n't	xx
have	have	vhi
.	.	y
We	we	ppis2
're	be	vbr
going	go	vvgk
to	to	to
take	take	vvi
care	care	nn1
of	of	io
your	your	appge
kids	kid	nn2
.	.	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
A	a	zz1_at1@
neighbor	neighbor	nn1
responds	respond	vvz
.	.	y
Unidentified	unidentified	jj
Child	child	nn1
:	:	y
Mommy	mommy	nn1
,	,	y
do	do	vd0
n't	n't	xx
want	want	vvi
her	her	ppho1
to	to	to
die	die	vvi
...	...	...
Unidentified	unidentified	jj
Man	man	nn1
4	4	mc
:	:	y
She	she	pphs1
ai	ai	fu
n't	n't	xx
going	go	vvgk
to	to	to
die	die	vvi
.	.	y
Come	come	vv0
on	on	rp
now	now	rt
.	.	y
Come	come	vv0
on	on	rp
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-childre		np1
Officer	officer	nn1
7	7	mc
:	:	y
@(Voiceover)		zzc
Oftentimes	oftentimes	rr
,	,	y
you	you	ppy
feel	feel	vv0
like	like	ii_vv0@
you	you	ppy
're	be	vbr
fighting	fight	vvg
against	against	ii
a	a	at1
tide	tide	nn1
doing	do	vdg
these	these	dd2
little	little	jj
--		nn1_jj
these	these	dd2
little	little	jj
jobs	job	nn2
.	.	y
Unidentified	unidentified	jj
Officer	officer	nn1
8	8	mc
:	:	y
So	so	rg_rr
right	right	rr_jj
now	now	rt
it	it	pph1
's	be	vbz
about	about	rg%_ii
maybe	maybe	rr
$	$	nn
1,500	1,500	mc
so	so	rg
far	far	rr
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-neighbo		np1
Officer	officer	nn1
7	7	mc
:	:	y
@(Voiceover)		zzc
We	we	ppis2
're	be	vbr
not	not	xx
going	go	vvgk
to	to	to
forget	forget	vvi
the	the	at
decent	decent	jj
people	people	nn
trying	try	vvg
to	to	to
make	make	vvi
it	it	pph1
through	through	rp@_ii
here	here	rl
.	.	y
@!RATHER		zzq
:	:	y
This	this	dd1
heroin	heroin	nn1
--		nn1
exactly	exactly	rr
where	where	rrq
did	do	vdd
you	you	ppy
find	find	vvi
that	that	dd1
?	?	y
Officer	officer	nn1
8	8	mc
:	:	y
It	it	pph1
was	be	vbdz
in	in	ii
one	one	mc1
of	of	io
the	the	at
left	left	jj
back	back	nn1_jj@
bedrooms	bedroom	nn2
.	.	y
@!RATHER		zzq
:	:	y
And	and	cc
the	the	at
mother	mother	nn1
...	...	...
qwq		xx
@		ii
(	(	y
Footage-of-woman-i		np1
Unidentified	unidentified	jj
Woman	woman	nn1
2	2	mc
:	:	y
Go	go	vv0
get	get	vv0
my	my	appge
two	two	mc
kids	kid	nn2
!	!	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
said	say	vvd
that	that	dd1_cst
was	be	vbdz
her	her	appge
room	room	nn1
.	.	y
Officer	officer	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
n't	n't	xx
know	know	vvi
anything	anything	pn1
about	about	ii
it	it	pph1
.	.	y
Officer	officer	nn1
8	8	mc
:	:	y
That	that	dd1
's	be	vbz
what	what	ddq
she	she	pphs1
said	say	vvd
.	.	y
@!RATHER		zzq
:	:	y
She	she	pphs1
also	also	rr
asked	ask	vvd
you	you	ppy
--		nn1_jj
asked	ask	vvd
you	you	ppy
not	not	xx
to	to	to
smoke	smoke	vvi
in	in	ii_rp%
there	there	rl
.	.	y
Officer	officer	nn1
8	8	mc
:	:	y
She	she	pphs1
asked	ask	vvd
me	me	ppio1
not	not	xx
to	to	to
smoke	smoke	vvi
in	in	ii_rp@
her	her	appge
apartment	apartment	nn1
.	.	y
Just	just	jj@_rr
heroin	heroin	nn1
's	be	vbz_vhz@
allowed	allow	vvn
,	,	y
no	no	at
cigarettes	cigarette	nn2
.	.	y
@(Footage-of-child-h)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
children	child	nn2
's	's	ge
grandfather	grandfather	nn1
has	have	vhz
come	come	vvn
for	for	if
them	them	ppho2
.	.	y
When	when	cs_rrq
they	they	pphs2
got	get	vvd
inside	inside	rl
,	,	y
they	they	pphs2
say	say	vv0
they	they	pphs2
found	find	vvd
some	some	dd
heroin	heroin	nn1
--		nn1
they	they	pphs2
showed	show	vvd
some	some	dd
heroin	heroin	nn1
.	.	y
Would	would	vm
you	you	ppy
be	be	vbi
surprised	surprise	vvn%_jj
at	at	ii
that	that	dd1
?	?	y
Man	man	nn1
4	4	mc
:	:	y
Well	well	rr
,	,	y
it	it	pph1
's	be	vbz
all	all	db_rr@
around	around	rp
,	,	y
man	man	nn1
.	.	y
That	that	dd1
would	would	vm
n't	n't	xx
be	be	vbi
surprising	surprising	jj
,	,	y
no	no	uh
.	.	y
Officer	officer	nn1
7	7	mc
:	:	y
Close	close	rr_jj
to	to	ii
200	200	mc
decks	deck	nn2
of	of	io
heroin	heroin	nn1
,	,	y
three	three	mc
arrests	arrest	nn2
.	.	y
@(Footage-of-woman-b)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
mother	mother	nn1
is	be	vbz
charged	charge	vvn
with	with	iw
conspiracy	conspiracy	nn1
to	to	to
distribute	distribute	vvi
heroin	heroin	nn1
.	.	y
Her	her	appge
case	case	nn1
is	be	vbz
pending	pending	jj
.	.	y
@!Sgt-TUCCI		zzq
:	:	y
It	it	pph1
's	be	vbz
going	go	vvgk
to	to	to
be	be	vbi
all	all	rr@_db
right	right	jj
,	,	y
all	all	rr21
right	right	rr22
?	?	y
@(Footage-of-rundown)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
This	this	dd1
building	building	nn1
was	be	vbdz
a	a	at1
favorite	favorite	jj_nn1
source	source	nn1
of	of	io
heroin	heroin	nn1
for	for	if
Dave	dave	np1
...	...	...
@(Footage-of-Dave-sp)		zzc
@!DAVE		zzq
:	:	y
Yes	yes	uh
,	,	y
my	my	appge
life	life	nn1
--		nn1
