##4080550		
Kai	kai	np1
over	over	rp
in	in	ii
Kinyarwanda	kinyarwanda	np1
,	,	y
the	the	at
language	language	nn1
of	of	io
Rwanda	rwanda	np1
.	.	y
I	i	ppis1
step	step	vv0
out	out	rp
into	into	ii
the	the	at
sunshine	sunshine	nn1
.	.	y
Today	today	rt
is	be	vbz
my	my	appge
second	second	md
full	full	jj
day	day	nnt1
in	in	ii
Rwanda	rwanda	np1
,	,	y
and	and	cc
I	i	ppis1
am	be	vbm
visiting	visit	vvg
the	the	at
Kigali	kigali	jj_np1_nn1
Genocide	genocide	nn1_np1
Memorial	memorial	nn1
on	on	ii
a	a	at1
hill	hill	nn1
overlooking	overlook	vvg
Rwanda	rwanda	np1
's	's	ge
capital	capital	nn1_jj@
city	city	nn1
of	of	io
Kigali	kigali	nn1_np1_jj
.	.	y
I	i	ppis1
have	have	vh0
come	come	vvn
here	here	rl
as	as	ii
part	part	nn1
of	of	io
a	a	at1
research	research	nn1
project	project	nn1
on	on	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Oslo	oslo	np1
,	,	y
Norway	norway	np1
.	.	y
During	during	ii
my	my	appge
stay	stay	nn1@
,	,	y
I	i	ppis1
will	will	vm
interview	interview	vvi
representatives	representative	nn2
of	of	io
local	local	jj
nongovernmental	nongovernmental	jj
organizations	organization	nn2
,	,	y
international	international	jj
development	development	nn1
agencies	agency	nn2
,	,	y
human-rights	human-right	nn2
groups	group	nn2
,	,	y
reconciliation	reconciliation	nn1
specialists	specialist	nn2
,	,	y
and	and	cc
private	private	jj
citizens	citizen	nn2
.	.	y
The	the	at
Kigali	kigali	jj_nn1
memorial	memorial	nn1
features	feature	vvz@_nn2
a	a	at1
garden	garden	nn1
where	where	cs_rrq
a	a	at1
flame	flame	nn1
burns	burn	vvz_nn2
to	to	to
commemorate	commemorate	vvi
the	the	at
100	100	mc
days	day	nnt2
in	in	ii
1994	1994	mc
when	when	rrq
Hutu	hutu	np1_nn1
killers	killer	nn2
murdered	murder	vvd_vvn
800,000	800,000	mc
Tutsi	tutsi	jj_np1_nn2@_nn1
and	and	cc
moderate	moderate	jj
Hum	hum	nn1
.	.	y
I	i	ppis1
had	have	vhd
expected	expect	vvn
something	something	pn1
dramatic	dramatic	jj
at	at	ii
the	the	at
mass	mass	jj_nn1
graves	grave	nn2
of	of	io
the	the	at
murdered	murdered	jj
Tutsi	tutsi	nn1_nn2@
.	.	y
Instead	instead	rr
,	,	y
the	the	at
graves	grave	nn2
are	be	vbr
unremarkable	unremarkable	jj
large	large	jj
slabs	slab	nn2
of	of	io
concrete	concrete	nn1
bordered	border	vvn
by	by	ii
lush	lush	jj
garden	garden	nn1
plantings	planting	nn2
of	of	io
roses	rose	nn2
,	,	y
hibiscus	hibiscus	nn1
,	,	y
and	and	cc
birds	bird	nn2
of	of	io
paradise	paradise	nn1
.	.	y
Perhaps	perhaps	rr
60	60	mc
Rwandans	rwandan	np2
,	,	y
all	all	rr@_db
dressed	dress	vvn
formally	formally	rr
,	,	y
pass	pass	vv0
by	by	rp%_ii
.	.	y
Some	some	dd
carry	carry	vv0
small	small	jj
bouquets	bouquet	nn2
of	of	io
roses	rose	nn2
,	,	y
some	some	dd
wear	wear	vv0
purple	purple	jj
ribbons	ribbon	nn2
on	on	ii
their	their	appge
chests	chest	nn2
--		nn1_jj
the	the	at
official	official	jj_nn1
color	color	nn1
for	for	if
genocide	genocide	nn1
commemoration	commemoration	nn1
.	.	y
Most	most	dat
of	of	io
the	the	at
women	woman	nn2
wear	wear	vv0
elaborate	elaborate	jj
ankle-length	ankle-length	nn1_jj
,	,	y
traditional	traditional	jj
dresses	dress	nn2
and	and	cc
head	head	nn1_jj@
wrappings	wrapping	nn2
made	make	vvn_vvd
from	from	ii
colorful	colorful	jj
geometric-patterned	geometric-patterned	jj
fabric	fabric	nn1
.	.	y
I	i	ppis1
erroneously	erroneously	rr
assume	assume	vv0
they	they	pphs2
are	be	vbr
part	part	nn1
of	of	io
a	a	at1
tour	tour	nn1
group	group	nn1
.	.	y
Down	down	ii@_rp_vv0%
a	a	at1
walkway	walkway	nn1
I	i	ppis1
catch	catch	vv0
sight	sight	nn1
of	of	io
a	a	at1
young	young	jj
man	man	nn1
carrying	carry	vvg
a	a	at1
cross	cross	nn1
and	and	cc
behind	behind	ii
him	him	ppho1
six	six	mc
other	other	jj
men	man	nn2
carrying	carry	vvg
a	a	at1
coffin	coffin	nn1
draped	drape	vvn_vvd
in	in	ii_rp@
a	a	at1
purple	purple	jj
cloth	cloth	nn1
.	.	y
About	about	rg
25	25	mc
more	more	dar
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
steps	step	nn2
toward	toward	ii
a	a	at1
wide	wide	jj
dirt	dirt	nn1
field	field	nn1
:	:	y
a	a	at1
mass	mass	jj_nn1
grave	grave	nn1
.	.	y
While	while	cs
a	a	at1
new	new	jj
American	american	jj
embassy	embassy	nn1
was	be	vbdz
under	under	ii
construction	construction	nn1
in	in	ii
Kigali	kigali	jj_np1_nn1
--		nn1_jj
it	it	pph1
opened	open	vvd
in	in	ii
February	february	npm1
2008	2008	mc
--		zz
workers	worker	nn2
discovered	discover	vvd
the	the	at
remains	remains	nn2%
of	of	io
a	a	at1
dozen	dozen	m1
or	or	cc
so	so	rr
genocide	genocide	vv0
victims	victim	nn2
on	on	ii
the	the	at
site	site	nn1
.	.	y
Those	those	dd2
remains	remains	nn2%_vvz
,	,	y
like	like	ii_jj@
others	others	nn2
still	still	rr
being	be	vbg
found	find	vvn
in	in	ii
the	the	at
city	city	nn1
and	and	cc
nearby	nearby	rl_jj
a	a	at1
decade	decade	nnt1
and	and	cc
a	a	at1
half	half	nn1@_db_rr@
after	after	ii_cs
the	the	at
mass	mass	jj_nn1
killings	killing	nn2
,	,	y
are	be	vbr
brought	bring	vvn
here	here	rl
for	for	if
burial	burial	nn1
.	.	y
More	more	dar
than	than	csn
250,000	250,000	mc
people	people	nn
are	be	vbr
interred	inter	vvn@
at	at	ii
this	this	dd1
,	,	y
the	the	at
main	main	jj
national	national	jj
memorial	memorial	nn1
.	.	y
As	as	csa
you	you	ppy
would	would	vm
expect	expect	vvi
,	,	y
the	the	at
memorial	memorial	nn1
landscape	landscape	nn1
is	be	vbz
somber	somber	jj
,	,	y
and	and	cc
visitors	visitor	nn2
speak	speak	vv0
in	in	ii_rp@
hushed	hushed	jj@_vvd
,	,	y
respectful	respectful	jj
tones	tone	nn2
.	.	y
Still	still	rr
,	,	y
I	i	ppis1
can	can	vm
only	only	rr
manage	manage	vvi
to	to	to
view	view	vvi
the	the	at
memorial	memorial	nn1
with	with	iw
a	a	at1
certain	certain	jj
feeling	feeling	nn1
of	of	io
remove	remove	nn1%_vv0
.	.	y
Despite	despite	ii
more	more	dar
than	than	csn
10	10	mc
years	year	nnt2
of	of	io
research	research	nn1
into	into	ii
the	the	at
politics	politics	nn1
of	of	io
the	the	at
genocide	genocide	nn1
,	,	y
I	i	ppis1
find	find	vv0
it	it	pph1
almost	almost	rr
impossible	impossible	jj
to	to	to
conceive	conceive	vvi
of	of	io
the	the	at
horrors	horror	nn2
of	of	io
the	the	at
killings	killing	nn2
and	and	cc
the	the	at
hatred	hatred	nn1
that	that	cst
propelled	propel	vvd
them	them	ppho2
.	.	y
Intolerance	intolerance	nn1
and	and	cc
hostility	hostility	nn1
in	in	ii
Rwanda	rwanda	np1
date	date	nn1_vv0@
at	at	rr21
least	least	rr22
from	from	ii
1918	1918	mc
,	,	y
when	when	cs_rrq
Belgium	belgium	np1
colonialists	colonialist	nn2
arrived	arrive	vvn_vvd
and	and	cc
accorded	accord	vvn
the	the	at
Tutsi	tutsi	jj_np1_nn1
favored	favored	jj@_vvd
status	status	nn1
,	,	y
deeming	deem	vvg
them	them	ppho2
to	to	to
be	be	vbi
racially	racially	rr
superior	superior	jj
to	to	ii
the	the	at
Hutu	hutu	nn1_np1
.	.	y
Three	three	mc
years	year	nnt2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Tutsi	tutsi	jj_nn1
king	king	nn1
.	.	y
Once	once	rr
in	in	ii
power	power	nn1
,	,	y
the	the	at
oppressive	oppressive	jj
Hutu	hutu	nn1
government	government	nn1
engaged	engage	vvn_vvd
in	in	ii
periodic	periodic	jj
killing	killing	nn1
campaigns	campaign	nn2
against	against	ii
the	the	at
Tutsi	tutsi	jj_nn1
minority	minority	nn1
,	,	y
causing	cause	vvg
hundreds	hundred	m
of	of	io
thousands	thousand	m
to	to	to
flee	flee	vvi
the	the	at
country	country	nn1
.	.	y
In	in	ii
1990	1990	mc
,	,	y
an	a	at1
army	army	nn1
of	of	io
Tutsi	tutsi	jj_nn1_np1
exiles	exile	nn2
invaded	invade	vvn_vvd
from	from	ii
Uganda	uganda	np1
and	and	cc
nearly	nearly	rr
toppled	topple	vvd_vvn
the	the	at
government	government	nn1
.	.	y
Both	both	db2
parties	party	nn2
reluctantly	reluctantly	rr
signed	sign	vvn_vvd
a	a	at1
United	united	jj
Nations-brokered	nations-brokered	jj
peace	peace	nn1
deal	deal	nn1_vv0
in	in	ii
1993	1993	mc
.	.	y
During	during	ii
the	the	at
lull	lull	nn1
in	in	ii
fighting	fight	vvg_nn1
,	,	y
Hutu	hutu	np1_nn1
leaders	leader	nn2
meticulously	meticulously	rr
planned	plan	vvd_vvn
the	the	at
genocide	genocide	nn1
,	,	y
launching	launch	vvg
their	their	appge
mass	mass	jj_nn1
killing	killing	nn1_vvg
program	program	nn1
in	in	ii
April	april	npm1
1994	1994	mc
.	.	y
Today	today	rt
,	,	y
the	the	at
Hutu	hutu	nn1_np1
make	make	vv0
up	up	rp_ii@
85	85	mc
percent	percent	nnu
of	of	io
the	the	at
population	population	nn1
;	;	y
the	the	at
Tutsi	tutsi	nn1_jj_np1
just	just	rr
14	14	mc
percent	percent	nnu
.	.	y
With	with	iw
the	the	at
exception	exception	nn1
of	of	io
genocide	genocide	nn1
survivors	survivor	nn2
,	,	y
who	who	pnqs
were	be	vbdr
all	all	db
Tutsi	tutsi	jj_np1_nn1_nn2@
,	,	y
the	the	at
people	people	nn
I	i	ppis1
encountered	encounter	vvd@
were	be	vbdr
reticent	reticent	jj
to	to	to
identify	identify	vvi
themselves	themselves	ppx2
as	as	csa_ii@
Hutu	hutu	np1_nn1
or	or	cc
Tutsi	tutsi	np1_nn1_jj
,	,	y
probably	probably	rr
because	because	ii21
of	of	ii22
laws	law	nn2
restricting	restrict	vvg
discussion	discussion	nn1
of	of	io
ethnicity	ethnicity	nn1
.	.	y
My	my	appge
driver	driver	nn1
,	,	y
Mr.	mr	nnb
Jean	jean	np1
,	,	y
a	a	at1
middle-aged	middle-aged	jj
man	man	nn1
with	with	iw
an	a	at1
honest	honest	jj
face	face	nn1
and	and	cc
a	a	at1
strong	strong	jj
inclination	inclination	nn1
toward	toward	ii
gospel	gospel	nn1
music	music	nn1
,	,	y
asks	ask	vvz
if	if	cs_csw@
I	i	ppis1
saw	see	vvd
the	the	at
entire	entire	jj
memorial	memorial	nn1
.	.	y
"	"	y
Yes	yes	uh
,	,	y
"	"	y
I	i	ppis1
answer	answer	vv0
,	,	y
"	"	y
and	and	cc
it	it	pph1
made	make	vvd
me	me	ppio1
very	very	rg
sad	sad	jj
.	.	y
"	"	y
"	"	y
Now	now	rt
you	you	ppy
have	have	vh0
seen	see	vvn
our	our	appge
big	big	jj
mistake	mistake	nn1
,	,	y
our	our	appge
big	big	jj
mistake	mistake	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
take	take	vvi
this	this	dd1
,	,	y
and	and	cc
I	i	ppis1
ca	can	vm
n't	n't	xx
ask	ask	vvi
for	for	if
clarification	clarification	nn1
became	become	vvd
I	i	ppis1
speak	speak	vv0
little	little	jj_da1_rr
French	french	nn1_jj
.	.	y
We	we	ppis2
speed	speed	vv0@
along	along	rp_ii
dusty	dusty	jj
streets	street	nn2
thronged	throng	vvn_vvd
with	with	iw
people	people	nn
who	who	pnqs
are	be	vbr
shopping	shop	vvg
,	,	y
visiting	visit	vvg_jj
friends	friend	nn2
,	,	y
waiting	wait	vvg
for	for	if
a	a	at1
minibus	minibus	nn1
.	.	y
Mr.	mr	nnb
Jean	jean	np1
delivers	deliver	vvz
me	me	ppio1
to	to	ii
my	my	appge
hotel	hotel	nn1
in	in	ii
time	time	nnt1
for	for	if
dinner	dinner	nn1
.	.	y
Alone	alone	jj
,	,	y
I	i	ppis1
am	be	vbm
absorbed	absorb	vvn_jj
in	in	ii
Dostoyevsky	dostoyevsky	np1
.	.	y
I	i	ppis1
wonder	wonder	vv0
if	if	csw@_cs
the	the	at
great	great	jj
Russian	russian	nn1@_jj
could	could	vm
have	have	vhi
imagined	imagine	vvn
someone	someone	pn1
reading	read	vvg
The	the	at
Brothers	brother	nn2
Karamazov	karamazov	np1
in	in	ii
such	such	da
a	a	at1
place	place	nn1
.	.	y
In	in	ii
his	his	appge
story	story	nn1
,	,	y
the	the	at
young	young	jj
aspiring	aspiring	jj
monk	monk	nn1
,	,	y
Alyosha	alyosha	np1
,	,	y
fervently	fervently	rr
claims	claim	vvz_nn2
,	,	y
"	"	y
There	there	ex
's	be	vbz
a	a	at1
great	great	jj
deal	deal	nn1
of	of	io
love	love	nn1
in	in	ii
mankind	mankind	nn1
,	,	y
an	a	at1
almost	almost	rr
Christ-like	christ-like	jj
love	love	nn1
.	.	y
I	i	ppis1
know	know	vv0
that	that	cst_dd1
myself	myself	ppx1
,	,	y
Ivan	ivan	np1
.	.	y
"	"	y
The	the	at
embittered	embittered	jj
older	old	jjr
brother	brother	nn1
responds	respond	vvz
,	,	y
"	"	y
Well	well	rr
,	,	y
I	i	ppis1
know	know	vv0
nothing	nothing	pn1
of	of	io
it	it	pph1
so	so	rg
far	far	rr
,	,	y
and	and	cc
ca	can	vm
n't	n't	xx
understand	understand	vvi
it	it	pph1
,	,	y
and	and	cc
the	the	at
mass	mass	nn1
of	of	io
mankind	mankind	nn1
are	be	vbr
with	with	iw
me	me	ppio1
there	there	rl
.	.	y
The	the	at
question	question	nn1
is	be	vbz
,	,	y
whether	whether	csw
this	this	dd1
lack	lack	nn1
of	of	io
ability	ability	nn1
to	to	to
love	love	vvi
is	be	vbz
due	due	ii21
to	to	ii22
men	man	nn2
's	's	ge
bad	bad	jj
qualities	quality	nn2
or	or	cc
whether	whether	csw
it	it	pph1
's	be	vbz
inherent	inherent	jj
in	in	ii
their	their	appge
nature	nature	nn1
.	.	y
"	"	y
Later	later	rrr_jjr
in	in	ii
Ivan	ivan	np1
's	's	ge
story	story	nn1
,	,	y
the	the	at
Grand	grand	jj
Inquisitor	inquisitor	nn1_np1
accuses	accuse	vvz
Christ	christ	np1
:	:	y
"	"	y
But	but	ccb
Thou	thou	ppy
didst	didst	vv0
think	think	vv0
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
of	of	rr21
course	course	rr22
,	,	y
though	though	cs
rebellious	rebellious	jj
by	by	ii
nature	nature	nn1
.	.	y
Look	look	vv0
round	round	rp
and	and	cc
judge	judge	vv0_nn1
;	;	y
fifteen	fifteen	mc
centuries	century	nnt2
have	have	vh0
passed	pass	vvn
,	,	y
look	look	vv0_nn1
upon	upon	ii
them	them	ppho2
.	.	y
...	...	...
I	i	ppis1
swear	swear	vv0
,	,	y
man	man	nn1
is	be	vbz
weaker	weak	jjr
and	and	cc
baser	base	jjr
by	by	ii
nature	nature	nn1
than	than	csn
Thou	thou	ppy
has	have	vhz
believed	believe	vvn
him	him	ppho1
!	!	y
"	"	y
(	(	y
The	the	at
Anglican	anglican	jj_nn1
Archbishop	archbishop	nn1
of	of	io
Rwanda	rwanda	np1
,	,	y
Emmanuel	emmanuel	np1
Kolini	kolini	np1
,	,	y
later	later	rrr
echoes	echo	vvz
the	the	at
Grand	grand	jj
Inquisitor	inquisitor	nn1
when	when	cs_rrq
he	he	pphs1
tells	tell	vvz
me	me	ppio1
that	that	cst
the	the	at
genocide	genocide	nn1
highlighted	highlight	vvd_vvn
the	the	at
"	"	y
weakness	weakness	nn1
of	of	io
mankind	mankind	nn1
.	.	y
"	"	y
He	he	pphs1
laments	lament	vvz
that	that	cst
during	during	ii
the	the	at
buildup	buildup	nn1
to	to	ii
the	the	at
killing	killing	nn1
,	,	y
people	people	nn
were	be	vbdr
"	"	y
walking	walk	vvg
away	away	rl
slowly	slowly	rr
from	from	ii
God	god	np1
.	.	y
"	"	y
)	)	y
The	the	at
day	day	nnt1
after	after	cs
I	i	ppis1
visit	visit	vv0
the	the	at
memorial	memorial	nn1
,	,	y
I	i	ppis1
meet	meet	vv0
with	with	iw
a	a	at1
UN	un	np1
worker	worker	nn1
and	and	cc
describe	describe	vv0
what	what	ddq
I	i	ppis1
had	have	vhd
witnessed	witness	vvn
.	.	y
She	she	pphs1
says	say	vvz
the	the	at
government	government	nn1
strongly	strongly	rr
encourages	encourage	vvz
families	family	nn2
to	to	to
disinter	disinter	vvi
their	their	appge
loved	loved	jj%
ones	one	z'
and	and	cc
reinter	reinter	vvi
them	them	ppho2
in	in	ii
the	the	at
mass	mass	jj_nn1
graves	grave	nn2
,	,	y
even	even	cs21
if	if	cs22
the	the	at
family	family	nn1
members	member	nn2
would	would	vm
prefer	prefer	vvi
not	not	xx
to	to	to_ii
.	.	y
The	the	at
government	government	nn1
also	also	rr
recently	recently	rr
adopted	adopt	vvd_vvn
the	the	at
terminology	terminology	nn1
the	the	at
genocide	genocide	nn1
of	of	io
the	the	at
Tutsi	tutsi	nn1_jj
rather	rather	ii21
than	than	ii22
Rwandan	rwandan	np1
genocide	genocide	nn1_vv0
.	.	y
What	what	ddq
does	do	vdz
this	this	dd1
say	say	vvi
to	to	ii
the	the	at
families	family	nn2
of	of	io
the	the	at
politically	politically	rr
moderate	moderate	jj
Hutu	hutu	nn1_np1
who	who	pnqs
perished	perish	vvd
?	?	y
Subsequently	subsequently	rr
,	,	y
a	a	at1
pastor	pastor	nn1
tells	tell	vvz
me	me	ppio1
that	that	cst
the	the	at
phrase	phrase	nn1
is	be	vbz
accurate	accurate	jj
:	:	y
The	the	at
Hutu	hutu	nn1_np1
victims	victim	nn2
were	be	vbdr
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Tutsi	tutsi	nn1_np1_jj
,	,	y
not	not	xx
because	because	ii21
of	of	ii22
their	their	appge
Hutu	hutu	nn1
identity	identity	nn1
.	.	y
Still	still	rr
,	,	y
I	i	ppis1
wonder	wonder	vv0
.	.	y
During	during	ii
the	the	at
genocide	genocide	nn1
,	,	y
an	a	at1
army	army	nn1
of	of	io
Tutsi	tutsi	jj_nn1_np1
exiles	exile	nn2
swept	sweep	vvd_vvn
in	in	rp@
from	from	ii
neighboring	neighboring	vvg
Uganda	uganda	np1
,	,	y
defeated	defeat	vvd_vvn
the	the	at
killers	killer	nn2
,	,	y
and	and	cc
took	take	vvd
over	over	ii_rp
the	the	at
government	government	nn1
.	.	y
In	in	ii
the	the	at
ensuing	ensuing	jj
15	15	mc
years	year	nnt2
,	,	y
the	the	at
minority	minority	nn1
Tutsi	tutsi	nn1_jj
government	government	nn1
,	,	y
called	call	vvn_vvd@
the	the	at
Rwandan	rwandan	np1_nn1@
Patriotic	patriotic	jj
Front	front	nn1_jj
and	and	cc
led	lead	vvn
by	by	ii
President	president	nnb
Paul	paul	np1
Kagame	kagame	np1
,	,	y
has	have	vhz
made	make	vvn
strides	stride	nn2_vvz
in	in	ii
improving	improving	jj_vvg
infrastructure	infrastructure	nn1
,	,	y
health	health	nn1
,	,	y
and	and	cc
the	the	at
economy	economy	nn1
.	.	y
Every	every	at1
Rwandan	rwandan	nn1@_np1
I	i	ppis1
meet	meet	vv0
shows	show	nn2_vvz
great	great	jj
pride	pride	nn1
in	in	ii
the	the	at
country	country	nn1
--		nn1
both	both	rr
its	its	z'
natural	natural	jj
beauty	beauty	nn1
and	and	cc
its	its	z'
remarkable	remarkable	jj
recovery	recovery	nn1
.	.	y
Recovery	recovery	nn1
has	have	vhz
come	come	vvn
at	at	ii
a	a	at1
cost	cost	nn1
,	,	y
however	however	rr_rrqv
.	.	y
The	the	at
Kagame	kagame	nn1_np1
regime	regime	nn1
has	have	vhz
extended	extend	vvn
its	its	z'
control	control	nn1
to	to	ii
every	every	at1
aspect	aspect	nn1
of	of	io
the	the	at
country	country	nn1
.	.	y
To	to	to
discuss	discuss	vvi
ethnicity	ethnicity	nn1
or	or	cc
to	to	to
question	question	vvi
the	the	at
official	official	jj_nn1
interpretation	interpretation	nn1
of	of	io
the	the	at
genocide	genocide	nn1
is	be	vbz
to	to	to
risk	risk	vvi
a	a	at1
prison	prison	nn1
sentence	sentence	nn1
if	if	cs
the	the	at
government	government	nn1
labels	label	nn2_vvz%
such	such	da
speech	speech	nn1
as	as	csa
divisionist	divisionist	nn1
.	.	y
Press	press	vv0_nn1
freedom	freedom	nn1
barely	barely	rr
exists	exist	vvz
.	.	y
Many	many	da2
insist	insist	vv0
that	that	cst
such	such	da
strict	strict	jj
measures	measure	nn2
are	be	vbr
necessary	necessary	jj
to	to	to
prevent	prevent	vvi
future	future	jj_nn1
atrocities	atrocity	nn2
;	;	y
how	how	rrq
can	can	vm
you	you	ppy
have	have	vhi
a	a	at1
one-person	one-person	nn1_jj
,	,	y
one-vote	one-vote	jj_nn1
democracy	democracy	nn1
when	when	cs_rrq
the	the	at
majority	majority	nn1
tried	try	vvd
to	to	to
eliminate	eliminate	vvi
the	the	at
minority	minority	nn1
and	and	cc
nearly	nearly	rr
succeeded	succeed	vvn_vvd
?	?	y
Others	other	nn2
whisper	whisper	vv0
that	that	cst
the	the	at
country	country	nn1
is	be	vbz
now	now	rt
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
surface	surface	nn1
.	.	y
The	the	at
ostentatious	ostentatious	jj
wealth	wealth	nn1
of	of	io
a	a	at1
tiny	tiny	jj
minority	minority	nn1
of	of	io
government	government	nn1
officials	official	nn2
and	and	cc
business	business	nn1
people	people	nn
makes	make	vvz
an	a	at1
ugly	ugly	jj
,	,	y
perhaps	perhaps	rr
dangerous	dangerous	jj
,	,	y
contrast	contrast	nn1_vv0@
to	to	ii
the	the	at
poverty	poverty	nn1
of	of	io
most	most	dat
Rwandans	rwandan	nn2@
,	,	y
including	including	ii_vvg@
Tutsi	tutsi	jj_np1_nn1
survivors	survivor	nn2
of	of	io
the	the	at
genocide	genocide	nn1
.	.	y
"	"	y
No	no	pn121
one	one	pn122
knows	know	vvz
what	what	ddq
will	will	vm
happen	happen	vvi
if	if	csw@_cs
Kagame	kagame	np1_nn1
takes	take	vvz
his	his	appge
foot	foot	nn1
off	off	ii
the	the	at
brake	brake	nn1
,	,	y
"	"	y
a	a	at1
U.S.	us	np1
government	government	nn1
official	official	nn1
admits	admit	vvz
to	to	ii
me	me	ppio1
.	.	y
I	i	ppis1
am	be	vbm
sitting	sit	vvg
on	on	ii_rp@
my	my	appge
hotel	hotel	nn1
balcony	balcony	nn1
on	on	ii
Sunday	sunday	npd1
morning	morning	nnt1
three	three	mc
days	day	nnt2
after	after	ii_cs
my	my	appge
arrival	arrival	nn1
.	.	y
From	from	ii
a	a	at1
Catholic	catholic	jj_nn1
church	church	nn1
somewhere	somewhere	rl
beyond	beyond	ii
the	the	at
garden	garden	nn1
comes	come	vvz
the	the	at
sound	sound	nn1
of	of	io
robust	robust	jj
,	,	y
a	a	at1
cappella	cappella	nn1
,	,	y
harmonic	harmonic	jj
singing	singing	nn1@
.	.	y
Set	set	vv0_vvn_nn1
to	to	ii
words	word	nn2
in	in	ii
Kinyarwanda	kinyarwanda	np1
,	,	y
the	the	at
singing	singing	nn1@
has	have	vhz
been	be	vbn
going	go	vvg
on	on	rp@
,	,	y
almost	almost	rr
uninterrupted	uninterrupted	jj
,	,	y
for	for	if
four	four	mc
hours	hour	nnt2
,	,	y
and	and	cc
I	i	ppis1
wonder	wonder	vv0
what	what	ddq
prompts	prompt	vvz
such	such	da
religious	religious	jj
fervor	fervor	nn1
and	and	cc
what	what	ddq
it	it	pph1
