##1003056		
Granite	granite	nn1
past	past	ii
the	the	at
offices	office	nn2
of	of	io
the	the	at
Times	time	nnt2
and	and	cc
let	let	vv0
all	all	db
the	the	at
reporters	reporter	nn2
and	and	cc
photographers	photographer	nn2
make	make	vv0
the	the	at
most	most	dat
of	of	io
the	the	at
spectacle	spectacle	nn1
....	....	...
"	"	y
;	;	y
Frida	frida	nn1_np1@
,	,	y
friend	friend	nn1
of	of	io
Henry	henry	np1
Ford	ford	np1
and	and	cc
Sergy	sergy	np1
Eisenstein	eisenstein	np1
,	,	y
painting	paint	vvg@
a	a	at1
hammer	hammer	nn1
and	and	cc
sickle	sickle	nn1
on	on	ii
her	her	appge
body	body	nn1
cast	cast	vvn_vv0_nn1@_vvd@
,	,	y
leaving	leave	vvg
her	her	appge
bed	bed	nn1
in	in	ii
1954	1954	mc
,	,	y
a	a	at1
few	few	da2
weeks	week	nnt2
before	before	ii_cs
her	her	appge
death	death	nn1
,	,	y
to	to	to
march	march	vvi
in	in	ii_rp@
her	her	appge
wheelchair	wheelchair	nn1
with	with	iw
a	a	at1
babushka	babushka	nn1
tied	tie	vvn_vvd
under	under	ii_rp@
her	her	appge
chin	chin	nn1
,	,	y
protesting	protest	vvg
the	the	at
overthrow	overthrow	nn1
of	of	io
the	the	at
Arbenz	arbenz	np1_nn1@
regime	regime	nn1
in	in	ii
Guatemala	guatemala	np1
.	.	y
Of	of	rr21
course	course	rr22
,	,	y
the	the	at
years	year	nnt2
are	be	vbr
all	all	db_rr@
wrong	wrong	jj
.	.	y
But	but	ccb
that	that	dd1
's	be	vbz
the	the	at
thing	thing	nn1
about	about	ii
the	the	at
Million	million	m
Dollar	dollar	nnu1
Movie	movie	nn1
.	.	y
During	during	ii
Frank	frank	np1
Sinatra	sinatra	np1
Week	week	nnt1
,	,	y
on	on	ii
Monday	monday	npd1
Frank	frank	np1
would	would	vm
be	be	vbi
young	young	jj
and	and	cc
handsome	handsome	jj
in	in	ii
It	it	pph1
Happened	happen	vvd
in	in	ii
Brooklyn	brooklyn	np1
;	;	y
on	on	ii
Tuesday	tuesday	npd1
he	he	pphs1
'd	have	vm
have	have	vhi
gray	gray	jj
temples	temple	nn2
and	and	cc
crow	crow	nn1
's	's	ge
feet	foot	nn2
,	,	y
be	be	vbi
older	old	jjr
than	than	csn
my	my	appge
father	father	nn1
;	;	y
on	on	ii
Wednesday	wednesday	npd1
,	,	y
be	be	vbi
even	even	rr
younger	young	jjr
than	than	csn
he	he	pphs1
had	have	vhd
been	be	vbn
on	on	ii
Monday	monday	npd1
.	.	y
You	you	ppy
could	could	vm
pour	pour	vvi
the	the	at
different	different	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
quick	quick	jj
fold	fold	nn1
with	with	iw
the	the	at
smooth	smooth	jj
edge	edge	nn1
of	of	io
a	a	at1
spatula	spatula	nn1_jj
,	,	y
the	the	at
way	way	nn1
my	my	appge
mother	mother	nn1
did	do	vdd
when	when	cs
she	she	pphs1
made	make	vvd
black-and-white	black-and-white	jj
marble	marble	nn1
cake	cake	nn1
from	from	ii
two	two	mc
Betty	betty	np1
Crocker	crocker	np1_nn1
mixes	mix	nn2_vvz@
.	.	y
It	it	pph1
would	would	vm
be	be	vbi
1912	1912	mc
,	,	y
and	and	cc
Big	big	jj
Bill	bill	np1_nn1
Haywood	haywood	np1_nn1@
would	would	vm
be	be	vbi
waving	wave	vvg
the	the	at
check	check	nn1
Helen	helen	np1
had	have	vhd
sent	send	vvn
over	over	ii_rp
his	his	appge
head	head	nn1
at	at	ii
a	a	at1
rally	rally	nn1
for	for	if
the	the	at
Little	little	jj
Falls	fall	nn2
strikers	striker	nn2
,	,	y
and	and	cc
you	you	ppy
,	,	y
Frida	frida	np1
,	,	y
would	would	vm
be	be	vbi
in	in	ii
the	the	at
crowd	crowd	nn1
,	,	y
not	not	xx
as	as	ii_csa
a	a	at1
five-year-old	five-year-old	nn1
child	child	nn1
,	,	y
before	before	cs_ii
the	the	at
polio	polio	nn1
,	,	y
before	before	cs_ii
the	the	at
bus	bus	nn1
accident	accident	nn1
,	,	y
but	but	ccb
as	as	ii_csa
a	a	at1
grown	grow	vvn
woman	woman	nn1
,	,	y
cheering	cheer	vvg
along	along	ii21
with	with	ii22
the	the	at
strikers	striker	nn2
.	.	y
Half	half	db_rr@
an	a	at1
inch	inch	nnu1
away	away	rl
,	,	y
it	it	pph1
would	would	vm
be	be	vbi
August	august	npm1
31	31	mc
,	,	y
1932	1932	mc
,	,	y
and	and	cc
both	both	db2
of	of	io
you	you	ppy
would	would	vm
be	be	vbi
standing	stand	vvg
on	on	ii
the	the	at
roof	roof	nn1
of	of	io
the	the	at
Detroit	detroit	np1
Institute	institute	nn1
of	of	io
the	the	at
Arts	art	nn2
,	,	y
along	along	ii21
with	with	ii22
Diego	diego	np1
,	,	y
Frida	frida	np1
looking	look	vvg
up	up	rp
through	through	ii
smoked	smoked	jj
glass	glass	nn1
at	at	ii
the	the	at
eclipse	eclipse	nn1
of	of	io
the	the	at
sun	sun	nn1
,	,	y
Helen	helen	np1
's	's	ge
face	face	nn1
turned	turn	vvd_vvn
upwards	upwards	rl
to	to	to
feel	feel	vvi
the	the	at
chill	chill	nn1
of	of	io
night	night	nnt1
descending	descend	vvg_jj
,	,	y
to	to	to
hear	hear	vvi
the	the	at
birds	bird	nn2
greeting	greet	vvg@
the	the	at
midday	midday	nnt1
dusk	dusk	nnt1
.	.	y
Let	let	vm21
's	be	vm22
get	get	vvi
one	one	mc1
thing	thing	nn1
straight	straight	rr_jj
right	right	rr_nn1_jj
away	away	rl
.	.	y
This	this	dd1
is	be	vbz
n't	n't	xx
going	go	vvgk
to	to	to
be	be	vbi
one	one	mc1
of	of	io
those	those	dd2
movies	movie	nn2
where	where	cs_rrq
they	they	pphs2
put	put	vv0_vvd
their	their	appge
words	word	nn2
into	into	ii
our	our	appge
mouths	mouth	nn2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
is	be	vbz
n't	n't	xx
going	go	vvgk
to	to	to
blink	blink	vvi
back	back	rp
a	a	at1
tear	tear	nn1
when	when	cs_rrq
the	the	at
doctors	doctor	nn2
tell	tell	vv0
her	her	ppho1
they	they	pphs2
ca	can	vm
n't	n't	xx
cure	cure	vvi
her	her	ppho1
after	after	ii
all	all	db
,	,	y
saying	say	vvg
,	,	y
"	"	y
and	and	cc
I	i	ppis1
thought	think	vvd
I	i	ppis1
was	be	vbdz
going	go	vvgk
to	to	to
be	be	vbi
able	able	jj
##	##	fo
to	to	to
get	get	vvi
rid	rid	vvn
of	of	io
these	these	dd2
,	,	y
"	"	y
gesturing	gesture	vvg
with	with	iw
her	her	appge_ppho1
ridiculous	ridiculous	jj
rhinestone-studded	rhinestone-studded	jj_nn1@
,	,	y
cats-eye	cats-eye	jj
dark	dark	jj_nn1
glasses	glass	nn2
(	(	y
and	and	cc
we	we	ppis2
think	think	vv0
,	,	y
"	"	y
Really	really	rr
,	,	y
Jane	jane	np1
,	,	y
"	"	y
)	)	y
;	;	y
she	she	pphs1
's	be	vbz
not	not	xx
going	go	vvgk
to	to	to
tell	tell	vvi
Rock	rock	nn1
Hudson	hudson	np1
she	she	pphs1
ca	can	vm
n't	n't	xx
marry	marry	vvi
him	him	ppho1
:	:	y
"	"	y
I	i	ppis1
wo	will	vm
n't	n't	xx
have	have	vhi
you	you	ppy
pitied	pity	vvn
because	because	ii21
of	of	ii22
me	me	ppio1
.	.	y
I	i	ppis1
love	love	vv0
you	you	ppy
too	too	rg
much	much	da1_rr
,	,	y
"	"	y
and	and	cc
"	"	y
I	i	ppis1
could	could	vm
only	only	rr
be	be	vbi
a	a	at1
burden	burden	nn1
,	,	y
"	"	y
and	and	cc
then	then	rt
disappear	disappear	vv0
until	until	cs_ii@
the	the	at
last	last	md
scene	scene	nn1
when	when	rrq_cs
,	,	y
lingering	lingering	jj_vvg%
on	on	ii
the	the	at
border	border	nn1
between	between	ii
death	death	nn1
and	and	cc
cure	cure	nn1_vv0
(	(	y
the	the	at
only	only	rr
two	two	mc
acceptable	acceptable	jj
states	state	nn2
)	)	y
,	,	y
Rock	rock	nn1
saves	save	vvz
her	her	appge
life	life	nn1
and	and	cc
her	her	appge
sight	sight	nn1
and	and	cc
they	they	pphs2
live	live	vv0
happily	happily	rr
ever	ever	rr
after	after	ii_rt%_jj%
.	.	y
It	it	pph1
's	be	vbz
not	not	xx
going	go	vvgk
to	to	to
be	be	vbi
A	a	at1@
Patch	patch	nn1
of	of	io
Blue	blue	jj_nn1@
:	:	y
when	when	rrq_cs
the	the	at
sterling	sterling	nn1_jj@
young	young	jj
Negro	negro	nn1
hands	hand	vvz%
us	us	ppio2
the	the	at
dark	dark	jj_nn1
glasses	glass	nn2
and	and	cc
,	,	y
in	in	ii31
answer	answer	ii32
to	to	ii33
our	our	appge
question	question	nn1
"	"	y
But	but	ccb
what	what	ddq
are	be	vbr
they	they	pphs2
for	for	if
?	?	y
"	"	y
says	say	vvz
,	,	y
"	"	y
Never	never	rr
mind	mind	vv0
,	,	y
put	put	vv0_vvd
them	them	ppho2
on	on	rp@
,	,	y
"	"	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
stone	stone	nn1
Medusa	medusa	np1
gaze	gaze	nn1
,	,	y
grateful	grateful	jj
for	for	if
the	the	at
magic	magic	nn1_jj
that	that	cst_dd1
's	be	vhz
made	make	vvn
us	us	ppio2
a	a	at1
pretty	pretty	jj
girl	girl	nn1
.	.	y
This	this	dd1
is	be	vbz
n't	n't	xx
Johnny	johnny	np1
Belinda	belinda	np1
;	;	y
we	we	ppis2
're	be	vbr
not	not	xx
sweetly	sweetly	rr
mute	mute	jj_vv0@
,	,	y
surrounded	surround	vvn
by	by	ii
an	a	at1
aura	aura	nn1
of	of	io
silence	silence	nn1
.	.	y
No	no	xx
,	,	y
in	in	ii
this	this	dd1
movie	movie	nn1
the	the	at
blind	blind	jj
women	woman	nn2
have	have	vh0
milky	milky	jj
eyes	eye	nn2
that	that	cst
make	make	vv0
the	the	at
sighted	sighted	jj%_vvn
uncomfortable	uncomfortable	jj
.	.	y
The	the	at
deaf	deaf	jj
women	woman	nn2
drag	drag	vv0
metal	metal	nn1
against	against	ii
metal	metal	nn1
,	,	y
oblivious	oblivious	jj
to	to	ii
the	the	at
jarring	jarring	jj@_nn1@
sound	sound	nn1
,	,	y
make	make	vv0
odd	odd	jj
cries	cry	nn2
of	of	io
delight	delight	nn1
at	at	ii
the	the	at
sight	sight	nn1
of	of	io
the	the	at
ocean	ocean	nn1
,	,	y
squawk	squawk	vv0_nn1
when	when	rrq_cs
we	we	ppis2
are	be	vbr
angry	angry	jj
.	.	y
So	so	rr
now	now	rt
the	the	at
two	two	mc
female	female	jj
icons	icon	nn2
of	of	io
disability	disability	nn1
have	have	vh0
met	meet	vvn
:	:	y
Helen	helen	np1
,	,	y
who	who	pnqs
is	be	vbz
nothing	nothing	pn1
but	but	ccb_ii
,	,	y
who	who	pnqs
swells	swell	vvz
to	to	to
fill	fill	vvi
up	up	rp_ii@
the	the	at
category	category	nn1
,	,	y
sweet	sweet	jj
Helen	helen	np1
with	with	iw
her	her	appge_ppho1
drooping	drooping	jj
dresses	dress	nn2
covering	cover	vvg
drooping	drooping	jj
bosom	bosom	nn1
,	,	y
who	who	pnqs
is	be	vbz
Blind	blind	jj
and	and	cc
Deaf	deaf	jj
,	,	y
her	her	appge
vocation	vocation	nn1
;	;	y
and	and	cc
Frida	frida	np1
,	,	y
who	who	pnqs
lifts	lift	vvz
her	her	appge
skirt	skirt	nn1
to	to	to
reveal	reveal	vvi
the	the	at
gaping	gaping	jj
,	,	y
cunt-like	cunt-like	jj
wound	wound	nn1
on	on	ii
her	her	appge
leg	leg	nn1
,	,	y
who	who	pnqs
rips	rip	vvz
her	her	appge
body	body	nn1
open	open	vv0_jj
to	to	to
reveal	reveal	vvi
her	her	ppho1_appge
back	back	rp_nn1
,	,	y
a	a	at1
broken	broken	jj
column	column	nn1
,	,	y
her	her	appge
back	back	nn1_jj@
corset	corset	nn1
with	with	iw
its	its	z'
white	white	jj
canvas	canvas	nn1
straps	strap	nn2
framing	frame	vvg
her	her	appge_ppho1
beautiful	beautiful	jj
breasts	breast	nn2
,	,	y
her	her	appge
body	body	nn1
stuck	stick	vvn_vvd
with	with	iw
nails	nail	nn2
:	:	y
but	but	ccb
she	she	pphs1
ca	can	vm
n't	n't	xx
be	be	vbi
Disabled	disable	vvn@_jj
,	,	y
she	she	pphs1
's	be	vbz
Sexual	sexual	jj
.	.	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
midst	midst	nn1
of	of	io
a	a	at1
row	row	nn1
with	with	iw
Diego	diego	np1
,	,	y
cropped	crop	vvd_vvn
off	off	rp_ii
her	her	appge
jet	jet	nn1
black	black	jj_nn1@
hair	hair	nn1
(	(	y
"	"	y
Now	now	rt
see	see	vv0
what	what	ddq
you	you	ppy
've	have	vh0
made	make	vvn
me	me	ppio1
do	do	vdi
!	!	y
"	"	y
)	)	y
,	,	y
and	and	cc
has	have	vhz
schlepped	schlepped	vvn
herself	herself	ppx1
to	to	ii
the	the	at
ball	ball	nn1
in	in	ii
one	one	mc1
of	of	io
his	his	appge
suits	suit	nn2
.	.	y
Nothing	nothing	pn1
Dietrichish	dietrichish	jj
and	and	cc
coy	coy	jj
about	about	ii
this	this	dd1
drag	drag	vv0
:	:	y
Diego	diego	np1
wo	will	vm
n't	n't	xx
get	get	vvi
to	to	to
parade	parade	vvi
his	his	appge
beautiful	beautiful	jj
wife	wife	nn1
.	.	y
Now	now	rt
she	she	pphs1
's	be	vbz_vhz@
snatched	snatch	vvn
up	up	ii@_rp
Helen	helen	np1
and	and	cc
walked	walk	vvn
with	with	iw
her	her	ppho1
out	out	rp
here	here	rl
onto	onto	ii
the	the	at
veranda	veranda	nn1
.	.	y
In	in	ii
the	the	at
other	other	jj
room	room	nn1
,	,	y
drunken	drunken	jj
Diego	diego	np1
lurches	lurch	vvz_nn2
,	,	y
his	his	appge
body	body	nn1
rolling	roll	vvg
forward	forward	rl
before	before	ii_cs
his	his	appge
feet	foot	nn2
manage	manage	vv0
to	to	to
shuffle	shuffle	vvi
themselves	themselves	ppx2
ahead	ahead	rl
on	on	ii
the	the	at
marble	marble	nn1
floor	floor	nn1
,	,	y
giving	give	vvg
himself	himself	ppx1
more	more	dar_rrr
than	than	csn
ever	ever	rr
the	the	at
appearance	appearance	nn1
of	of	io
being	be	vbg
one	one	mc1
of	of	io
those	those	dd2
children	child	nn2
's	's	ge
toys	toy	nn2
,	,	y
bottom-weighted	bottom-weighted	nn1_jj
with	with	iw
sand	sand	nn1
,	,	y
that	that	cst_dd1
when	when	cs
punched	punch	vvn@_jj@_vvd
,	,	y
roll	roll	vv0
back	back	rp
and	and	cc
then	then	rt
forward	forward	rl
,	,	y
an	a	at1
eternal	eternal	jj
red	red	jj_nn1
grin	grin	nn1
painted	paint	vvn
on	on	ii
their	their	appge
rubber	rubber	jj_nn1
faces	face	nn2_vvz
.	.	y
His	his	appge
huge	huge	jj
belly	belly	nn1
shakes	shake	vvz
with	with	iw
laughter	laughter	nn1
,	,	y
his	his	appge
laughter	laughter	nn1
a	a	at1
gale	gale	nn1
that	that	cst_dd1
blows	blow	vvz_nn2
above	above	ii
the	the	at
smoke	smoke	nn1
curling	curl	vvg
up	up	rp
toward	toward	ii
the	the	at
distant	distant	jj
,	,	y
gilded	gilded	jj
ceiling	ceiling	nn1
,	,	y
gusting	gust	vvg
above	above	ii
the	the	at
knots	knot	nn2
of	of	io
men	man	nn2
in	in	ii
tuxedos	tuxedo	nn2
and	and	cc
women	woman	nn2
with	with	iw
marcelled	marcelled	jj@
hair	hair	nn1
,	,	y
the	the	at
black	black	nn1@_jj
of	of	io
their	their	appge
satin	satin	nn1
dresses	dress	nn2_vvz@
setting	set	vvg
off	off	ii_rp
the	the	at
glitter	glitter	nn1
of	of	io
their	their	appge
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
's	's	ge
drunken	drunken	jj
roar	roar	nn1
,	,	y
will	will	vm
be	be	vbi
added	add	vvn
later	later	rrr
by	by	ii
the	the	at
Foley	foley	np1
artists	artist	nn2
.	.	y
Helen	helen	np1
's	's	ge
thirty-six	thirty-six	mc
.	.	y
She	she	pphs1
's	be	vhz
just	just	rr
come	come	vvn
back	back	rp
from	from	ii
Montgomery	montgomery	np1
.	.	y
Her	her	appge
mother	mother	nn1
had	have	vhd
dragged	drag	vvn
her	her	ppho1
down	down	rp
there	there	rl
after	after	cs
she	she	pphs1
and	and	cc
Peter	peter	np1
Fagan	fagan	np1
took	take	vvd
out	out	rp
a	a	at1
marriage	marriage	nn1
license	license	nn1_vv0
,	,	y
and	and	cc
the	the	at
Boston	boston	np1
papers	paper	nn2
got	get	vvd_vvn
hold	hold	nn1
of	of	io
the	the	at
story	story	nn1
.	.	y
For	for	if
so	so	rg
many	many	da2
years	year	nnt2
,	,	y
men	man	nn2
had	have	vhd
been	be	vbn
telling	tell	vvg
her	her	ppho1
that	that	cst
she	she	pphs1
was	be	vbdz
beautiful	beautiful	jj
,	,	y
that	that	cst
they	they	pphs2
worshiped	worship	vvd
her	her	ppho1
,	,	y
that	that	cst_dd1
when	when	cs
Peter	peter	np1
declared	declare	vvd
himself	himself	ppx1
in	in	ii
the	the	at
parlor	parlor	nn1
at	at	ii
Wrentham	wrentham	np1
,	,	y
she	she	pphs1
had	have	vhd
at	at	rr21
first	first	rr22
thought	think	vvn
this	this	dd1
was	be	vbdz
just	just	rr
more	more	dar_rrr
palaver	palaver	nn1_vv0
about	about	ii
his	his	appge
pure	pure	jj
love	love	nn1
for	for	if
her	her	appge
soul	soul	nn1
.	.	y
But	but	ccb
no	no	uh
,	,	y
this	this	dd1
was	be	vbdz
the	the	at
real	real	jj
thing	thing	nn1
:	:	y
carnal	carnal	jj
and	and	cc
thrilling	thrilling	jj
and	and	cc
forbidden	forbid	vvn_jj@
.	.	y
How	how	rrq
could	could	vm
you	you	ppy
,	,	y
her	her	appge
mother	mother	nn1
said	say	vvd
.	.	y
How	how	rrq
people	people	nn
will	will	vm
laugh	laugh	vvi
at	at	ii
you	you	ppy
!	!	y
The	the	at
shame	shame	nn1
,	,	y
the	the	at
shame	shame	nn1
.	.	y
Her	her	appge
mother	mother	nn1
whisked	whisk	vvd_vvn
her	her	ppho1
off	off	rp
to	to	ii
Montgomery	montgomery	np1
,	,	y
Peter	peter	np1
trailing	trail	vvg_jj
after	after	ii
4	4	mc
THE	the	at
KENYON	kenyon	nn1_np1
REVIEW	review	vv0
the	the	at
two	two	mc
of	of	io
them	them	ppho2
.	.	y
There	there	rl
her	her	appge
brother-in-law	brother-in-law	nn1
chased	chase	vvd
Peter	peter	np1
off	off	ii
the	the	at
porch	porch	nn1
with	with	iw
a	a	at1
good	good	jj
old	old	jj
southern	southern	jj
shotgun	shotgun	nn1
.	.	y
Helen	helen	np1
's	be	vbz_vhz@
written	write	vvn
her	her	appge
poem	poem	nn1
:	:	y
What	what	ddq
earthly	earthly	jj
consolation	consolation	nn1
is	be	vbz
there	there	rl%
for	for	if
one	one	pn1_mc1
like	like	ii
me	me	ppio1
Whom	whom	pnqo
fate	fate	nn1
has	have	vhz
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
I	i	ppis1
shall	shall	vm
have	have	vhi
confidence	confidence	nn1
as	as	csa_rg@
always	always	rr
,	,	y
That	that	cst
my	my	appge
unfilled	unfilled	jj
longings	longing	nn2
will	will	vm
be	be	vbi
gloriously	gloriously	rr
satisfied	satisfy	vvn@_jj_vvd@
In	in	ii
a	a	at1
world	world	nn1
where	where	rrq
eyes	eye	nn2
never	never	rr
grow	grow	vv0
dim	dim	jj_vv0
,	,	y
nor	nor	cc
ears	ear	nn2
dull	dull	vv0@_jj
.	.	y
Poor	poor	jj
Helen	helen	np1
,	,	y
waiting	wait	vvg
,	,	y
waiting	wait	vvg
to	to	to
get	get	vvi
fucked	fuck	vvn
in	in	ii
heaven	heaven	nn1
.	.	y
But	but	ccb
not	not	xx
Frida	frida	np1
.	.	y
She	she	pphs1
's	be	vbz
so	so	rg_rr
narcissistic	narcissistic	jj
.	.	y
What	what	ddq
a	a	at1
relief	relief	nn1
to	to	ii
Helen	helen	np1
!	!	y
None	none	pn
of	of	io
those	those	dd2
interrogations	interrogation	nn2
passing	pass	vvg
for	for	if
conversation	conversation	nn1
she	she	pphs1
usually	usually	rr
has	have	vhz
to	to	to
endure	endure	vvi
(	(	y
After	after	cs_ii
the	the	at
standard	standard	jj_nn1
pile	pile	nn1
of	of	io
praise	praise	nn1
is	be	vbz
heaped	heap	vvn@
upon	upon	ii
her	her	appge
--	--	x
I	i	ppis1
've	have	vh0
read	read	vvn
your	your	appge
book	book	nn1
five	five	mc
,	,	y
ten	ten	m
,	,	y
twenty	twenty	mc
times	time	nnt2
,	,	y
I	i	ppis1
've	have	vh0
admired	admire	vvn
you	you	ppy
ever	ever	rr
since	since	cs_rr@
...	...	...
come	come	vv0
the	the	at
questions	question	nn2
:	:	y
Do	do	vd0
you	you	ppy
mind	mind	vvi
if	if	cs_csw@
I	i	ppis1
ask	ask	vv0
you	you	ppy
:	:	y
Is	be	vbz
everything	everything	pn1
black	black	jj
?	?	y
Is	be	vbz
Mrs.	mrs	nnb
Macy	macy	np1
always	always	rr
with	with	iw
you	you	ppy
?	?	y
)	)	y
No	no	xx
,	,	y
Frida	frida	np1
launches	launch	vvz
right	right	rr_nn1_jj
into	into	ii
the	the	at
tale	tale	nn1
of	of	io
Diego	diego	np1
's	's	ge
betrayal	betrayal	nn1
,	,	y
"	"	y
...	...	...
of	of	rr21
course	course	rr22
,	,	y
I	i	ppis1
have	have	vh0
my	my	appge
fun	fun	nn1_jj
,	,	y
too	too	rr@_rg
,	,	y
but	but	ccb
one	one	pn1
does	do	vdz
n't	n't	xx
want	want	vvi
to	to	to
have	have	vhi
one	one	pn1
's	's	ge
nose	nose	nn1
rubbed	rub	vvn_vvd
in	in	ii
the	the	at
shit	shit	nn1
...	...	...
,	,	y
"	"	y
she	she	pphs1
signs	sign	vvz@
into	into	ii
Helen	helen	np1
's	's	ge
hand	hand	nn1
.	.	y
Helen	helen	np1
is	be	vbz
delighted	delighted	jj_vvn@
and	and	cc
shocked	shock	vvd_jj
.	.	y
In	in	ii
her	her	appge
circles	circle	nn2
,	,	y
Free	free	jj
Love	love	nn1
is	be	vbz
believed	believe	vvn
in	in	rp@_ii
,	,	y
spoken	speak	vvn
of	of	io
solemnly	solemnly	rr
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
do	do	vdi
away	away	jj%_rl
with	with	iw
the	the	at
sordid	sordid	jj
marketplace	marketplace	nn1
of	of	io
prostitution	prostitution	nn1
,	,	y
bourgeois	bourgeois	jj
marriage	marriage	nn1
,	,	y
where	where	cs_rrq
women	woman	nn2
barter	barter	vv0
their	their	appge
hymens	hymen	nn2
and	and	cc
throw	throw	vv0_nn1
in	in	ii_rp@
their	their	appge
souls	soul	nn2
to	to	to
sweeten	sweeten	vvi
the	the	at
deal	deal	nn1
;	;	y
Helen	helen	np1
has	have	vhz
read	read	vvn
Emma	emma	np1
,	,	y
she	she	pphs1
has	have	vhz
read	read	vvn
Isadora	isadora	np1
;	;	y
she	she	pphs1
believes	believe	vvz
in	in	ii_rp@
a	a	at1
holy	holy	jj
,	,	y
golden	golden	jj
monogamy	monogamy	nn1
,	,	y
an	a	at1
unfettered	unfettered	jj
,	,	y
eternal	eternal	jj
meeting	meeting	nn1
of	of	io
two	two	mc
souls-in-flesh	souls-in-flesh	nn2
.	.	y
And	and	cc
here	here	rl
Frida	frida	np1
speaks	speak	vvz
of	of	io
the	the	at
act	act	nn1
so	so	rg_rr
casually	casually	rr
that	that	cst
Helen	helen	np1
,	,	y
like	like	ii
a	a	at1
timid	timid	jj
schoolgirl	schoolgirl	nn1
,	,	y
stutters	stutter	vvz_nn2
:	:	y
"	"	y
You	you	ppy
really	really	rr
?	?	y
I	i	ppis1
mean	mean	vv0
,	,	y
the	the	at
both	both	rr_db2
of	of	io
you	you	ppy
,	,	y
you	you	ppy
...	...	...
?	?	y
"	"	y
Frida	frida	nn1_np1@
throws	throw	vvz
her	her	appge_ppho1
magnificent	magnificent	jj
head	head	nn1
back	back	nn1_rp
and	and	cc
laughs	laugh	vvz_nn2@
.	.	y
"	"	y
Yes	yes	uh
,	,	y
really	really	rr
,	,	y
"	"	y
Frida	frida	np1
strokes	stroke	vvz
gently	gently	rr
into	into	ii
her	her	appge
hand	hand	nn1
.	.	y
"	"	y
He	he	pphs1
fucks	fuck	vvz
other	other	jj
women	woman	nn2
and	and	cc
I	i	ppis1
fuck	fuck	vv0
other	other	jj
men	man	nn2
--	--	x
and	and	cc
other	other	jj
women	woman	nn2
.	.	y
"	"	y
"	"	y
F-U-C-K	f-u-c-k	vv0_nn1
?	?	y
"	"	y
Helen	helen	np1
asks	ask	vvz
.	.	y
"	"	y
What	what	ddq
is	be	vbz
this	this	dd1
word	word	nn1
?	?	y
"	"	y
Frida	frida	nn1_np1@
explains	explain	vvz
it	it	pph1
to	to	ii
her	her	ppho1
.	.	y
"	"	y
Now	now	rt
I	i	ppis1
've	have	vh0
shocked	shock	vvn
you	you	ppy
,	,	y
"	"	y
Frida	frida	np1
says	say	vvz
.	.	y
"	"	y
Yes	yes	uh
,	,	y
you	you	ppy
have	have	vh0
....	....	...
I	i	ppis1
suppose	suppose	vv0
it	it	pph1
's	be	vbz
your	your	appge
Latin	latin	jj_nn1
nature	nature	nn1
....	....	...
"	"	y
I	i	ppis1
'm	be	vbm
not	not	xx
in	in	ii
the	the	at
director	director	nn1
's	's	ge
chair	chair	nn1
anymore	anymore	rr
.	.	y
I	i	ppis1
'm	be	vbm
sitting	sit	vvg
in	in	ii
the	the	at
audience	audience	nn1
of	of	io
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
I	i	ppis1
'm	be	vbm
twenty-seven	twenty-seven	mc
.	.	y
When	when	cs_rrq
I	i	ppis1
was	be	vbdz
a	a	at1
kid	kid	nn1
,	,	y
I	i	ppis1
thought	think	vvd
being	be	vbg
grown-up	grown-up	jj_nn1
would	would	vm
be	be	vbi
like	like	ii_jj@
living	live	vvg_nn1
in	in	ii
the	the	at
movies	movie	nn2
,	,	y
that	that	cst
I	i	ppis1
'd	have	vm
be	be	vbi
Rosalind	rosalind	np1
Russell	russell	np1
in	in	ii
Sister	sister	nnb
Kenny	kenny	np1
,	,	y
riding	ride	vvg
a	a	at1
horse	horse	nn1
through	through	ii
the	the	at
Australian	australian	jj
outback	outback	nn1
or	or	cc
that	that	cst
I	i	ppis1
'd	have	vm
dance	dance	vvi
every	every	at1
night	night	nnt1
in	in	ii
a	a	at1
sleek	sleek	jj
satin	satin	nn1
gown	gown	nn1
under	under	ii
paper	paper	nn1
palms	palm	nn2
at	at	ii
the	the	at
Coconut	coconut	nn1
Grove	grove	nn1
.	.	y
Now	now	rt
I	i	ppis1
go	go	vv0
out	out	rp
to	to	ii
the	the	at
movies	movie	nn2
,	,	y
two	two	mc
,	,	y
three	three	mc
,	,	y
four	four	mc
times	time	nnt2
a	a	at1
week	week	nnt1
.	.	y
The	the	at
film	film	nn1
cuts	cut	vvz_nn2
from	from	ii
the	the	at
two	two	mc
figures	figure	nn2
on	on	ii
the	the	at
balcony	balcony	nn1
to	to	ii
the	the	at
