##1007451		
Historical	historical	jj
him	him	ppho1
into	into	ii
her	her	appge
mouth	mouth	nn1
.	.	y
His	his	appge
whole	whole	jj
body	body	nn1
shuddered	shudder	vvd_vvn@
as	as	csa_ii@
her	her	appge
lips	lip	nn2
slid	slide	vvd
back	back	rp
and	and	cc
forth	forth	rr
.	.	y
"	"	y
I	i	ppis1
think	think	vv0
my	my	appge
legs	leg	nn2
are	be	vbr
about	about	rpk
to	to	to
give	give	vvi
out	out	rp
,	,	y
"	"	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
to	to	ii
bed	bed	nn1
,	,	y
"	"	y
she	she	pphs1
said	say	vvd
,	,	y
and	and	cc
took	take	vvd
him	him	ppho1
by	by	ii
the	the	at
hand	hand	nn1
.	.	y
When	when	cs_rrq
they	they	pphs2
reached	reach	vvd
the	the	at
bed	bed	nn1
,	,	y
Matt	matt	np1
finished	finish	vvd
undressing	undress	vvg
her	her	ppho1
.	.	y
He	he	pphs1
pulled	pull	vvd
her	her	appge_ppho1
dress	dress	nn1
up	up	ii21
to	to	ii22
her	her	appge
belly	belly	nn1
and	and	cc
held	hold	vvd
it	it	pph1
there	there	rl
with	with	iw
one	one	mc1
hand	hand	nn1
.	.	y
He	he	pphs1
placed	place	vvd
the	the	at
other	other	jj
hand	hand	nn1
between	between	ii
her	her	appge
legs	leg	nn2
.	.	y
She	she	pphs1
lowered	lower	vvd
her	her	appge
head	head	nn1
and	and	cc
let	let	vv0_vvd@
out	out	rp
a	a	at1
long	long	jj_rr
,	,	y
low	low	jj_rr@
breath	breath	nn1_vv0@
that	that	cst
signified	signify	vvd
the	the	at
pure	pure	jj
joy	joy	nn1
she	she	pphs1
felt	feel	vvd
at	at	ii
that	that	dd1
moment	moment	nn1
.	.	y
He	he	pphs1
took	take	vvd
two	two	mc
pillows	pillow	nn2
and	and	cc
placed	place	vvd@_vvn
them	them	ppho2
,	,	y
one	one	pn1_mc1
on	on	ii31
top	top	ii32
of	of	ii33
the	the	at
other	other	jj_nn1@
,	,	y
in	in	ii
the	the	at
middle	middle	nn1
of	of	io
the	the	at
bed	bed	nn1
.	.	y
She	she	pphs1
knew	know	vvd
what	what	ddq
he	he	pphs1
wanted	want	vvd
,	,	y
so	so	cs@_rr
she	she	pphs1
lay	lay	vvd
across	across	ii
the	the	at
pillows	pillow	nn2
,	,	y
on	on	ii
her	her	appge
front	front	nn1_jj
and	and	cc
kneeling	kneel	vvg_jj@
,	,	y
her	her	appge
butt	butt	nn1
raised	raise	vvn_vvd
in	in	ii
the	the	at
air	air	nn1
.	.	y
She	she	pphs1
was	be	vbdz
aware	aware	jj
of	of	io
him	him	ppho1
on	on	ii
the	the	at
bed	bed	nn1
behind	behind	ii
her	her	ppho1
.	.	y
He	he	pphs1
stroked	stroke	vvd
her	her	ppho1
all	all	rr
over	over	rp@_ii
down	down	rp_ii@
there	there	rl
,	,	y
occasionally	occasionally	rr
rubbing	rub	vvg
her	her	appge_ppho1
sensitive	sensitive	jj
spot	spot	nn1
with	with	iw
firm	firm	nn1_jj
,	,	y
circular	circular	jj_nn1
strokes	stroke	nn2
,	,	y
then	then	rt
pushing	push	vvg
his	his	appge
fingers	finger	nn2
inside	inside	ii
her	her	ppho1
.	.	y
When	when	cs_rrq
he	he	pphs1
finally	finally	rr
pushed	push	vvd_vvn
himself	himself	ppx1
into	into	ii
her	her	ppho1
,	,	y
she	she	pphs1
cried	cry	vvd
out	out	rp
in	in	ii
delight	delight	nn1
at	at	ii
his	his	appge
slow	slow	jj
,	,	y
deep	deep	jj_rr
thrusts	thrust	nn2_vvz
.	.	y
The	the	at
pleasure	pleasure	nn1
was	be	vbdz
so	so	rg_rr
intense	intense	jj
,	,	y
she	she	pphs1
prayed	pray	vvd
that	that	cst
she	she	pphs1
would	would	vm
n't	n't	xx
orgasm	orgasm	vvi
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
to	to	to
end	end	vvi
.	.	y
Again	again	rt
,	,	y
she	she	pphs1
felt	feel	vvd
a	a	at1
quivering	quivering	jj
build	build	vv0_nn1@
up	up	rp
inside	inside	ii
her	her	ppho1
.	.	y
At	at	ii
the	the	at
same	same	da
time	time	nnt1
,	,	y
his	his	appge
thrusts	thrust	nn2
became	become	vvd
slower	slow	rrr_jjr
and	and	cc
deeper	deep	rrr_jjr
.	.	y
She	she	pphs1
was	be	vbdz
aware	aware	jj
of	of	io
him	him	ppho1
taking	take	vvg
long	long	jj
gaps	gap	nn2
between	between	ii
each	each	dd1
breath	breath	nn1
until	until	cs
they	they	pphs2
finally	finally	rr
could	could	vm
n't	n't	xx
take	take	vvi
it	it	pph1
any	any	rr21
longer	long	rr22
and	and	cc
both	both	db2_rr
let	let	vv0
go	go	vvi
.	.	y
And	and	cc
when	when	cs_rrq
it	it	pph1
happened	happen	vvd
,	,	y
wondrous	wondrous	jj
as	as	csa
it	it	pph1
was	be	vbdz
,	,	y
she	she	pphs1
could	could	vm
not	not	xx
help	help	vvi
thinking	think	vvg
how	how	rgq@_rrq
much	much	rr
it	it	pph1
reminded	remind	vvd
her	her	ppho1
of	of	io
a	a	at1
washing	washing	nn1
machine	machine	nn1
in	in	ii
the	the	at
final	final	jj_nn1
shuddering	shuddering	jj@_vvg_nn1@
throes	throes	nn2
of	of	io
its	its	z'
spin	spin	nn1
cycle	cycle	nn1
.	.	y
Photograph	photograph	nn1_vv0@
<p>	<p>	y
Footnote	footnote	np1@_nn1_vv0
Adapted	adapt	vvd
from	from	ii
SPIN	spin	nn1
CYCLE	cycle	nn1
(	(	y
C	c	zz1
)	)	y
2001	2001	mc
by	by	ii
Sue	sue	np1
Margolis	margolis	np1_nn1
.	.	y
Published	publish	vvn
by	by	ii
Dell/Random	dell/random	nn1
House	house	nn1
.	.	y
<p>	<p>	y
##1007552		
There	there	ex
is	be	vbz
a	a	at1
relentless	relentless	jj
knock	knock	nn1
on	on	ii
my	my	appge
door	door	nn1
.	.	y
It	it	pph1
's	be	vbz
Melanie	melanie	np1
the	the	at
neighbor	neighbor	nn1
in	in	ii
Apartment	apartment	nn1
4E	4e	fo
She	she	pphs1
talks	talk	vvz@
without	without	iw
pause	pause	nn1
.	.	y
She	she	pphs1
has	have	vhz
been	be	vbn
attacked	attack	vvn
.	.	y
Wounded	wounded	jj_vvn_vvd
.	.	y
I	i	ppis1
try	try	vv0
to	to	to
get	get	vvi
the	the	at
details	detail	nn2
;	;	y
she	she	pphs1
is	be	vbz
almost	almost	rr
hysterical	hysterical	jj
.	.	y
I	i	ppis1
fear	fear	vv0
if	if	cs_csw@
I	i	ppis1
interrupt	interrupt	vv0
her	her	ppho1
she	she	pphs1
may	may	vm
burst	burst	vvi
.	.	y
My	my	appge
cat	cat	nn1
was	be	vbdz
in	in	ii
the	the	at
hall	hall	nn1
.	.	y
The	the	at
cat	cat	nn1
attacked	attack	vvd_vvn
her	her	ppho1
.	.	y
Melanie	melanie	np1
says	say	vvz
she	she	pphs1
has	have	vhz
been	be	vbn
scratched	scratch	vvn
.	.	y
She	she	pphs1
shows	show	vvz
me	me	ppio1
a	a	at1
small	small	jj
almost	almost	rr
circular	circular	jj
scabbed-over	scabbed-over	jj_nn1
abrasion	abrasion	nn1
approximately	approximately	rr
the	the	at
size	size	nn1
of	of	io
a	a	at1
pencil	pencil	nn1
eraser	eraser	nn1
head	head	nn1
.	.	y
<p>	<p>	y
I	i	ppis1
ask	ask	vv0
,	,	y
"	"	y
When	when	rrq
did	do	vdd
this	this	dd1
happen	happen	vvi
.	.	y
"	"	y
<p>	<p>	y
She	she	pphs1
says	say	vvz
,	,	y
"	"	y
Just	just	rr
now	now	rt
.	.	y
"	"	y
<p>	<p>	y
I	i	ppis1
take	take	vv0
a	a	at1
long	long	jj
pause	pause	nn1
.	.	y
I	i	ppis1
say	say	vv0
,	,	y
"	"	y
Melanie	melanie	np1
do	do	vd0
you	you	ppy
realize	realize	vvi
that	that	cst
Ashley	ashley	np1
has	have	vhz
been	be	vbn
declawed	declawed	vvn@
.	.	y
"	"	y
<p>	<p>	y
She	she	pphs1
leans	lean	vvz
forward	forward	rl
her	her	appge
voice	voice	nn1
deepens	deepen	vvz
.	.	y
"	"	y
Just	just	rr
keep	keep	vv0
it	it	pph1
in	in	ii_rp@
your	your	appge
apartment	apartment	nn1
.	.	y
"	"	y
<p>	<p>	y
Later	later	rrr
that	that	dd1
week	week	nnt1
I	i	ppis1
received	receive	vvd
an	a	at1
official	official	jj_nn1
call	call	nn1
from	from	ii
Melanie	melanie	np1
,	,	y
who	who	pnqs
is	be	vbz
president	president	nn1
of	of	io
our	our	appge
co-op	co-op	nn1
board	board	nn1
.	.	y
Our	our	appge
annual	annual	jj
shareholder	shareholder	nn1
meeting	meeting	nn1
is	be	vbz
usually	usually	rr
postponed	postpone	vvn
for	for	if
several	several	da2
months	month	nnt2
because	because	cs
it	it	pph1
is	be	vbz
so	so	rg_rr
difficult	difficult	jj
to	to	to
get	get	vvi
everyone	everyone	pn1
together	together	rl
.	.	y
Melanie	melanie	np1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
a	a	at1
few	few	da2
days	day	nnt2
.	.	y
<p>	<p>	y
When	when	cs_rrq
I	i	ppis1
arrive	arrive	vv0
at	at	ii
the	the	at
meeting	meeting	nn1
almost	almost	rr
all	all	db
the	the	at
neighbors	neighbor	nn2
are	be	vbr
there	there	rl
.	.	y
Melanie	melanie	np1
introduces	introduce	vvz
the	the	at
purpose	purpose	nn1
of	of	io
the	the	at
meeting	meeting	nn1
.	.	y
"	"	y
The	the	at
cat	cat	nn1
is	be	vbz
a	a	at1
menace	menace	nn1
to	to	ii
the	the	at
building	building	nn1
and	and	cc
should	should	vm
be	be	vbi
evicted	evict	vvn
.	.	y
"	"	y
She	she	pphs1
asks	ask	vvz
Bill	bill	npx
to	to	to
testify	testify	vvi
.	.	y
<p>	<p>	y
Bill	bill	np1_nn1
says	say	vvz
,	,	y
"	"	y
I	i	ppis1
was	be	vbdz
leaving	leave	vvg
my	my	appge
apartment	apartment	nn1
and	and	cc
Ashley	ashley	np1
was	be	vbdz
in	in	ii
the	the	at
hallway	hallway	nn1
when	when	cs_rrq
I	i	ppis1
opened	open	vvd
my	my	appge
door	door	nn1
she	she	pphs1
was	be	vbdz
staring	stare	vvg
right	right	rr_nn1_jj
at	at	ii
me	me	ppio1
.	.	y
It	it	pph1
was	be	vbdz
as	as	cs21
if	if	cs22
she	she	pphs1
was	be	vbdz
saying	say	vvg
,	,	y
Get	get	vv0
back	back	rp
inside	inside	rl
.	.	y
"	"	y
Several	several	da2
neighbors	neighbor	nn2
nod	nod	vv0
in	in	ii_rp@
agreement	agreement	nn1
.	.	y
<p>	<p>	y
Melanie	melanie	np1
gives	give	vvz
her	her	appge
impression	impression	nn1
of	of	io
the	the	at
cat	cat	nn1
:	:	y
like	like	ii_vv0@
an	a	at1
animal	animal	nn1
in	in	ii
the	the	at
wild	wild	jj
ready	ready	jj
to	to	to
pounce	pounce	vvi
like	like	ii
you	you	ppy
see	see	vv0
on	on	ii_rp@
a	a	at1
nature	nature	nn1
show	show	nn1
.	.	y
<p>	<p>	y
Connie	connie	np1
tells	tell	vvz
of	of	io
the	the	at
two	two	mc
times	time	nnt2
she	she	pphs1
saw	see	vvd
Ashley	ashley	np1
in	in	ii
the	the	at
hall	hall	nn1
.	.	y
<p>	<p>	y
Linda	linda	np1
is	be	vbz
sitting	sit	vvg
quietly	quietly	rr
,	,	y
her	her	appge
hand	hand	nn1
bandaged	bandage	vvd_vvn
.	.	y
<p>	<p>	y
Amy	amy	np1
is	be	vbz
also	also	rr
very	very	rg
quiet	quiet	jj
.	.	y
<p>	<p>	y
They	they	pphs2
call	call	vv0
for	for	if
a	a	at1
vote	vote	nn1
.	.	y
<p>	<p>	y
Bill	bill	np1_nn1
,	,	y
Melanie	melanie	np1
,	,	y
and	and	cc
Connie	connie	np1
vote	vote	vv0_nn1
to	to	to
evict	evict	vvi
the	the	at
cat	cat	nn1
.	.	y
<p>	<p>	y
Linda	linda	np1
,	,	y
Amy	amy	np1
,	,	y
and	and	cc
I	i	ppis1
vote	vote	vv0
to	to	to
allow	allow	vvi
her	her	ppho1
to	to	to
stay	stay	vvi
.	.	y
Everyone	everyone	pn1
acknowledges	acknowledge	vvz
that	that	cst
the	the	at
doctors	doctor	nn2
who	who	pnqs
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
evict	evict	vvi
Ashley	ashley	np1
and	and	cc
so	so	rr_cs@
it	it	pph1
is	be	vbz
over	over	rp
.	.	y
<p>	<p>	y
I	i	ppis1
promise	promise	vv0
to	to	to
keep	keep	vvi
Ashley	ashley	np1
in	in	ii
the	the	at
apartment	apartment	nn1
at	at	ii
all	all	db
times	time	nnt2
.	.	y
<p>	<p>	y
Linda	linda	np1
and	and	cc
Amy	amy	np1
where	where	cs_rrq
prepared	prepare	vvn_jj
to	to	to
vote	vote	vvi
to	to	to
evict	evict	vvi
Ashley	ashley	np1
until	until	cs_ii@
a	a	at1
few	few	da2
hours	hour	nnt2
before	before	ii_cs
the	the	at
meeting	meeting	nn1
when	when	cs_rrq
Amy	amy	np1
's	's	ge
cat	cat	nn1
scratched	scratch	vvd
Linda	linda	np1
.	.	y
Amy	amy	np1
's	's	ge
and	and	cc
Linda	linda	np1
's	's	ge
cats	cat	nn2
have	have	vh0
claws	claw	nn2
and	and	cc
the	the	at
cats	cat	nn2
occasionally	occasionally	rr
sneak	sneak	vv0
out	out	rp
into	into	ii
the	the	at
hallways	hallway	nn2
.	.	y
Linda	linda	np1
's	's	ge
swollen	swollen	jj
hand	hand	nn1
forced	force	vvd_vvn
them	them	ppho2
to	to	to
acknowledge	acknowledge	vvi
that	that	cst
my	my	appge
declawed	declawed	jj@
cat	cat	nn1
was	be	vbdz
not	not	xx
the	the	at
real	real	jj
threat	threat	nn1
.	.	y
<p>	<p>	y
Melanie	melanie	np1
's	's	ge
behavior	behavior	nn1
reminded	remind	vvd
me	me	ppio1
of	of	io
the	the	at
crazy	crazy	jj
ladies	lady	nn2
that	that	cst
lived	live	vvd
in	in	ii
the	the	at
neighborhood	neighborhood	nn1
where	where	cs_rrq
I	i	ppis1
grew	grow	vvd
up	up	rp
.	.	y
A	a	at1_zz1
crazy	crazy	jj
lady	lady	nn1
would	would	vm
talk	talk	vvi
until	until	cs
she	she	pphs1
worked	work	vvd
herself	herself	ppx1
into	into	ii
a	a	at1
trance	trance	nn1
.	.	y
Then	then	rt
she	she	pphs1
would	would	vm
find	find	vvi
someone	someone	pn1
to	to	to
intimidate	intimidate	vvi
.	.	y
She	she	pphs1
would	would	vm
put	put	vvi
the	the	at
evil	evil	jj_nn1
eye	eye	nn1
on	on	ii
them	them	ppho2
and	and	cc
go	go	vv0
into	into	ii
a	a	at1
rage	rage	nn1
.	.	y
<p>	<p>	y
When	when	cs_rrq
I	i	ppis1
was	be	vbdz
a	a	at1
child	child	nn1
after	after	cs
I	i	ppis1
experienced	experience	vvd
this	this	dd1
bizarre	bizarre	jj
behavior	behavior	nn1
I	i	ppis1
wondered	wonder	vvd
if	if	cs_csw@
the	the	at
stories	story	nn2
of	of	io
people	people	nn
being	be	vbg
possessed	possess	vvn
by	by	ii
demons	demon	nn2
were	be	vbdr
true	true	jj
.	.	y
I	i	ppis1
wonder	wonder	vv0
what	what	ddq
possessed	possess	vvd
Melanie	melanie	np1
.	.	y
Melanie	melanie	np1
looks	look	vvz
nothing	nothing	pn1
like	like	ii
the	the	at
crazy	crazy	jj
ladies	lady	nn2
from	from	ii
my	my	appge
neighborhood	neighborhood	nn1
.	.	y
She	she	pphs1
is	be	vbz
a	a	at1
thin	thin	jj
red	red	nn1_jj
headed	head	vvn_jj@_vvd@
well-dressed	well-dressed	jj
southern	southern	jj
woman	woman	nn1
in	in	ii
her	her	appge
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
.	.	y
<p>	<p>	y
Fortunately	fortunately	rr
I	i	ppis1
had	have	vhd
a	a	at1
friend	friend	nn1
who	who	pnqs
helped	help	vvd
me	me	ppio1
.	.	y
His	his	appge
name	name	nn1
is	be	vbz
Streeter	streeter	np1_nn1
.	.	y
Two	two	mc
months	month	nnt2
before	before	ii_cs
Melanie	melanie	np1
's	be	vbz_ge
"	"	y
the	the	at
cat	cat	nn1
attacked	attack	vvd
me	me	ppio1
"	"	y
story	story	nn1
Streeter	streeter	nn1_np1
was	be	vbdz
hospitalized	hospitalize	vvn@
due	due	ii21
to	to	ii22
a	a	at1
car	car	nn1
accident	accident	nn1
.	.	y
When	when	cs_rrq
they	they	pphs2
released	release	vvd@
him	him	ppho1
,	,	y
he	he	pphs1
was	be	vbdz
homeless	homeless	jj
.	.	y
I	i	ppis1
invited	invite	vvd
him	him	ppho1
to	to	to
live	live	vvi
with	with	iw
me	me	ppio1
.	.	y
<p>	<p>	y
Streeter	streeter	nn1_np1@
is	be	vbz
a	a	at1
rugged	rugged	jj
,	,	y
muscular	muscular	jj
,	,	y
black	black	jj
man	man	nn1
with	with	iw
a	a	at1
deep	deep	jj_rr
raspy	raspy	jj_nn1
voice	voice	nn1
.	.	y
He	he	pphs1
could	could	vm
menace	menace	vvi
a	a	at1
person	person	nn1
or	or	cc
make	make	vv0
them	them	ppho2
laugh	laugh	vvi
.	.	y
For	for	if
the	the	at
past	past	jj
eight	eight	mc
years	year	nnt2
he	he	pphs1
was	be	vbdz
living	live	vvg
in	in	ii
the	the	at
subway	subway	nn1
tunnels	tunnel	nn2
.	.	y
<p>	<p>	y
One	one	mc1
day	day	nnt1
Streeter	streeter	np1_nn1
said	say	vvd
,	,	y
"	"	y
We	we	ppis2
always	always	rr
go	go	vv0
to	to	ii
your	your	appge
house	house	nn1
.	.	y
You	you	ppy
never	never	rr
asked	ask	vvd
to	to	to
see	see	vvi
where	where	rrq
I	i	ppis1
live	live	vv0
.	.	y
"	"	y
We	we	ppis2
went	go	vvd
to	to	ii
the	the	at
tunnels	tunnel	nn2
.	.	y
We	we	ppis2
walked	walk	vvd
to	to	ii
the	the	at
end	end	nn1
of	of	io
the	the	at
subway	subway	nn1
platform	platform	nn1
,	,	y
descended	descend	vvd_vvn
a	a	at1
flight	flight	nn1
of	of	io
steps	step	nn2
,	,	y
and	and	cc
entered	enter	vvd_vvn
a	a	at1
realm	realm	nn1
of	of	io
rats	rat	nn2
,	,	y
stagnant	stagnant	jj
water	water	nn1
,	,	y
red	red	jj
dust	dust	nn1
,	,	y
and	and	cc
the	the	at
sound	sound	nn1
of	of	io
trains	train	nn2
clamoring	clamor	vvg
in	in	ii
the	the	at
distance	distance	nn1
.	.	y
It	it	pph1
is	be	vbz
a	a	at1
place	place	nn1
where	where	rrq
demons	demon	nn2
are	be	vbr
easily	easily	rr
imagined	imagine	vvn_vvd_jj
.	.	y
I	i	ppis1
was	be	vbdz
standing	stand	vvg
in	in	ii_rp@
a	a	at1
ditch	ditch	nn1
below	below	ii
the	the	at
tracks	track	nn2
.	.	y
The	the	at
tracks	track	nn2
were	be	vbdr
pitched	pitch	vvn
and	and	cc
curved	curved	jj_vvd@
.	.	y
The	the	at
speeding	speeding	jj@_nn1@
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
looked	look	vvd
inside	inside	rl
and	and	cc
saw	see	vvd
ghostly	ghostly	jj
flickering	flickering	jj
images	image	nn2
of	of	io
frozen	frozen	jj
people	people	nn
.	.	y
<p>	<p>	y
We	we	ppis2
kept	keep	vvd
walking	walk	vvg_nn1
until	until	cs
we	we	ppis2
arrived	arrive	vvd
at	at	ii
a	a	at1
concrete	concrete	jj_nn1
bunker	bunker	nn1
.	.	y
This	this	dd1
was	be	vbdz
Streeter	streeter	np1_nn1
's	's	ge
home	home	nn1@_rl
.	.	y
It	it	pph1
was	be	vbdz
filled	fill	vvn
with	with	iw
fat	fat	jj
electrical	electrical	jj
cables	cable	nn2
.	.	y
There	there	rl
where	where	cs
wooden	wooden	jj
pallets	pallet	nn2
on	on	ii
the	the	at
floor	floor	nn1
to	to	to
keep	keep	vvi
him	him	ppho1
above	above	ii
the	the	at
water	water	nn1
.	.	y
We	we	ppis2
sat	sit	vvd
down	down	rp
and	and	cc
Streeter	streeter	np1_nn1
told	tell	vvd
me	me	ppio1
about	about	ii
life	life	nn1
in	in	ii
the	the	at
tunnel	tunnel	nn1
.	.	y
He	he	pphs1
called	call	vvd
it	it	pph1
living	live	vvg_jj
in	in	ii
the	the	at
dark	dark	nn1_jj
.	.	y
He	he	pphs1
said	say	vvd
there	there	ex_rl
are	be	vbr
rats	rat	nn2
as	as	rg
big	big	jj
as	as	csa
rabbits	rabbit	nn2
.	.	y
Sometimes	sometimes	rt
they	they	pphs2
would	would	vm
step	step	vvi
on	on	ii
the	the	at
third	third	md
rail	rail	nn1
and	and	cc
get	get	vvi
hit	hit	vvn_nn1@
with	with	iw
several	several	da2
thousand	thousand	m
volts	volt	nnu2
of	of	io
electricity	electricity	nn1
.	.	y
It	it	pph1
would	would	vm
fry	fry	vvi
them	them	ppho2
and	and	cc
shoot	shoot	vvi
their	their	appge
bodies	body	nn2
up	up	rp
into	into	ii
the	the	at
air	air	nn1
.	.	y
<p>	<p>	y
He	he	pphs1
told	tell	vvd
me	me	ppio1
that	that	cst_dd1
after	after	ii
living	live	vvg
in	in	ii
the	the	at
bunker	bunker	nn1
for	for	if
several	several	da2
years	year	nnt2
he	he	pphs1
got	get	vvd
lonely	lonely	jj
.	.	y
He	he	pphs1
met	meet	vvd
a	a	at1
homeless	homeless	jj
woman	woman	nn1
and	and	cc
invited	invite	vvd
her	her	ppho1
to	to	to
come	come	vvi
and	and	cc
live	live	vvi
with	with	iw
him	him	ppho1
.	.	y
Streeter	streeter	np1@_nn1
told	tell	vvd
her	her	ppho1
not	not	xx
to	to	to
bring	bring	vvi
food	food	nn1
into	into	ii
the	the	at
tunnel	tunnel	nn1
.	.	y
Food	food	nn1
brings	bring	vvz
rats	rat	nn2
.	.	y
If	if	cs
you	you	ppy
spit	spit	vv0
,	,	y
rats	rat	nn2
will	will	vm
come	come	vvi
.	.	y
One	one	mc1
day	day	nnt1
he	he	pphs1
comes	come	vvz
home	home	rl
and	and	cc
he	he	pphs1
smells	smell	vvz
chicken	chicken	nn1
.	.	y
The	the	at
woman	woman	nn1
was	be	vbdz
up	up	rp
on	on	ii
a	a	at1
crate	crate	nn1
screaming	scream	vvg_nn1@
.	.	y
<p>	<p>	y
Streeter	streeter	nn1_np1@
says	say	vvz
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
rats	rat	nn2
.	.	y
You	you	ppy
're	be	vbr
feeding	feed	vvg
them	them	ppho2
.	.	y
"	"	y
<p>	<p>	y
She	she	pphs1
got	get	vvd
mad	mad	jj
at	at	ii
him	him	ppho1
.	.	y
A	a	at1
few	few	da2
weeks	week	nnt2
later	later	rrr
he	he	pphs1
comes	come	vvz
home	home	rl
and	and	cc
there	there	rl
she	she	pphs1
is	be	vbz
with	with	iw
the	the	at
police	police	nn2
and	and	cc
they	they	pphs2
're	be	vbr
cleaning	clean	vvg
his	his	appge
place	place	nn1
out	out	rp
.	.	y
Streeter	streeter	np1@_nn1
walked	walk	vvd
away	away	rl
and	and	cc
thought	think	vvd_nn1_vvn
,	,	y
"	"	y
I	i	ppis1
'm	be	vbm
a	a	at1
man	man	nn1
who	who	pnqs
found	find	vvd
happiness	happiness	nn1
in	in	ii
a	a	at1
sewer	sewer	nn1
and	and	cc
then	then	rt
I	i	ppis1
met	meet	vvd
a	a	at1
woman	woman	nn1
.	.	y
"	"	y
<p>	<p>	y
Of	of	rr21
course	course	rr22
Streeter	streeter	np1_nn1
was	be	vbdz
the	the	at
crazy	crazy	jj
black	black	jj
cat	cat	nn1
that	that	cst
Melanie	melanie	np1
and	and	cc
my	my	appge
neighbors	neighbor	nn2
were	be	vbdr
trying	try	vvg
to	to	to
evict	evict	vvi
.	.	y
They	they	pphs2
could	could	vm
n't	n't	xx
directly	directly	rr
protest	protest	vvi
my	my	appge
having	have	vhg
Streeter	streeter	nn1_np1
as	as	ii_csa
a	a	at1
roommate	roommate	nn1
.	.	y
He	he	pphs1
rarely	rarely	rr
saw	see	vvd
my	my	appge
neighbors	neighbor	nn2
and	and	cc
was	be	vbdz
always	always	rr
a	a	at1
considerate	considerate	jj
guest	guest	nn1
.	.	y
Also	also	rr
,	,	y
I	i	ppis1
was	be	vbdz
with	with	iw
Streeter	streeter	np1_nn1
twenty-four	twenty-four	mc
seven	seven	mc
.	.	y
We	we	ppis2
ate	eat	vvd
together	together	rl
,	,	y
took	take	vvd
dance	dance	nn1
class	class	nn1
together	together	rl
.	.	y
I	i	ppis1
went	go	vvd
to	to	ii
clubs	club	nn2
in	in	ii
the	the	at
village	village	nn1
to	to	to
perform	perform	vvi
and	and	cc
Streeter	streeter	np1_nn1
accompanied	accompany	vvd
me	me	ppio1
.	.	y
I	i	ppis1
did	do	vdd
this	this	dd1
because	because	cs
living	live	vvg
in	in	ii_rp@
a	a	at1
co-op	co-op	nn1
on	on	ii
the	the	at
Upper	upper	jj
West	west	nd1
Side	side	nn1
was	be	vbdz
culture	culture	nn1
shock	shock	nn1
for	for	if
Streeter	streeter	np1_nn1
and	and	cc
Streeter	streeter	np1_nn1
was	be	vbdz
culture	culture	nn1
shock	shock	nn1
for	for	if
my	my	appge
neighbors	neighbor	nn2
.	.	y
<p>	<p>	y
Once	once	rr
and	and	cc
only	only	rr_jj
once	once	cs@_rr
Streeter	streeter	np1_nn1
and	and	cc
I	i	ppis1
passed	pass	vvd
Melanie	melanie	np1
on	on	ii
the	the	at
staircase	staircase	nn1
.	.	y
Streeter	streeter	nn1_np1@
was	be	vbdz
kind	kind	nn1_jj@
to	to	ii
her	her	ppho1
.	.	y
I	i	ppis1
remember	remember	vv0
the	the	at
shock	shock	nn1
and	and	cc
anger	anger	vv0_nn1
in	in	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
saw	see	vvd
when	when	rrq_cs
she	she	pphs1
talked	talk	vvd
about	about	ii
Ashley	ashley	np1
the	the	at
cat	cat	nn1
.	.	y
I	i	ppis1
also	also	rr
saw	see	vvd
the	the	at
grace	grace	nn1
and	and	cc
dignity	dignity	nn1
that	that	cst_dd1
Streeter	streeter	np1_nn1
had	have	vhd
when	when	cs
confronted	confront	vvn
with	with	iw
Melanie	melanie	np1
.	.	y
Streeter	streeter	np1@_nn1
's	's	ge
dignity	dignity	nn1
stayed	stay	vvd_vvn
with	with	iw
me	me	ppio1
.	.	y
Every	every	at1
time	time	nnt1
I	i	ppis1
saw	see	vvd
Melanie	melanie	np1
I	i	ppis1
offered	offer	vvd
her	her	ppho1_appge
whatever	whatever	ddqv
kindness	kindness	nn1
I	i	ppis1
felt	feel	vvd
she	she	pphs1
could	could	vm
accept	accept	vvi
.	.	y
<p>	<p>	y
All	all	db
the	the	at
time	time	nnt1
I	i	ppis1
knew	know	vvd
him	him	ppho1
I	i	ppis1
never	never	rr
saw	see	vvd
him	him	ppho1
hesitate	hesitate	vvi
to	to	to
help	help	vvi
someone	someone	pn1
if	if	cs
he	he	pphs1
thought	think	vvd
he	he	pphs1
could	could	vm
.	.	y
He	he	pphs1
was	be	vbdz
homeless	homeless	jj
and	and	cc
he	he	pphs1
had	have	vhd
drug	drug	nn1
demons	demon	nn2
.	.	y
But	but	ccb
he	he	pphs1
was	be	vbdz
a	a	at1
good	good	jj
friend	friend	nn1
