##4021957		
Present	present	jj_nn1
I	i	ppis1
had	have	vhd
smoke	smoke	nn1
coming	come	vvg
out	out	ii21
of	of	ii22
my	my	appge
nose	nose	nn1
.	.	y
With	with	iw
all	all	db
the	the	at
red	red	nn1_jj
she	she	pphs1
was	be	vbdz
sporting	sport	vvg_jj
,	,	y
and	and	cc
the	the	at
temperature	temperature	nn1
blazing	blaze	vvg
at	at	ii
ninety-five	ninety-five	mc
degrees	degree	nn2
,	,	y
I	i	ppis1
knew	know	vvd
that	that	cst
I	i	ppis1
had	have	vhd
just	just	rr
met	meet	vvn
the	the	at
devil	devil	nn1
.	.	y
I	i	ppis1
slammed	slam	vvd
my	my	appge
book	book	nn1
shut	shut	vvn_vvd_jj_vv0
and	and	cc
headed	head	vvn
across	across	ii
the	the	at
street	street	nn1
.	.	y
Yeah	yeah	uh
,	,	y
I	i	ppis1
was	be	vbdz
planning	plan	vvg
to	to	to
fight	fight	vvi
a	a	at1
girl	girl	nn1
.	.	y
Keon	keon	np1@_nn1
ran	run	vvd
after	after	ii
me	me	ppio1
,	,	y
swinging	swing	vvg
his	his	appge
arms	arm	nn2
wildly	wildly	rr
,	,	y
and	and	cc
yelled	yell	vvd
at	at	ii
me.	me	nnu
//	//	zz
"	"	y
Come	come	vv0_vvn@
back	back	rp
,	,	y
Bilal	bilal	np1_jj
,	,	y
forget	forget	vv0
her	her	ppho1
,	,	y
man	man	nn1
!	!	y
"	"	y
he	he	pphs1
pleaded	plead	vvd
with	with	iw
me	me	ppio1
.	.	y
I	i	ppis1
refused	refuse	vvd
to	to	ii
back	back	nn1
down	down	rp
from	from	ii
Starr	starr	np1_nn1
so	so	rr_cs@
I	i	ppis1
continued	continue	vvd
in	in	ii_rp@
her	her	appge
direction	direction	nn1
.	.	y
The	the	at
faster	fast	rrr_jjr
I	i	ppis1
walked	walk	vvd
,	,	y
the	the	at
louder	loud	jjr
the	the	at
chanting	chanting	nn1%
became	become	vvd
.	.	y
//	//	zz
"	"	y
Gorilla	gorilla	nn1
,	,	y
Gorilla	gorilla	nn1
!	!	y
"	"	y
some	some	dd
of	of	io
the	the	at
kids	kid	nn2
shouted	shout	vvd
,	,	y
while	while	cs
others	others	nn2
ran	run	vvd
around	around	rp
in	in	ii
circles	circle	nn2
,	,	y
kicking	kick	vvg
up	up	rp_ii@
dirt	dirt	nn1
as	as	csa
they	they	pphs2
screamed	scream	vvd
to	to	ii
the	the	at
top	top	nn1
of	of	io
their	their	appge
lungs	lung	nn2
.	.	y
"	"	y
It	it	pph1
's	be	vbz
a	a	at1
fight	fight	nn1
,	,	y
it	it	pph1
's	be	vbz
a	a	at1
fight	fight	nn1
!	!	y
"	"	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
soldier	soldier	nn1
she	she	pphs1
was	be	vbdz
,	,	y
Starr	starr	np1
did	do	vdd
n't	n't	xx
budge	budge	vvi
;	;	y
she	she	pphs1
stood	stand	vvd
her	her	appge
ground	ground	nn1
on	on	ii
her	her	appge
porch	porch	nn1
.	.	y
She	she	pphs1
continued	continue	vvd
talking	talk	vvg
junk	junk	nn1
,	,	y
rolling	roll	vvg
her	her	appge
neck	neck	nn1
and	and	cc
pointing	point	vvg
her	her	appge
fingers	finger	nn2
at	at	ii
me.	me	nnu
//	//	zz
"	"	y
I	i	zz1%
ai	ai	fu
n't	n't	xx
scared	scared	jj
of	of	io
you	you	ppy
,	,	y
and	and	cc
if	if	cs_csw@
you	you	ppy
come	come	vv0
up	up	rp
on	on	ii
my	my	appge
porch	porch	nn1
,	,	y
I'mma		np1
beat	beat	vvd
your	your	appge
big	big	jj
,	,	y
black	black	jj
ugly	ugly	jj
tail	tail	nn1
,	,	y
"	"	y
she	she	pphs1
threatened	threaten	vvd
.	.	y
As	as	csa
I	i	ppis1
marched	march	vvd
over	over	rp
to	to	ii
her	her	ppho1
,	,	y
I	i	ppis1
was	be	vbdz
still	still	rr
trying	try	vvg
to	to	to
think	think	vvi
of	of	io
a	a	at1
comeback	comeback	nn1
,	,	y
but	but	ccb
I	i	ppis1
could	could	vm
n't	n't	xx
think	think	vvi
of	of	io
anything	anything	pn1
that	that	cst
could	could	vm
top	top	vvi
an	a	at1
eleven-year-old	eleven-year-old	nn1
girl	girl	nn1
's	's	ge
invitation	invitation	nn1
to	to	to
kiss	kiss	vvi
her	her	appge
ass	ass	nn1
.	.	y
//	//	zz
Suddenly	suddenly	rr
,	,	y
something	something	pn1
stopped	stop	vvd
me	me	ppio1
dead	dead	jj
in	in	ii
my	my	appge
tracks	track	nn2
.	.	y
To	to	ii
this	this	dd1
day	day	nnt1
,	,	y
I	i	ppis1
still	still	rr
do	do	vd0
n't	n't	xx
know	know	vvi
what	what	ddq
it	it	pph1
was	be	vbdz
.	.	y
I	i	ppis1
made	make	vvd
a	a	at1
tight	tight	jj
fist	fist	nn1
with	with	iw
both	both	db2
of	of	io
my	my	appge
hands	hand	nn2
,	,	y
and	and	cc
then	then	rt
I	i	ppis1
slowly	slowly	rr
turned	turn	vvn_vvd
around	around	rp
to	to	to
face	face	vvi
the	the	at
loud-mouth	loud-mouth	jj_nn1
instigators	instigator	nn2
that	that	cst
were	be	vbdr
trailing	trail	vvg
behind	behind	ii
me	me	ppio1
.	.	y
I	i	ppis1
needed	need	vvd
to	to	to
silence	silence	vvi
their	their	appge
heathen	heathen	jj_nn1
asses	ass	nn2
once	once	rr41
and	and	rr42
for	for	rr43
all	all	rr44
.	.	y
I	i	ppis1
took	take	vvd
in	in	ii_rp@
a	a	at1
deep	deep	jj
breath	breath	nn1
,	,	y
exhaled	exhale	vvd
,	,	y
then	then	rt
I	i	ppis1
let	let	vv0
go	go	nn1%_vv0
of	of	io
the	the	at
ugliest	ugly	jjt
face	face	nn1_vv0
that	that	cst
I	i	ppis1
could	could	vm
possibly	possibly	rr
make	make	vvi
.	.	y
//	//	zz
"	"	y
The	the	at
next	next	md
mutherfucker	mutherfucker	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
!	!	y
"	"	y
I	i	ppis1
yelled	yell	vvd
out	out	rp
.	.	y
//	//	zz
The	the	at
next	next	md
thing	thing	nn1
I	i	ppis1
knew	know	vvd
,	,	y
everybody	everybody	pn1
took	take	vvd
off	off	rp_ii
running	run	vvg_nn1_jj
as	as	cs21
if	if	cs22
they	they	pphs2
had	have	vhd
seen	see	vvn
a	a	at1
ghost	ghost	nn1
.	.	y
Later	later	rrr
that	that	dd1
night	night	nnt1
before	before	cs
we	we	ppis2
went	go	vvd
to	to	ii
bed	bed	nn1
,	,	y
Keon	keon	np1
told	tell	vvd
me	me	ppio1
that	that	cst
when	when	cs
I	i	ppis1
had	have	vhd
turned	turn	vvn
to	to	to
face	face	vvi
the	the	at
crowd	crowd	nn1
that	that	cst
I	i	ppis1
had	have	vhd
fire	fire	nn1
in	in	ii
my	my	appge
eyes	eye	nn2
.	.	y
//	//	zz
Chapter	chapter	nn1
2	2	mc
//	//	zz
The	the	at
next	next	md
morning	morning	nnt1
I	i	ppis1
woke	wake	vvd
up	up	ii21
to	to	ii22
the	the	at
sound	sound	nn1
of	of	io
Momma	momma	nn1
screaming	scream	vvg_nn1@
like	like	cs%_ii_rr%
she	she	pphs1
had	have	vhd
gone	go	vvn
plumb	plumb	rr_jj
crazy	crazy	jj
.	.	y
"	"	y
Come	come	vv0
on	on	rp
down	down	rp
.	.	y
Time	time	nnt1_vv0%
to	to	to
eat	eat	vvi
!	!	y
"	"	y
she	she	pphs1
yelled	yell	vvd
.	.	y
I	i	ppis1
grabbed	grab	vvd
Keon	keon	np1_nn1
from	from	ii
the	the	at
top	top	jj_nn1
bunk	bunk	nn1
and	and	cc
we	we	ppis2
hurried	hurry	vvd
downstairs	downstairs	rl
to	to	to
see	see	vvi
what	what	ddq
was	be	vbdz
up	up	rp
.	.	y
I	i	ppis1
was	be	vbdz
a	a	rr21
bit	bit	rr22
surprised	surprised	jj_vvd@
when	when	cs_rrq
I	i	ppis1
turned	turn	vvd
the	the	at
corner	corner	nn1
,	,	y
only	only	rr
to	to	to_ii
find	find	vvi
Momma	momma	nn1
standing	stand	vvg_nn1
at	at	ii
the	the	at
gas	gas	nn1
stove	stove	nn1
in	in	ii
her	her	appge
nightgown	nightgown	nn1
.	.	y
She	she	pphs1
was	be	vbdz
stirring	stir	vvg
a	a	at1
pot	pot	nn1
of	of	io
grits	grit	nn2
with	with	iw
a	a	at1
big	big	jj
wooden	wooden	jj
spoon	spoon	nn1
and	and	cc
puffing	puffing	jj_vvg@
on	on	ii
a	a	at1
Salem	salem	np1
cigarette	cigarette	nn1
.	.	y
I	i	ppis1
grabbed	grab	vvd
a	a	at1
chair	chair	nn1
and	and	cc
sat	sit	vvd
down	down	rp
.	.	y
//	//	zz
"	"	y
Moms	mom	nn2
,	,	y
why	why	rrq
you	you	ppy
fixing	fix	vvg_nn1
grits	grit	nn2_vvz
in	in	ii
the	the	at
summertime	summertime	nnt1
?	?	y
"	"	y
I	i	ppis1
asked	ask	vvd
her	her	ppho1
.	.	y
//	//	zz
Momma	momma	nn1
continued	continue	vvd_vvn
circling	circle	vvg
the	the	at
pot	pot	nn1
of	of	io
grits	grit	nn2
.	.	y
"	"	y
Boy	boy	nn1
,	,	y
stop	stop	vv0
your	your	appge
goddamn	goddamn	jj
complaining	complaining	nn1%_vvg
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
fix	fix	vvi
you	you	ppy
anything	anything	pn1
!	!	y
"	"	y
she	she	pphs1
snapped	snap	vvd
at	at	ii
me	me	ppio1
.	.	y
"	"	y
I	i	ppis1
wanted	want	vvd
to	to	to
make	make	vvi
a	a	at1
big	big	jj
breakfast	breakfast	nn1
so	so	cs@_rr
we	we	ppis2
could	could	vm
celebrate	celebrate	vvi
being	be	vbg
in	in	ii
our	our	appge
new	new	jj
place	place	nn1
,	,	y
'	'	"@
'	'	"@
she	she	pphs1
explained	explain	vvd
,	,	y
as	as	cs21
if	if	cs22
moving	move	vvg
from	from	ii
Matthew	matthew	np1
Heights	height	nn2
to	to	ii
the	the	at
projects	project	nn2
was	be	vbdz
something	something	pn1
to	to	to
jump	jump	vvi
up	up	rp
and	and	cc
down	down	rp_vv0%
about	about	ii_rp@
.	.	y
//	//	zz
Matthew	matthew	np1
Heights	height	nn2
was	be	vbdz
a	a	at1
working-class	working-class	jj
poor	poor	jj
neighborhood	neighborhood	nn1
,	,	y
nothing	nothing	pn1
extravagant	extravagant	jj
but	but	ccb
definitely	definitely	rr
one	one	mc1
step	step	vv0_nn1
up	up	rp
from	from	ii
the	the	at
pj	pj	nnu
's	's	ge
.	.	y
So	so	rr
,	,	y
I	i	ppis1
was	be	vbdz
angry	angry	jj
with	with	iw
Momma	momma	nn1
for	for	if
losing	lose	vvg
her	her	appge
job	job	nn1
and	and	cc
causing	cause	vvg
us	us	ppio2
to	to	to
get	get	vvi
evicted	evict	vvn
.	.	y
Momma	momma	nn1
used	use	vmk
to	to	to
be	be	vbi
a	a	at1
certified	certified	jj
nursing	nursing	jj_nn1
assistant	assistant	nn1
at	at	ii
Retreat	retreat	nn1
Hospital	hospital	nn1
.	.	y
She	she	pphs1
had	have	vhd
been	be	vbn
on	on	ii
the	the	at
job	job	nn1
for	for	if
five	five	mc
years	year	nnt2
,	,	y
but	but	ccb
she	she	pphs1
kept	keep	vvd
being	be	vbg
disciplined	discipline	vvn
for	for	if
showing	show	vvg
up	up	rp
at	at	ii
work	work	nn1
drunk	drunk	jj_vvn@
.	.	y
Her	her	appge
supervisor	supervisor	nn1
gave	give	vvd
her	her	ppho1
a	a	at1
thousand	thousand	m
chances	chance	nn2
,	,	y
until	until	cs
one	one	mc1
night	night	nnt1
Moms	mom	nn2
was	be	vbdz
supposed	supposed	jj
to	to	to
be	be	vbi
giving	give	vvg
a	a	at1
patient	patient	nn1_jj
a	a	at1
sponge	sponge	nn1
bath	bath	nn1
,	,	y
and	and	cc
she	she	pphs1
fell	fall	vvd
asleep	asleep	jj
drunk	drunk	jj
with	with	iw
her	her	appge
hand	hand	nn1
smacked	smack	vvd
dead	dead	jj
between	between	ii
the	the	at
old	old	jj
lady	lady	nn1
's	's	ge
pussy	pussy	nn1
.	.	y
Mom	mom	nn1
was	be	vbdz
so	so	rg_rr
drunk	drunk	jj
that	that	cst
her	her	appge
hand	hand	nn1
literally	literally	rr
had	have	vhn@_vhd
to	to	to
be	be	vbi
pried	pry	vvn@
away	away	ii21_rl
from	from	ii22_ii
the	the	at
old	old	jj
lady	lady	nn1
's	's	ge
coochie	coochie	nn1
.	.	y
Not	not	xx
only	only	rr
was	be	vbdz
she	she	pphs1
fired	fire	vvn
,	,	y
but	but	ccb
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
the	the	at
old	old	jj
lady	lady	nn1
's	's	ge
family	family	nn1
threatened	threaten	vvd_vvn
to	to	to
sue	sue	vvi
Momma	momma	nn1
and	and	cc
the	the	at
hospital	hospital	nn1
because	because	cs
they	they	pphs2
claimed	claim	vvd
the	the	at
old	old	jj
lady	lady	nn1
was	be	vbdz
traumatized	traumatize	vvn@_jj@
and	and	cc
had	have	vhd_vhn@
panic	panic	nn1
attacks	attack	nn2
whenever	whenever	rrqv
somebody	somebody	pn1
tried	try	vvd
to	to	to
wash	wash	vvi
her	her	ppho1
.	.	y
//	//	zz
After	after	ii_cs
Momma	momma	nn1
lost	lose	vvd_vvn
her	her	appge
job	job	nn1
,	,	y
she	she	pphs1
could	could	vm
n't	n't	xx
keep	keep	vvi
up	up	rp
with	with	iw
the	the	at
rent	rent	nn1
and	and	cc
ended	end	vvd_vvn
up	up	rp_ii@
three	three	mc
months	month	nnt2
behind	behind	rl@
.	.	y
The	the	at
landlord	landlord	nn1
was	be	vbdz
willing	willing	jj
to	to	to@
work	work	vvi
with	with	iw
her	her	ppho1
but	but	ccb
she	she	pphs1
was	be	vbdz
n't	n't	xx
putting	put	vvg
up	up	rp_ii@
much	much	rr_da1
effort	effort	nn1
.	.	y
Instead	instead	ii21
of	of	ii22
searching	search	vvg
for	for	if
a	a	at1
job	job	nn1
,	,	y
she	she	pphs1
sat	sit	vvd
at	at	ii
home	home	nn1
and	and	cc
played	play	vvd_vvn
loud	loud	jj
music	music	nn1
all	all	db
day	day	nnt1
and	and	cc
night	night	nnt1
like	like	ii
some	some	dd
lovesick	lovesick	jj
teenager	teenager	nn1
.	.	y
So	so	rr
,	,	y
after	after	ii
being	be	vbg
late	late	jj
with	with	iw
the	the	at
rent	rent	nn1_vv0
the	the	at
fourth	fourth	md
time	time	nnt1
in	in	ii_rp@
less	less	dar_rrr
than	than	csn
a	a	at1
year	year	nnt1
,	,	y
and	and	cc
for	for	if
having	have	vhg
a	a	at1
hundred-signature	hundred-signature	jj_nn1
petition	petition	nn1
signed	sign	vvn
by	by	ii
our	our	appge
neighbors	neighbor	nn2
,	,	y
we	we	ppis2
were	be	vbdr
thrown	throw	vvn
out	out	rp
on	on	ii
our	our	appge
butt	butt	nn1
like	like	ii
yesterday	yesterday	rt
's	's	ge
trash	trash	nn1
.	.	y
Momma	momma	nn1
could	could	vm
n't	n't	xx
understand	understand	vvi
why	why	rrq
the	the	at
neighbors	neighbor	nn2
filed	file	vvd_vvn
a	a	at1
petition	petition	nn1
to	to	to
get	get	vvi
us	us	ppio2
evicted	evict	vvn
.	.	y
The	the	at
petition	petition	nn1
stated	state	vvd_vvn
that	that	cst
she	she	pphs1
was	be	vbdz
too	too	rg
loud	loud	jj_rr
and	and	cc
ghetto	ghetto	nn1
,	,	y
and	and	cc
a	a	at1
real	real	jj
nuisance	nuisance	nn1
to	to	ii
the	the	at
community	community	nn1
.	.	y
They	they	pphs2
were	be	vbdr
right	right	jj
;	;	y
over	over	ii
the	the	at
years	year	nnt2
Momma	momma	nn1
had	have	vhd
gotten	get	vvn
out	out	ii21
of	of	ii22
control	control	nn1
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
why	why	rrq
she	she	pphs1
acted	act	vvd
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
church	church	nn1
down	down	ii@_rp
south	south	nd1
and	and	cc
had	have	vhd
only	only	rr
moved	move	vvn
to	to	ii
Richmond	richmond	np1
after	after	ii
having	have	vhg
me	me	ppio1
.	.	y
Momma	momma	nn1
was	be	vbdz
just	just	rr
a	a	at1
nave	nave	nn1
country	country	nn1
bumpkin	bumpkin	nn1
from	from	ii
Birmingham	birmingham	np1
,	,	y
Alabama	alabama	np1
,	,	y
but	but	ii21_ccb
for	for	ii22_if
some	some	dd
odd	odd	jj
reason	reason	nn1
she	she	pphs1
cursed	curse	vvd
like	like	ii
a	a	at1
sailor	sailor	nn1
and	and	cc
drank	drink	vvd
like	like	ii
three	three	mc
.	.	y
//	//	zz
Continues	continue	vvz
...	...	...
##4022050		
S.	s	np1
L.	l	np1
Gilbow	gilbow	np1_nn1
is	be	vbz
making	make	vvg
a	a	at1
reputation	reputation	nn1
for	for	if
himself	himself	ppx1
as	as	ii_csa
a	a	at1
storyteller	storyteller	nn1
with	with	iw
a	a	at1
sharp	sharp	jj
eye	eye	nn1
for	for	if
social	social	jj
commentary	commentary	nn1
-	-	-
several	several	da2
critics	critic	nn2
marked	mark	vvn_vvd@
him	him	ppho1
as	as	ii_csa
a	a	at1
writer	writer	nn1
to	to	to
watch	watch	vvi
after	after	ii
reading	read	vvg
his	his	appge
stories	story	nn2
"	"	y
Who	who	pnqs
Brought	bring	vvd
Tulips	tulip	nn2
to	to	ii
the	the	at
Moon	moon	nn1
?	?	y
"	"	y
(	(	y
Dec.	dec	np
2007	2007	mc
)	)	y
and	and	cc
"	"	y
Red	red	jj
Card	card	nn1
"	"	y
(	(	y
Feb.	feb	npm1
2007	2007	mc
)	)	y
.	.	y
His	his	appge
new	new	jj
story	story	nn1
is	be	vbz
lighter	light	jjr
in	in	ii
tone	tone	nn1
,	,	y
but	but	ccb
just	just	rr
as	as	rg
keenly	keenly	rr
observant	observant	jj
of	of	io
how	how	rrq
technology	technology	nn1
tends	tend	vvz
to	to	to
change	change	vvi
human	human	jj_nn1
lives	life	nn2
.	.	y
//	//	zz
ON	on	ii_rp@
A	a	at1@
NOVEMBER	november	npm1
FRIDAY	friday	npd1
morning	morning	nnt1
,	,	y
Jerry	jerry	np1
Morgan	morgan	np1
attended	attend	vvd
his	his	appge
funeral	funeral	nn1
at	at	ii
the	the	at
Cotton	cotton	nn1_np1
Springs	spring	nn2
Methodist	methodist	jj_nn1
Church	church	nn1
.	.	y
It	it	pph1
was	be	vbdz
n't	n't	xx
a	a	at1
bad	bad	jj
funeral	funeral	nn1
.	.	y
His	his	appge
daughter	daughter	nn1
,	,	y
Jill	jill	np1
,	,	y
flew	fly	vvd
her	her	appge_ppho1
Cessna	cessna	nn1@_np1
in	in	rp@_ii
from	from	ii
Saint	saint	np1
Louis	louis	np1
,	,	y
and	and	cc
his	his	appge
son	son	nn1
,	,	y
Buddy	buddy	np1
,	,	y
drove	drive	vvd
up	up	rp
from	from	ii
El	el	np1
Paso	paso	np1
six	six	mc
hours	hour	nnt2
away	away	rl
.	.	y
The	the	at
townspeople	townspeople	nn
of	of	io
Cotton	cotton	nn1_np1
Springs	spring	nn2
turned	turn	vvd_vvn
out	out	rp
in	in	ii
good	good	jj
numbers	number	nn2
too	too	rr@_rg
,	,	y
solemnly	solemnly	rr
filing	file	vvg
into	into	ii
the	the	at
old	old	jj
,	,	y
brick	brick	nn1
church	church	nn1
,	,	y
filling	fill	vvg
all	all	db
the	the	at
pews	pew	nn2
except	except	ii21
for	for	ii22
a	a	at1
few	few	da2
closest	closest	jjt
to	to	ii
the	the	at
front	front	nn1_jj
.	.	y
Cotton	cotton	nn1_np1@
Springs	spring	nn2
was	be	vbdz
a	a	at1
small	small	jj
,	,	y
close-knit	close-knit	jj
community	community	nn1
where	where	rrq_cs
funerals	funeral	nn2
tended	tend	vvd
to	to	to
draw	draw	vvi
good	good	jj
crowds	crowd	nn2
.	.	y
The	the	at
service	service	nn1
proceeded	proceed	vvd
much	much	da1_rr
as	as	csa
Jerry	jerry	np1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
twenty-one	twenty-one	mc
years	year	nnt2
,	,	y
started	start	vvd
out	out	rp
with	with	iw
"	"	y
How	how	rrq
Great	great	jj
Thou	thou	ppy
Art	art	nn1
.	.	y
"	"	y
She	she	pphs1
bobbed	bob	vvd
her	her	appge
head	head	nn1
in	in	ii
rhythm	rhythm	nn1
to	to	ii
the	the	at
music	music	nn1
,	,	y
striking	strike	vvg
each	each	dd1
key	key	nn1_jj
with	with	iw
precision	precision	nn1
,	,	y
artfully	artfully	rr
working	work	vvg
the	the	at
pedals	pedal	nn2
with	with	iw
her	her	appge
feet	foot	nn2
.	.	y
Jennifer	jennifer	np1
hit	hit	vvd
her	her	appge_ppho1
final	final	jj_nn1
B-flat	b-flat	nn1_jj
with	with	iw
the	the	at
left	left	jj
heel	heel	nn1
of	of	io
her	her	appge
patent	patent	nn1_jj@
leather	leather	nn1
Mary	mary	np1
Janes	janes	np2
and	and	cc
held	hold	vvd
it	it	pph1
as	as	csa_ii@
Jill	jill	np1
and	and	cc
Buddy	buddy	np1
somberly	somberly	rr
marched	march	vvn_vvd
to	to	ii
the	the	at
front	front	nn1
of	of	io
the	the	at
church	church	nn1
,	,	y
stood	stand	vvd
behind	behind	ii
the	the	at
coffin	coffin	nn1
,	,	y
and	and	cc
began	begin	vvd
to	to	to
sing	sing	vvi
:	:	y
"	"	y
Freude	freude	np1_vv0
,	,	y
schner		jjr_nn1
Gtterfunken	gtterfunken	nn1_np1
,	,	y
Tochter	tochter	np1_nn1
aus	aus	fw_nn2
Elysium	elysium	np1_nn1
.	.	y
"	"	y
This	this	dd1
surprised	surprised	jj_vvd@
Jerry	jerry	np1
.	.	y
He	he	pphs1
had	have	vhd
planned	plan	vvn
for	for	if
Jill	jill	np1
and	and	cc
Buddy	buddy	np1_nn1@
to	to	to
sing	sing	vvi
"	"	y
I	i	ppis1
'll	will	vm
Fly	fly	vv0
Away	away	rl
.	.	y
"	"	y
But	but	ccb
here	here	rl
they	they	pphs2
were	be	vbdr
,	,	y
bold	bold	jj
and	and	cc
passionate	passionate	jj
,	,	y
making	make	vvg
their	their	appge
way	way	nn1
through	through	ii
"	"	y
Ode	ode	nn1
to	to	ii
Joy	joy	np1
,	,	y
"	"	y
Jerry	jerry	np1
's	's	ge
favorite	favorite	jj_nn1
song	song	nn1
.	.	y
Jerry	jerry	np1
had	have	vhd
learned	learn	vvn
to	to	to
sing	sing	vvi
it	it	pph1
in	in	ii_rp@
German	german	nn1_jj
while	while	cs_nnt1@
in	in	ii
the	the	at
Army	army	nn1
,	,	y
and	and	cc
belted	belt	vvd
it	it	pph1
out	out	rp
around	around	ii
the	the	at
house	house	nn1
whenever	whenever	rrqv
he	he	pphs1
was	be	vbdz
in	in	ii
a	a	at1
good	good	jj
mood	mood	nn1
.	.	y
"	"	y
Wir	wir	fw
betreten	betreten	vv0
feuertrunken	feuertrunken	nn1_jj
,	,	y
Himmlische	himmlische	np1_nn1
,	,	y
dein	dein	nn1
Heiligtum	heiligtum	nn1_np1
,	,	y
"	"	y
whispered	whisper	vvd
Jerry	jerry	np1
.	.	y
Jill	jill	np1
sang	sing	vvd
with	with	iw
a	a	at1
passable	passable	jj
German	german	jj_nn1
accent	accent	nn1
she	she	pphs1
learned	learn	vvd
at	at	ii
Texas	texas	np1
Tech	tech	nn1
,	,	y
but	but	ccb
Buddy	buddy	np1
butchered	butcher	vvd
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
song	song	nn1
was	be	vbdz
beautiful	beautiful	jj
.	.	y
It	it	pph1
was	be	vbdz
always	always	rr
beautiful	beautiful	jj
.	.	y
After	after	cs_ii
Jill	jill	np1
and	and	cc
Buddy	buddy	np1
finished	finish	vvd
singing	sing	vvg_nn1@
and	and	cc
stepped	step	vvd_vvn
away	away	ii21_rl
from	from	ii22_ii
the	the	at
coffin	coffin	nn1
,	,	y
Reverend	reverend	nnb
Hackam		np1
ambled	amble	vvd
to	to	ii
the	the	at
podium	podium	nn1
and	and	cc
began	begin	vvd
to	to	to
talk	talk	vvi
about	about	ii
what	what	ddq
a	a	at1
wonderful	wonderful	jj
person	person	nn1
Jerry	jerry	np1
had	have	vhd
been	be	vbn
for	for	if
the	the	at
past	past	jj
sixty-eight	sixty-eight	mc
years	year	nnt2
,	,	y
about	about	ii
how	how	rgq@_rrq
well	well	rr
he	he	pphs1
had	have	vhd
treated	treat	vvn
his	his	appge
neighbors	neighbor	nn2
,	,	y
about	about	ii
what	what	ddq
fine	fine	jj
contributions	contribution	nn2
Jerry	jerry	np1
and	and	cc
his	his	appge
small	small	jj
store	store	nn1
,	,	y
Grocery	grocery	nn1
Delite	delite	nn1
,	,	y
had	have	vhd
made	make	vvn
to	to	ii
this	this	dd1
humble	humble	jj
community	community	nn1
.	.	y
Jerry	jerry	np1
agreed	agree	vvd
with	with	iw
almost	almost	rr
everything	everything	pn1
the	the	at
reverend	reverend	jj
said	said	jj%_vvd_vvn@
but	but	ccb
disliked	dislike	vvd
the	the	at
dry	dry	jj
,	,	y
monotonous	monotonous	jj
way	way	nn1
he	he	pphs1
said	say	vvd
it	it	pph1
.	.	y
"	"	y
Jerry	jerry	np1
was	be	vbdz
a	a	at1
fine	fine	jj
man	man	nn1
,	,	y
"	"	y
droned	drone	vvd
Reverend	reverend	nnb
Hackam		np1
,	,	y
"	"	y
a	a	at1
good	good	jj
person	person	nn1
to	to	to
have	have	vhi
known	know	vvn
.	.	y
"	"	y
Jerry	jerry	np1
had	have	vhd
hoped	hope	vvn
for	for	if
a	a	rr21
little	little	rr22
more	more	dar
enthusiasm	enthusiasm	nn1
.	.	y
The	the	at
spray	spray	nn1
of	of	io
roses	rose	nn2
on	on	ii31
top	top	ii32
of	of	ii33
Jerry	jerry	np1
's	's	ge
coffin	coffin	nn1
bothered	bother	vvd_vvn
him	him	ppho1
too	too	rr@
.	.	y
Jerry	jerry	np1
and	and	cc
Rebecca	rebecca	np1
had	have	vhd
talked	talk	vvn
about	about	ii
the	the	at
funeral	funeral	nn1
in	in	ii
great	great	jj
detail	detail	nn1
two	two	mc
weeks	week	nnt2
before	before	ii_cs
Jerry	jerry	np1
died	die	vvd
.	.	y
She	she	pphs1
had	have	vhd
come	come	vvn@
to	to	ii
his	his	appge
hospital	hospital	nn1
room	room	nn1
late	late	rr
one	one	mc1
night	night	nnt1
,	,	y
knowing	know	vvg
Jerry	jerry	np1
did	do	vdd
n't	n't	xx
have	have	vhi
much	much	da1
time	time	nnt1
left	leave	vvn
.	.	y
Rebecca	rebecca	np1
did	do	vdd
n't	n't	xx
want	want	vvi
to	to	to
talk	talk	vvi
about	about	ii
death	death	nn1
or	or	cc
dying	dying	jj_vvg
,	,	y
but	but	ccb
Jerry	jerry	np1
brought	bring	vvd
up	up	rp
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
was	be	vbdz
one	one	mc1
thing	thing	nn1
he	he	pphs1
wanted	want	vvd
to	to	to
discuss	discuss	vvi
.	.	y
He	he	pphs1
told	tell	vvd
her	her	ppho1
how	how	rrq
he	he	pphs1
pictured	picture	vvd
the	the	at
funeral	funeral	nn1
.	.	y
He	he	pphs1
talked	talk	vvd
about	about	ii
songs	song	nn2
and	and	cc
singers	singer	nn2
.	.	y
