##1002573		
FINAL	final	jj_nn1
"	"	y
to	to	ii
a	a	at1
packed	packed	jj
audience	audience	nn1
of	of	io
academics	academic	nn2
.	.	y
Overwhelmingly	overwhelmingly	rr
male	male	jj_nn1
,	,	y
of	of	rr21
course	course	rr22
.	.	y
A	a	at1
few	few	da2
women	woman	nn2
.	.	y
As	as	ii_csa
the	the	at
presentation	presentation	nn1
progresses	progress	vvz
,	,	y
there	there	ex
are	be	vbr
boos	boo	nn2
from	from	ii
the	the	at
men	man	nn2
,	,	y
and	and	cc
uncomfortable	uncomfortable	jj
titters	titter	nn2@_vvz
from	from	ii
the	the	at
women	woman	nn2
.	.	y
At	at	ii
the	the	at
end	end	nn1
of	of	io
it	it	pph1
,	,	y
there	there	ex
is	be	vbz
predictable	predictable	jj
hostile	hostile	jj
outrage	outrage	nn1
.	.	y
<p>	<p>	y
"	"	y
Yes	yes	uh
,	,	y
we	we	ppis2
told	tell	vvd
you	you	ppy
,	,	y
did	do	vdd
n't	n't	xx
we	we	ppis2
?	?	y
What	what	ddq
is	be	vbz
burying	bury	vvg
us	us	ppio2
now	now	rt
are	be	vbr
all	all	db
these	these	dd2
imported	imported	jj_vvn
feminist	feminist	jj_nn1
ideas	idea	nn2
...	...	...
"	"	y
<p>	<p>	y
"	"	y
And	and	cc
,	,	y
dear	dear	jj
lady	lady	nn1
colleague	colleague	nn1
,	,	y
how	how	rrq
would	would	vm
you	you	ppy
describe	describe	vvi
'	'	ge
marital	marital	jj
rape	rape	nn1
'	'	ge
in	in	ii
Akan	akan	np1_nn1_jj
?	?	y
"	"	y
<p>	<p>	y
"	"	y
Igbo	igbo	np1_nn1
?	?	y
...	...	...
Yoruba	yoruba	nn_jj
?	?	y
"	"	y
<p>	<p>	y
"	"	y
Wolof	wolof	vv0_np1
?	?	y
...	...	...
or	or	cc
Temne	temne	np1
?	?	y
"	"	y
<p>	<p>	y
"	"	y
Kikuyu	kikuyu	nn1
?	?	y
...	...	...
or	or	cc
Ki-Swahili	ki-swahili	nn1_jj
?	?	y
"	"	y
<p>	<p>	y
"	"	y
Chi-Shona	chi-shona	np1
?	?	y
"	"	y
<p>	<p>	y
"	"	y
Zulu	zulu	nn1_jj
?	?	y
...	...	...
or	or	cc
Xhosa	xhosa	np1
?	?	y
"	"	y
<p>	<p>	y
Or	or	cc
...	...	...
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
n't	n't	xx
she	she	pphs1
some	some	dd
long	long	jj
time	time	nnt1
ago	ago	ra
said	say	vvd
in	in	ii_rp@
an	a	at1
argument	argument	nn1
that	that	dd1
<p>	<p>	y
"	"	y
you	you	ppy
can	can	vm
not	not	xx
go	go	vvi
around	around	rp_ii
claiming	claim	vvg
that	that	cst
an	a	at1
idea	idea	nn1
or	or	cc
an	a	at1
item	item	nn1
was	be	vbdz
imported	import	vvn
into	into	ii
a	a	at1
given	given	jj@
society	society	nn1
unless	unless	cs
you	you	ppy
could	could	vm
also	also	rr
conclude	conclude	vvi
that	that	cst_dd1
to	to	ii
the	the	at
best	best	jjt_rrt
of	of	io
your	your	appge
knowledge	knowledge	nn1
,	,	y
there	there	ex
is	be	vbz
not	not	xx
,	,	y
and	and	cc
never	never	rr
was	be	vbdz
any	any	dd
word	word	nn1
or	or	cc
phrase	phrase	nn1_vv0@
in	in	ii
that	that	dd1
society	society	nn1
's	's	ge
indigenous	indigenous	jj
language	language	nn1
which	which	ddq
describes	describe	vvz
that	that	dd1_cst
idea	idea	nn1
or	or	cc
item	item	nn1
"	"	y
?	?	y
<p>	<p>	y
By	by	ii
which	which	ddq
and	and	cc
other	other	jj
proof	proof	nn1
,	,	y
the	the	at
claim	claim	nn1
that	that	cst_dd1
"	"	y
plantain	plantain	nn1
,	,	y
"	"	y
"	"	y
cassava	cassava	nn1
,	,	y
"	"	y
and	and	cc
other	other	jj
African	african	jj
staples	staple	nn2
came	come	vvd
from	from	ii
Asia	asia	np1
or	or	cc
the	the	at
Americas	americas	np2
could	could	vm
only	only	rr
be	be	vbi
sustained	sustain	vvn
by	by	ii
racist	racist	jj_nn1
historians	historian	nn2
and	and	cc
lazy	lazy	jj
African	african	jj
academics	academic	nn2
?	?	y
Both	both	db2_rr
suffering	suffer	vvg_jj
from	from	ii
the	the	at
same	same	da
disease	disease	nn1
:	:	y
allergy	allergy	nn1
to	to	ii
serious	serious	jj
,	,	y
honest	honest	jj
research	research	nn1
...	...	...
African	african	jj
staples	staple	nn2
coming	come	vvg
from	from	ii
the	the	at
Americas	americas	np2
?	?	y
Ha	ha	uh
,	,	y
ha	ha	uh
,	,	y
ha	ha	uh
!	!	y
...	...	...
Incidentally	incidentally	rr
,	,	y
what	what	ddq
did	do	vdd
the	the	at
slaves	slave	nn2
take	take	vvi
there	there	rl
with	with	iw
them	them	ppho2
by	by	ii
the	the	at
way	way	nn1
of	of	io
something	something	pn1
to	to	to
grow	grow	vvi
and	and	cc
eat	eat	vvi
?	?	y
...	...	...
What	what	ddq
a	a	at1
magnificent	magnificent	jj
way	way	nn1
to	to	to
turn	turn	vvi
history	history	nn1
on	on	ii
its	its	z'
head	head	nn1
!	!	y
...	...	...
She	she	pphs1
told	tell	vvd
herself	herself	ppx1
that	that	cst
when	when	cs
it	it	pph1
came	come	vvd
to	to	ii
poor	poor	jj
history	history	nn1
getting	get	vvg
turned	turn	vvn
on	on	ii
its	its	z'
head	head	nn1
,	,	y
there	there	ex
was	be	vbdz
too	too	rg
much	much	da1
of	of	io
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
anyway	anyway	rr
...	...	...
<p>	<p>	y
But	but	ccb
marital	marital	jj
rape	rape	nn1
?	?	y
No	no	xx
.	.	y
The	the	at
society	society	nn1
could	could	vm
not	not	xx
possibly	possibly	rr
have	have	vhi
an	a	at1
indigenous	indigenous	jj
word	word	nn1
or	or	cc
phrase	phrase	nn1_vv0@
for	for	if
it	it	pph1
.	.	y
Sex	sex	nn1
is	be	vbz
something	something	pn1
a	a	at1
husband	husband	nn1
claims	claim	vvz_nn2
from	from	ii
his	his	appge
wife	wife	nn1
as	as	csa_ii@
his	his	appge_ppge@
right	right	nn1_jj_rr
.	.	y
Any	any	dd
time	time	nnt1
.	.	y
And	and	cc
at	at	ii
his	his	appge
convenience	convenience	nn1
.	.	y
Besides	besides	rr
,	,	y
any	any	dd
"	"	y
sane	sane	jj
"	"	y
person	person	nn1
,	,	y
especially	especially	rr
sane	sane	jj
women	woman	nn2
,	,	y
would	would	vm
consider	consider	vvi
any	any	dd
other	other	jj
woman	woman	nn1
lucky	lucky	jj
or	or	cc
talented	talented	jj
or	or	cc
both	both	rr_db2
,	,	y
who	who	pnqs
can	can	vm
make	make	vvi
her	her	appge
husband	husband	nn1
lose	lose	vvi
his	his	appge
head	head	nn1
like	like	ii
that	that	dd1
.	.	y
<p>	<p>	y
What	what	ddq
does	do	vdz
she	she	pphs1
use	use	vvi
?	?	y
So	so	rr
well-known	well-known	jj
stuff	stuff	nn1
?	?	y
It	it	pph1
must	must	vm
be	be	vbi
a	a	at1
new	new	jj
product	product	nn1
from	from	ii
Europe	europe	np1
or	or	cc
America	america	np1
....	....	...
You	you	ppy
know	know	vv0
how	how	rgq
often	often	rr
she	she	pphs1
travels	travel	vvz
.	.	y
"	"	y
Ei	ei	np1
,	,	y
Esi	esi	np1_jj
Sekyi	sekyi	np1_nn1
...	...	...
and	and	cc
she	she	pphs1
always	always	rr
looks	look	vvz
so	so	rg
busily	busily	rr
professional	professional	jj
...	...	...
and	and	cc
so	so	rr
booklong	booklong	vv0
!	!	y
"	"	y
<p>	<p>	y
And	and	cc
here	here	rl
she	she	pphs1
was	be	vbdz
,	,	y
not	not	xx
feeling	feel	vvg
academic	academic	jj
or	or	cc
intellectual	intellectual	nn1_jj
at	at	rr21
all	all	rr22
,	,	y
but	but	ccb
angry	angry	jj
,	,	y
and	and	cc
sore	sore	jj_nn1@
....	....	...
And	and	cc
even	even	rr
after	after	ii_cs
a	a	at1
good	good	jj
bath	bath	nn1
before	before	ii_cs_rt@
and	and	cc
after	after	cs_rt%
,	,	y
still	still	rr
dirty	dirty	jj_vv0@_rr@
....	....	...
Dirty	dirty	vv0@_jj_rr@
!	!	y
...	...	...
Ah-h-h-h	ah-h-h-h	uh
,	,	y
the	the	at
word	word	nn1
was	be	vbdz
out	out	rp
.	.	y
<p>	<p>	y
She	she	pphs1
put	put	vvd
her	her	appge
head	head	nn1
on	on	ii
her	her	appge
desk	desk	nn1
.	.	y
She	she	pphs1
must	must	vm
have	have	vhi
dozed	doze	vvn@
off	off	rp
for	for	if
a	a	at1
minute	minute	nnt1
or	or	cc
two	two	mc
.	.	y
She	she	pphs1
woke	wake	vvd
up	up	rp
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
mind	mind	nn1
cleared	clear	vvd_vvn
,	,	y
she	she	pphs1
realized	realize	vvd
that	that	cst
she	she	pphs1
had	have	vhd
made	make	vvn
a	a	at1
decision	decision	nn1
.	.	y
<p>	<p>	y
Ama	ama	np1@
Ata	ata	np1
Aido	aido	np1_nn1
is	be	vbz
a	a	at1
prominent	prominent	jj
Ghanian	ghanian	jj
writer	writer	nn1
,	,	y
playwright	playwright	nn1
,	,	y
and	and	cc
poet	poet	nn1
.	.	y
Her	her	appge
books	book	nn2
include	include	vv0
"	"	y
No	no	xx
Sweetness	sweetness	nn1_np1
Here	here	rl
"	"	y
(	(	y
Longman	longman	np1
,	,	y
U.K.	uk	np1
,	,	y
1970	1970	mc
)	)	y
and	and	cc
"	"	y
Our	our	appge
Sister	sister	nnb
Killjoy	killjoy	np1
:	:	y
Or	or	cc
Reflections	reflection	nn2
from	from	ii
a	a	at1
Black-eyed	black-eyed	jj_nn1@
Squint	squint	vv0
"	"	y
(	(	y
Longman	longman	np1
,	,	y
U.K.	uk	np1
,	,	y
1977	1977	mc
)	)	y
.	.	y
<p>	<p>	y
##1002753		
Man	man	nn1
is	be	vbz
the	the	at
only	only	jj
risible	risible	jj
animal	animal	nn1
.	.	y
<p>	<p>	y
--	--	x
Aristotle	aristotle	np1
<p>	<p>	y
When	when	cs
the	the	at
Dublin	dublin	np1
police	police	nn2
came	come	vvd
knocking	knock	vvg_nn1
on	on	ii
Gertie	gertie	np1
Doyle	doyle	np1
's	's	ge
front	front	jj_nn1
door	door	nn1
one	one	mc1
day	day	nnt1
to	to	to
inform	inform	vvi
her	her	ppho1
that	that	cst
her	her	appge
husband	husband	nn1
Tom	tom	np1
had	have	vhd
been	be	vbn
run	run	vvn
over	over	rp
in	in	ii
O'Connell	o'connell	np1
Street	street	nnl1
by	by	ii
a	a	at1
number	number	nn1
44A	44a	fo
bus	bus	nn1
and	and	cc
was	be	vbdz
dead	dead	jj
on	on	ii
admission	admission	nn1
to	to	ii
Jervis	jervis	np1
Street	street	nnl1
Hospital	hospital	nn1
,	,	y
Gertie	gertie	np1
wanted	want	vvd
to	to	to
die	die	vvi
herself	herself	ppx1
.	.	y
She	she	pphs1
took	take	vvd
to	to	ii
running	run	vvg_nn1
in	in	ii_rp@
circles	circle	nn2
.	.	y
My	my	appge
Ma	ma	nn1
and	and	cc
my	my	appge
Aunt	aunt	nnb
Flo	flo	np1
had	have	vhd
to	to	to
restrain	restrain	vvi
her	her	ppho1
from	from	ii
running	run	vvg_nn1
in	in	ii_rp@
circles	circle	nn2
and	and	cc
from	from	ii
screaming	scream	vvg
for	for	if
the	the	at
Sacred	sacred	jj
Heart	heart	nn1
of	of	io
Jesus	jesus	np1
to	to	to
help	help	vvi
her	her	ppho1
.	.	y
My	my	appge
Ma	ma	nn1
and	and	cc
my	my	appge
Aunt	aunt	nnb
Flo	flo	np1
helped	help	vvd
her	her	ppho1
.	.	y
Flo	flo	np1
was	be	vbdz
Gertie	gertie	np1
's	's	ge
best	best	jjt
friend	friend	nn1
;	;	y
they	they	pphs2
had	have	vhd
grown	grow	vvn
up	up	rp
together	together	rl
,	,	y
made	make	vvd_vvn
their	their	appge
First	first	md
Holy	holy	jj
Communion	communion	nn1
together	together	rl
and	and	cc
had	have	vhd
been	be	vbn
married	marry	vvn%_jj
together	together	rl
in	in	ii
a	a	at1
double	double	jj
wedding	wedding	nn1
.	.	y
Their	their	appge
children	child	nn2
had	have	vhd
all	all	rr@_db
been	be	vbn
born	born	vvn
around	around	ii_rp
the	the	at
same	same	da
time	time	nnt1
.	.	y
Gertie	gertie	nn1_np1@
and	and	cc
Flo	flo	np1
planned	plan	vvd
it	it	pph1
like	like	ii
that	that	dd1
;	;	y
their	their	appge
husbands	husband	nn2
were	be	vbdr
lovely	lovely	jj
men	man	nn2
;	;	y
they	they	pphs2
never	never	rr
knew	know	vvd
what	what	ddq
to	to	to
think	think	vvi
.	.	y
<p>	<p>	y
My	my	appge
Aunt	aunt	nnb
Flo	flo	np1
kept	keep	vvd
me	me	ppio1
busy	busy	jj
helping	helping	nn1
Nora	nora	np1
,	,	y
Gertie	gertie	np1
's	's	ge
eldest	eldest	jjt
daughter	daughter	nn1
,	,	y
with	with	iw
the	the	at
housework	housework	nn1
and	and	cc
the	the	at
smaller	small	jjr
children	child	nn2
,	,	y
while	while	cs
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
which	which	ddq
seemed	seem	vvd
to	to	to
be	be	vbi
an	a	at1
impossible	impossible	jj
task	task	nn1
;	;	y
every	every	at1
time	time	nnt1
they	they	pphs2
let	let	vv0_vvd@
her	her	ppho1_appge
go	go	vvi
,	,	y
she	she	pphs1
ran	run	vvd
in	in	ii_rp@
circles	circle	nn2
.	.	y
Eventually	eventually	rr
,	,	y
Flo	flo	np1
sent	send	vvd
for	for	if
Doctor	doctor	nnb
O'Donnell	o'donnell	np1
to	to	to
take	take	vvi
a	a	at1
look	look	nn1
at	at	ii
Gertie	gertie	np1
,	,	y
in	in	cs21
case	case	cs22
she	she	pphs1
was	be	vbdz
going	go	vvg
out	out	ii21
of	of	ii22
her	her	appge
mind	mind	nn1
,	,	y
with	with	iw
the	the	at
running	running	nn1_jj
in	in	ii
circles	circle	nn2
and	and	cc
calling	call	vvg
for	for	if
divine	divine	jj
aid	aid	nn1
.	.	y
Doctor	doctor	nnb
O'Donnell	o'donnell	np1
gave	give	vvd
Gertie	gertie	np1
a	a	at1
small	small	jj
white	white	jj
tablet	tablet	nn1
and	and	cc
instructed	instruct	vvd
Flo	flo	np1
to	to	to
give	give	vvi
Gertie	gertie	np1_nn1@
one	one	mc1
more	more	dar
tablet	tablet	nn1
every	every	at1
three	three	mc
hours	hour	nnt2
until	until	cs
all	all	db
eight	eight	mc
tablets	tablet	nn2
were	be	vbdr
gone	go	vvn
,	,	y
which	which	ddq
Flo	flo	np1
did	do	vdd
.	.	y
<p>	<p>	y
By	by	ii
eleven	eleven	mc
o'clock	o'clock	ra
that	that	dd1
night	night	nnt1
,	,	y
all	all	db_rr@
eight	eight	mc
tablets	tablet	nn2
were	be	vbdr
inside	inside	ii
Gertie	gertie	np1
and	and	cc
she	she	pphs1
was	be	vbdz
still	still	rr
running	run	vvg
in	in	ii_rp@
circles	circle	nn2
,	,	y
although	although	cs
I	i	ppis1
must	must	vm
admit	admit	vvi
that	that	cst
the	the	at
circles	circle	nn2
had	have	vhd
somewhat	somewhat	rr
slowed	slow	vvn
down	down	rp
.	.	y
My	my	appge
Ma	ma	nn1_np1
said	say	vvd
that	that	cst
pills	pill	nn2
and	and	cc
grief	grief	nn1
should	should	vm
be	be	vbi
kept	keep	vvn
apart	apart	rl
.	.	y
My	my	appge
Auntie	auntie	nnb
Flo	flo	np1
said	say	vvd
that	that	cst_dd1
medical	medical	jj
science	science	nn1
had	have	vhd
advanced	advance	vvn
to	to	ii
the	the	at
point	point	nn1
where	where	rrq
it	it	pph1
knew	know	vvd
what	what	ddq
to	to	to
do	do	vdi
in	in	ii
cases	case	nn2
of	of	io
extreme	extreme	jj
grief	grief	nn1
.	.	y
My	my	appge
Ma	ma	nn1_np1
set	set	vvd_vvn_vv0
out	out	rp
a	a	at1
hot	hot	jj
cup	cup	nn1
of	of	io
tea	tea	nn1
for	for	if
Gertie	gertie	np1
,	,	y
on	on	ii
the	the	at
table	table	nn1
and	and	cc
announced	announce	vvd_vvn
that	that	cst
if	if	cs
Gertie	gertie	np1
ever	ever	rr
wanted	want	vvd_vvn
that	that	dd1_cst
tea	tea	nn1
,	,	y
that	that	cst
she	she	pphs1
was	be	vbdz
going	go	vvgk
to	to	to
have	have	vhi
to	to	to
stop	stop	vvi
running	run	vvg
around	around	rp
in	in	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
five	five	mc
minutes	minute	nnt2
.	.	y
There	there	ex
is	be	vbz
something	something	pn1
about	about	ii
the	the	at
Irish	irish	jj
and	and	cc
tea	tea	nn1
,	,	y
even	even	rr
in	in	ii
emergencies	emergency	nn2
;	;	y
it	it	pph1
is	be	vbz
not	not	xx
as	as	rg@
sacred	sacred	jj
to	to	ii
them	them	ppho2
as	as	csa_ii@
whiskey	whiskey	nn1
,	,	y
but	but	ccb
it	it	pph1
comes	come	vvz
a	a	at1
very	very	rg
close	close	jj
second	second	nnt1
.	.	y
<p>	<p>	y
They	they	pphs2
buried	bury	vvd
Tom	tom	np1
three	three	mc
days	day	nnt2
later	later	rrr
,	,	y
after	after	cs_ii
an	a	at1
inquest	inquest	nn1
.	.	y
The	the	at
inquest	inquest	nn1
was	be	vbdz
unnecessary	unnecessary	jj
in	in	ii
everyone	everyone	pn1
's	's	ge
opinion	opinion	nn1
,	,	y
because	because	cs
we	we	ppis2
knew	know	vvd
the	the	at
driver	driver	nn1
of	of	io
the	the	at
bus	bus	nn1
had	have	vhd
never	never	rr
intended	intend	vvn
to	to	to
run	run	vvi
over	over	ii_rp
Tom	tom	np1
.	.	y
Tom	tom	np1
himself	himself	ppx1
could	could	vm
not	not	xx
benefit	benefit	vvi
from	from	ii
an	a	at1
inquest	inquest	nn1
,	,	y
but	but	ccb
the	the	at
authorities	authority	nn2
had	have	vhd
to	to	to
have	have	vhi
one	one	pn1_mc1
.	.	y
My	my	appge
Da	da	nn1
sniffed	sniff	vvd
when	when	rrq_cs
he	he	pphs1
heard	hear	vvd
about	about	ii
the	the	at
inquest	inquest	nn1
.	.	y
When	when	cs
my	my	appge
Da	da	nn1
sniffed	sniff	vvd_vvn@
and	and	cc
said	say	vvd
nothing	nothing	pn1
,	,	y
we	we	ppis2
knew	know	vvd
we	we	ppis2
were	be	vbdr
powerless	powerless	jj
.	.	y
<p>	<p>	y
The	the	at
funeral	funeral	nn1
took	take	vvd
place	place	nn1
at	at	ii
Glasnevin	glasnevin	np1
Cemetery	cemetery	nn1
on	on	ii
a	a	at1
Saturday	saturday	npd1
morning	morning	nnt1
.	.	y
Gertie	gertie	np1@_nn1
made	make	vvd
a	a	at1
show	show	nn1
of	of	io
herself	herself	ppx1
,	,	y
jumping	jump	vvg
into	into	ii
the	the	at
grave	grave	nn1_jj
every	every	at1
chance	chance	nn1
she	she	pphs1
got	get	vvd
.	.	y
She	she	pphs1
held	hold	vvd
everything	everything	pn1
up	up	rp
.	.	y
The	the	at
priest	priest	nn1
got	get	vvd_vvn
tired	tired	jj
of	of	io
intoning	intone	vvg
in	in	ii
Latin	latin	nn1_jj
,	,	y
he	he	pphs1
had	have	vhd
to	to	to
start	start	vvi
the	the	at
prayers	prayer	nn2
for	for	if
the	the	at
dead	dead	jj_rg@
four	four	mc
times	time	nnt2
and	and	cc
he	he	pphs1
ran	run	vvd
out	out	ii21
of	of	ii22
holy	holy	jj
water	water	nn1
.	.	y
He	he	pphs1
cast	cast	vvd
his	his	appge
eyes	eye	nn2
up	up	rp
toward	toward	ii
the	the	at
sky	sky	nn1
when	when	rrq_cs
,	,	y
for	for	if
the	the	at
fifth	fifth	md
time	time	nnt1
,	,	y
during	during	ii
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
grave	grave	nn1_jj
again	again	rt
,	,	y
got	get	vvd_vvn
all	all	db_rr@
tangled	tangle	vvd@_vvn@
up	up	rp
with	with	iw
the	the	at
ropes	rope	nn2
and	and	cc
had	have	vhd_vhn@
to	to	to
be	be	vbi
extricated	extricate	vvn
by	by	ii
the	the	at
pallbearers	pallbearer	nn2
.	.	y
We	we	ppis2
were	be	vbdr
all	all	db_rr@
glad	glad	jj
to	to	to
get	get	vvi
home	home	rl
when	when	cs
it	it	pph1
was	be	vbdz
over	over	rp
.	.	y
<p>	<p>	y
On	on	ii
the	the	at
way	way	nn1
home	home	rl_nn1
,	,	y
I	i	ppis1
heard	hear	vvd
all	all	db
the	the	at
adults	adult	nn2
extolling	extol	vvg
the	the	at
virtues	virtue	nn2
of	of	io
the	the	at
dead	dead	jj
man	man	nn1
,	,	y
giving	give	vvg
him	him	ppho1
credit	credit	nn1_vv0@
for	for	if
all	all	db
sorts	sort	nn2
of	of	io
things	thing	nn2
that	that	cst
were	be	vbdr
not	not	xx
really	really	rr
to	to	ii
his	his	appge
credit	credit	nn1
;	;	y
he	he	pphs1
had	have	vhd
not	not	xx
been	be	vbn
a	a	at1
saint	saint	nn1
,	,	y
but	but	ccb
you	you	ppy
'd	have	vm
think	think	vvi
he	he	pphs1
was	be	vbdz
St.	st	np1
Francis	francis	np1
of	of	io
Assisi	assisi	np1
the	the	at
way	way	nn1
they	they	pphs2
went	go	vvd
on	on	rp@
about	about	ii
him	him	ppho1
.	.	y
I	i	ppis1
think	think	vv0
they	they	pphs2
were	be	vbdr
all	all	db_rr@
grateful	grateful	jj
that	that	cst
he	he	pphs1
was	be	vbdz
the	the	at
one	one	pn1
who	who	pnqs
was	be	vbdz
hit	hit	vvn
by	by	ii
the	the	at
bus	bus	nn1
and	and	cc
not	not	xx
them	them	ppho2
.	.	y
<p>	<p>	y
As	as	csa
time	time	nnt1
went	go	vvd
by	by	rp%_ii
,	,	y
we	we	ppis2
naturally	naturally	rr
expected	expect	vvd_jj_vvn
Gertie	gertie	np1_nn1@
to	to	to
go	go	vvi
through	through	ii_rp@
a	a	at1
period	period	nn1
of	of	io
grief	grief	nn1
and	and	cc
she	she	pphs1
did	do	vdd
.	.	y
This	this	dd1
period	period	nn1
,	,	y
however	however	rr
,	,	y
extended	extend	vvd
itself	itself	ppx1
.	.	y
She	she	pphs1
was	be	vbdz
inconsolable	inconsolable	jj
.	.	y
She	she	pphs1
sat	sit	vvd
and	and	cc
cried	cry	vvd
nearly	nearly	rr
all	all	db
the	the	at
time	time	nnt1
although	although	cs
thanks	thanks	nn2
be	be	vbi
to	to	ii
God	god	np1
she	she	pphs1
gave	give	vvd
up	up	rp
running	run	vvg
in	in	ii_rp@
circles	circle	nn2
and	and	cc
screaming	scream	vvg
for	for	if
the	the	at
Sacred	sacred	jj
Heart	heart	nn1
.	.	y
It	it	pph1
was	be	vbdz
expected	expect	vvn
that	that	cst
Gertie	gertie	np1_nn1@
would	would	vm
become	become	vvi
involved	involved	jj
with	with	iw
her	her	appge
children	child	nn2
,	,	y
taking	take	vvg
them	them	ppho2
to	to	ii
school	school	nn1
and	and	cc
telling	tell	vvg
them	them	ppho2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
do	do	vdi
that	that	dd1
.	.	y
All	all	db_rr@
she	she	pphs1
did	do	vdd
was	be	vbdz
sit	sit	nn1%
and	and	cc
cry	cry	nn1_vv0
or	or	cc
prevail	prevail	vv0
upon	upon	ii
my	my	appge
Aunt	aunt	nnb
Flo	flo	np1
to	to	to
accompany	accompany	vvi
her	her	ppho1
to	to	ii
Glasnevin	glasnevin	np1
Cemetery	cemetery	nn1
,	,	y
where	where	cs_rrq
Gertie	gertie	np1
kept	keep	vvd
endless	endless	jj
vigils	vigil	nn2
by	by	ii
her	her	appge
husband	husband	nn1
's	's	ge
grave	grave	nn1_jj
.	.	y
<p>	<p>	y
Flo	flo	np1
kept	keep	vvd
trying	try	vvg
to	to	to
involve	involve	vvi
Gertie	gertie	np1_nn1@
in	in	ii
knitting	knit	vvg
woolen	woolen	jj
stockings	stocking	nn2
and	and	cc
vests	vest	nn2
for	for	if
her	her	appge
children	child	nn2
for	for	if
the	the	at
coming	coming	jj@
winter	winter	nnt1
but	but	ccb
Gertie	gertie	np1
would	would	vm
have	have	vhi
none	none	pn
of	of	io
it	it	pph1
.	.	y
She	she	pphs1
insisted	insist	vvd
that	that	cst
her	her	appge
knitting	knitting	nn1
needles	needle	nn2
reminded	remind	vvd_vvn
her	her	ppho1
of	of	io
Tom	tom	np1
.	.	y
She	she	pphs1
had	have	vhd
knitted	knit	vvn
cardigans	cardigan	nn2
for	for	if
him	him	ppho1
on	on	ii
those	those	dd2
same	same	da
bone	bone	nn1
needles	needle	nn2
ever	ever	rr
since	since	cs
they	they	pphs2
had	have	vhd
met	meet	vvn
as	as	csa_ii@
teenagers	teenager	nn2
.	.	y
That	that	dd1
had	have	vhd
been	be	vbn
almost	almost	rr
twenty	twenty	mc
years	year	nnt2
before	before	rt
.	.	y
Gertie	gertie	np1@_nn1
had	have	vhd
invested	invest	vvn
a	a	at1
lot	lot	nn1
of	of	io
memories	memory	nn2
in	in	ii
those	those	dd2
needles	needle	nn2
.	.	y
When	when	cs
my	my	appge
Ma	ma	nn1_np1
suggested	suggest	vvd_vvn
that	that	cst
it	it	pph1
might	might	vm
be	be	vbi
better	better	rrr_jjr
if	if	cs
the	the	at
needles	needle	nn2
were	be	vbdr
thrown	throw	vvn
away	away	rl
,	,	y
Gertie	gertie	np1
went	go	vvd
into	into	ii
fresh	fresh	jj
floods	flood	nn2
of	of	io
tears	tear	nn2
,	,	y
declaring	declare	vvg
that	that	cst
she	she	pphs1
did	do	vdd
n't	n't	xx
have	have	vhi
the	the	at
heart	heart	nn1
to	to	to
throw	throw	vvi
them	them	ppho2
out	out	rp
,	,	y
they	they	pphs2
held	hold	vvd
so	so	rg
many	many	da2
memories	memory	nn2
of	of	io
Tom	tom	np1
.	.	y
She	she	pphs1
could	could	vm
n't	n't	xx
use	use	vvi
them	them	ppho2
for	for	if
the	the	at
same	same	da
reason	reason	nn1
.	.	y
There	there	ex
was	be	vbdz
no	no	at
sense	sense	nn1
or	or	cc
logic	logic	nn1
to	to	ii
Gertie	gertie	np1
,	,	y
she	she	pphs1
was	be	vbdz
driving	drive	vvg
my	my	appge
Ma	ma	nn1
to	to	to
drink	drink	vvi
.	.	y
Flo	flo	np1
had	have	vhd
the	the	at
patience	patience	nn1
of	of	io
a	a	at1
saint	saint	nn1
with	with	iw
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
then	then	rt
,	,	y
into	into	ii
the	the	at
lives	life	nn2
of	of	io
those	those	dd2
around	around	ii
her	her	ppho1
.	.	y
My	my	appge
Ma	ma	nn1_np1
said	say	vvd
one	one	mc1
day	day	nnt1
,	,	y
that	that	cst_dd1
Gertie	gertie	np1_nn1@
might	might	vm
benefit	benefit	vvi
from	from	ii
a	a	at1
good	good	jj
kick	kick	nn1
.	.	y
Father	father	nnb
O'Sullivan	o'sullivan	np1
from	from	ii
the	the	at
parish	parish	nn1
church	church	nn1
said	say	vvd
that	that	cst
God	god	np1
was	be	vbdz
taking	take	vvg
care	care	nn1
of	of	io
Gertie	gertie	np1_nn1@
in	in	ii
His	his	appge
own	own	da
way	way	nn1
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
what	what	ddq
kind	kind	nn1
of	of	io
a	a	at1
way	way	nn1
that	that	cst_dd1
was	be	vbdz
,	,	y
