##1002054		
Beyond	beyond	ii
current	current	jj
drought	drought	nn1
here	here	rl
will	will	vm
justify	justify	vvi
the	the	at
means	mean	nn
.	.	y
(	(	y
Bizia	bizia	nn1_np1@
,	,	y
one	one	mc1
of	of	io
Kadesa	kadesa	np1
's	's	ge
patients	patient	nn2
,	,	y
rushes	rush	vvz_nn2
in	in	rp@_ii
excitedly	excitedly	rr
.	.	y
)	)	y
BIZIA	bizia	np1
:	:	y
Big	big	jj
mother	mother	nn1
,	,	y
strangers	stranger	nn2
!	!	y
And	and	cc
what	what	ddq
a	a	at1
big	big	jj
fool	fool	nn1
Matia	matia	np1_nn1@
is	be	vbz
!	!	y
(	(	y
Mude	mude	vv0_np1@
retreats	retreat	nn2_vvz
,	,	y
finds	find	vvz
a	a	at1
place	place	nn1
and	and	cc
sits	sit	vvz
with	with	iw
his	his	appge
back	back	nn1
to	to	ii
the	the	at
audience	audience	nn1
.	.	y
)	)	y
Who	who	pnqs
is	be	vbz
he	he	pphs1
?	?	y
KADESA	kadesa	np1
:	:	y
Mude	mude	np1_vv0
,	,	y
a	a	at1
messenger	messenger	nn1
from	from	ii
the	the	at
palace	palace	nn1
.	.	y
BIZIA	bizia	np1
:	:	y
(	(	y
still	still	rr
excited	excited	jj_vvn@
)	)	y
Mude	mude	vv0_np1
?	?	y
What	what	ddq
a	a	at1
foolish	foolish	jj
name	name	nn1
.	.	y
Well	well	rr
,	,	y
what	what	ddq
does	do	vdz
he	he	pphs1
want	want	vvi
here	here	rl
?	?	y
This	this	dd1
is	be	vbz
no	no	at
place	place	nn1
for	for	if
strangers	stranger	nn2
.	.	y
How	how	rrq
are	be	vbr
we	we	ppis2
expected	expect	vvn
to	to	to
make	make	vvi
rain	rain	nn1
with	with	iw
strangers	stranger	nn2
snooping	snoop	vvg
around	around	rp
?	?	y
KADESA	kadesa	np1
:	:	y
We	we	ppis2
do	do	vd0
n't	n't	xx
make	make	vvi
rain	rain	nn1
Bizia	bizia	np1_nn1@
,	,	y
we	we	ppis2
pray	pray	vv0
for	for	if
it	it	pph1
.	.	y
BIZIA	bizia	np1
:	:	y
It	it	pph1
's	be	vbz
no	no	at
good	good	jj
praying	praying	nn1@_vvg
to	to	ii
our	our	appge
God	god	nn1@_np1
with	with	iw
such	such	da
,	,	y
such	such	da
.	.	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
here	here	rl
!	!	y
KADESA	kadesa	np1
:	:	y
Bizia	bizia	np1
!	!	y
Come	come	vv0
here	here	rl
.	.	y
Look	look	vv0
me	me	ppio1
in	in	ii
the	the	at
right	right	jj_nn1
eye	eye	nn1
.	.	y
What	what	ddq
do	do	vd0
you	you	ppy
see	see	vvi
?	?	y
BIzIA	bizia	np1@_nn1
:	:	y
I	i	ppis1
see	see	vv0
me	me	ppio1
,	,	y
Big	big	jj
mother	mother	nn1
.	.	y
KADESA	kadesa	np1
:	:	y
Good	good	jj_np1@
,	,	y
now	now	rt
watch	watch	vv0
your	your	appge
tongue	tongue	nn1
,	,	y
lest	lest	cs
you	you	ppy
abuse	abuse	vv0@
yourself	yourself	ppx1
.	.	y
And	and	cc
stop	stop	vv0_nn1
trembling	tremble	vvg
like	like	ii
a	a	at1
female	female	jj_nn1
mosquito	mosquito	nn1
.	.	y
What	what	ddq
kind	kind	nn1
of	of	io
strangers	stranger	nn2
are	be	vbr
you	you	ppy
fleeing	flee	vvg
from	from	ii
?	?	y
BIzIA	bizia	np1@_nn1
:	:	y
A	a	at1@_zz1
man	man	nn1
.	.	y
A	a	at1_zz1
hooded	hooded	jj
man	man	nn1
with	with	iw
a	a	at1
woman	woman	nn1
who	who	pnqs
.	.	y
.	.	y
.	.	y
well	well	rr
,	,	y
with	with	iw
a	a	at1
wife	wife	nn1
.	.	y
KADESA	kadesa	np1
:	:	y
A	a	at1@_zz1
wife	wife	nn1
?	?	y
BIZIA	bizia	np1
:	:	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
.	.	y
Yes	yes	uh
,	,	y
a	a	at1
wife	wife	nn1
,	,	y
I	i	ppis1
think	think	vv0
.	.	y
She	she	pphs1
is	be	vbz
heavy	heavy	jj
.	.	y
Very	very	rg
heavy	heavy	jj
,	,	y
and	and	cc
he	he	pphs1
is	be	vbz
ashamed	ashamed	jj
of	of	io
it	it	pph1
.	.	y
.	.	y
.	.	y
I	i	ppis1_zz1@
think	think	vv0
.	.	y
And	and	cc
they	they	pphs2
are	be	vbr
coming	come	vvg
this	this	dd1
way	way	nn1
,	,	y
led	lead	vvn
by	by	ii
Matia	matia	np1
.	.	y
I	i	ppis1
told	tell	vvd
you	you	ppy
he	he	pphs1
is	be	vbz
a	a	at1
fool	fool	nn1
.	.	y
KADESA	kadesa	np1
:	:	y
And	and	cc
who	who	pnqs
is	be	vbz
looking	look	vvg
after	after	ii
the	the	at
other	other	jj
patients	patient	nn2
?	?	y
BIZIA	bizia	np1
:	:	y
Well	well	rr
,	,	y
I	i	ppis1
will	will	vm
rush	rush	vvi
back	back	rp
.	.	y
But	but	ccb
I	i	ppis1
had	have	vhd
to	to	to
come	come	vvi
and	and	cc
report	report	nn1
.	.	y
We	we	ppis2
must	must	vm
do	do	vdi
something	something	pn1
,	,	y
Big	big	jj
mother	mother	nn1
.	.	y
We	we	ppis2
must	must	vm
stop	stop	vvi
them	them	ppho2
.	.	y
It	it	pph1
is	be	vbz
taboo	taboo	jj_nn1
,	,	y
is	be	vbz
n't	n't	xx
it	it	pph1
?	?	y
I	i	ppis1
mean	mean	vv0
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
can	can	vm
we	we	ppis2
?	?	y
KADESA	kadesa	np1
:	:	y
Perhaps	perhaps	rr
they	they	pphs2
are	be	vbr
merely	merely	rr
passing	pass	vvg
by	by	rp%_ii
.	.	y
BIZIA	bizia	np1
:	:	y
Merely	merely	rr
passing	pass	vvg_jj
by	by	ii_rp%
?	?	y
Big	big	jj
mother	mother	nn1
,	,	y
I	i	ppis1
know	know	vv0
a	a	at1
dangerously	dangerously	rr
pregnant	pregnant	jj
woman	woman	nn1
when	when	cs_rrq
I	i	ppis1
see	see	vv0
one	one	pn1_mc1
.	.	y
I	i	ppis1
tell	tell	vv0
you	you	ppy
,	,	y
her	her	appge
time	time	nnt1
has	have	vhz
come	come	vvn
.	.	y
Her	her	appge
time	time	nnt1
is	be	vbz
here	here	rl
.	.	y
KADESA	kadesa	np1
:	:	y
Then	then	rt
go	go	vv0
and	and	cc
help	help	vv0
them	them	ppho2
to	to	to
bring	bring	vvi
her	her	ppho1
here	here	rl
.	.	y
BIZIA	bizia	np1
:	:	y
What	what	ddq
?	?	y
Here	here	rl
?	?	y
From	from	ii
Farewell	farewell	nn1
to	to	ii
Ogres	ogres	np1_nn2
?	?	y
Imbuga	imbuga	nn1_np1@
##	##	fo
KADESA	kadesa	np1_nn1
:	:	y
Yes	yes	uh
.	.	y
She	she	pphs1
is	be	vbz
sick	sick	jj
.	.	y
BIZIA	bizia	np1
:	:	y
Sick	sick	jj
?	?	y
Who	who	pnqs
said	say	vvd
she	she	pphs1
is	be	vbz
sick	sick	jj
?	?	y
She	she	pphs1
is	be	vbz
pregnant	pregnant	jj
!	!	y
And	and	cc
this	this	dd1
is	be	vbz
Holy	holy	jj
ground	ground	nn1
.	.	y
KADESA	kadesa	np1
:	:	y
Go	go	vv0
and	and	cc
help	help	vv0
the	the	at
others	others	nn2
to	to	to
bring	bring	vvi
her	her	ppho1_appge
right	right	rr_nn1
here	here	rl
!	!	y
BIZIA	bizia	np1
:	:	y
Me	me	ppio1
?	?	y
Now	now	rt
this	this	dd1
is	be	vbz
getting	get	vvg
too	too	rg
far	far	rr_jj
.	.	y
KADESA	kadesa	np1
:	:	y
(	(	y
shouting	shout	vvg_nn1@
)	)	y
I	i	ppis1
said	say	vvd
go	go	vv0
and	and	cc
help	help	vv0
the	the	at
others	others	nn2
to	to	to
bring	bring	vvi
her	her	ppho1
over	over	rp
!	!	y
(	(	y
They	they	pphs2
stare	stare	vv0
at	at	ii
each	each	ppx221
other	other	ppx222
briefly	briefly	rr
.	.	y
Bizia	bizia	nn1_np1@
turns	turn	vvz_nn2@
and	and	cc
exits	exit	nn2_vvz
.	.	y
Mude	mude	vv0_np1@
turns	turn	nn2@_vvz
and	and	cc
speaks	speak	vvz
to	to	ii
Kadesa	kadesa	np1
.	.	y
)	)	y
MUDE	mude	np1_vv0
:	:	y
The	the	at
young	young	jj
man	man	nn1
was	be	vbdz
right	right	rr
you	you	ppy
know	know	vv0
.	.	y
This	this	dd1
is	be	vbz
sacred	sacred	jj
ground	ground	nn1
.	.	y
KADESA	kadesa	np1
:	:	y
Sacred	sacred	jj
ground	ground	nn1
,	,	y
yes	yes	uh
.	.	y
This	this	dd1
shrine	shrine	nn1
is	be	vbz
for	for	if
life	life	nn1
,	,	y
not	not	xx
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
song	song	nn1
of	of	io
life.	life	nnu
)	)	y
##1002171		
From	from	ii
Up	up	rp
from	from	ii
the	the	at
Lake	lake	nn1
,	,	y
an	a	at1
Autobiographical	autobiographical	jj
Account	account	nn1
George	george	np1
,	,	y
Michael	michael	np1
T	t	zz1
Literary	literary	jj
Review	review	nn1
;	;	y
Summer	summer	nnt1
1991	1991	mc
;	;	y
34	34	mc
,	,	y
4	4	mc
;	;	y
Research	research	nn1_vv0@
Library	library	nn1
##	##	fo
MICHAEL	michael	np1
T	t	np1@_zz1
GEORGE	george	np1
From	from	ii
Up	up	rp
from	from	ii
the	the	at
Lake	lake	nn1
,	,	y
An	a	at1
Autobiographical	autobiographical	jj
Account	account	nn1
BUT	but	ccb
AUNTY	aunty	nn1
REFUSED	refuse	vvd_vvn
TO	to	to
BE	be	vbi
CONSOLED	console	vvn
.	.	y
She	she	pphs1
silently	silently	rr
wept	weep	vvd
away	away	rl
her	her	appge
grief	grief	nn1
.	.	y
This	this	dd1
was	be	vbdz
the	the	at
second	second	md
time	time	nnt1
in	in	ii
her	her	appge_ppho1
short	short	jj_rr@
married	married	jj
life	life	nn1
she	she	pphs1
had	have	vhd
shaken	shake	vvn
hands	hand	nn2
with	with	iw
grief	grief	nn1
.	.	y
So	so	rr
why	why	rrq
must	must	vm
she	she	pphs1
not	not	xx
weep	weep	vvi
?	?	y
The	the	at
first	first	md
time	time	nnt1
had	have	vhd
been	be	vbn
two	two	mc
years	year	nnt2
ago	ago	ra
.	.	y
At	at	ii
that	that	dd1
time	time	nnt1
,	,	y
she	she	pphs1
had	have	vhd
a	a	at1
very	very	rg
beautiful	beautiful	jj
girl	girl	nn1
of	of	io
about	about	rg
three	three	mc
,	,	y
her	her	appge
firstborn	firstborn	nn1_jj
.	.	y
It	it	pph1
was	be	vbdz
at	at	ii
that	that	dd1
time	time	nnt1
that	that	cst
she	she	pphs1
had	have	vhd
started	start	vvn
her	her	appge
career	career	nn1
as	as	ii_csa
a	a	at1
teacher	teacher	nn1
for	for	if
the	the	at
Catholic	catholic	jj_nn1
mission	mission	nn1
.	.	y
Then	then	rt
,	,	y
they	they	pphs2
had	have	vhd
been	be	vbn
living	live	vvg
with	with	iw
her	her	appge
parents	parent	nn2
in	in	ii
the	the	at
same	same	da
town	town	nn1
(	(	y
or	or	cc
,	,	y
more	more	rgr
correctly	correctly	rr
,	,	y
village	village	nn1
)	)	y
.	.	y
The	the	at
missionaries	missionary	nn2
used	use	vmk
to	to	to
give	give	vvi
them	them	ppho2
gifts	gift	nn2
on	on	ii
every	every	at1
public	public	jj
Christian	christian	jj
feast	feast	nn1
day	day	nnt1
.	.	y
The	the	at
gifts	gift	nn2
took	take	vvd
the	the	at
form	form	nn1
of	of	io
bales	bale	nn2
of	of	io
clothes	clothes	nn2
or	or	cc
,	,	y
sometimes	sometimes	rt
,	,	y
loads	load	nn2
of	of	io
other	other	jj_nn1@
very	very	rg
basic	basic	jj
amenities	amenities	nn2
.	.	y
Anytime	anytime	nnt1
she	she	pphs1
got	get	vvd
these	these	dd2
gifts	gift	nn2
Aunty	aunty	nn1
would	would	vm
dole	dole	vvi
them	them	ppho2
out	out	rp
to	to	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
morning	morning	nnt1
,	,	y
two	two	mc
years	year	nnt2
ago	ago	ra
,	,	y
she	she	pphs1
had	have	vhd
received	receive	vvn
some	some	dd
Easter	easter	nnt1
gifts	gift	nn2
of	of	io
clothes	clothes	nn2
and	and	cc
several	several	da2
cartons	carton	nn2
of	of	io
tinned	tinned	jj
butter	butter	nn1
oil	oil	nn1
.	.	y
As	as	csa
she	she	pphs1
usually	usually	rr
did	do	vdd
,	,	y
she	she	pphs1
shared	share	vvd
them	them	ppho2
out	out	rp
to	to	ii
all	all	db
and	and	cc
sundry	sundry	jj
.	.	y
One	one	mc1
of	of	io
her	her	appge
uncles	uncle	nn2
came	come	vvd
a	a	rr21
bit	bit	rr22
too	too	rg
late	late	jj_rr
.	.	y
As	as	ii
a	a	at1
result	result	nn1
he	he	pphs1
missed	miss	vvd
getting	get	vvg
any	any	dd
"	"	y
supply	supply	nn1
.	.	y
"	"	y
He	he	pphs1
then	then	rt
went	go	vvd
up	up	ii21
to	to	ii22
her	her	ppho1
and	and	cc
,	,	y
in	in	ii
the	the	at
hearing	hearing	nn1
of	of	io
several	several	da2
others	others	nn2
,	,	y
proclaimed	proclaim	vvn_vvd@
,	,	y
"	"	y
So	so	rr
,	,	y
woman	woman	nn1
,	,	y
you	you	ppy
counted	count	vvd
me	me	ppio1
out	out	ii21
of	of	ii22
your	your	appge
precious	precious	jj
bounty	bounty	nn1
,	,	y
eh	eh	uh
?	?	y
"	"	y
Aunty	aunty	nn1
could	could	vm
n't	n't	xx
believe	believe	vvi
that	that	cst
she	she	pphs1
had	have	vhd
failed	fail	vvn
to	to	to
give	give	vvi
this	this	dd1
man	man	nn1
some	some	dd
of	of	io
the	the	at
gifts	gift	nn2
.	.	y
But	but	ccb
before	before	cs
she	she	pphs1
could	could	vm
make	make	vvi
an	a	at1
answer	answer	nn1
,	,	y
or	or	cc
even	even	rr
try	try	vv0
to	to	to
make	make	vvi
amends	amends	nn2
,	,	y
he	he	pphs1
went	go	vvd
on	on	rp@
,	,	y
"	"	y
As	as	cs21
if	if	cs22
I	i	ppis1
should	should	vm
n't	n't	xx
eat	eat	vvi
butter	butter	nn1
oil	oil	nn1
!	!	y
Anyway	anyway	rr
,	,	y
I	i	ppis1
want	want	vv0
no	no	at
more	more	dar
of	of	io
it	it	pph1
.	.	y
But	but	ccb
be	be	vbi
sure	sure	jj
that	that	cst
you	you	ppy
shall	shall	vm
pay	pay	vvi
for	for	if
this	this	dd1
insult	insult	nn1
.	.	y
My	my	appge
wrath	wrath	nn1
,	,	y
once	once	rr
awoken	awake	vvn
,	,	y
can	can	vm
not	not	xx
be	be	vbi
easily	easily	rr
cooled	cool	vvn_jj
!	!	y
"	"	y
As	as	cs21
if	if	cs22
he	he	pphs1
were	be	vbdr
the	the	at
Almighty	almighty	jj
himself	himself	ppx1
!	!	y
He	he	pphs1
then	then	rt
strutted	strut	vvd
to	to	ii
his	his	appge
house	house	nn1
.	.	y
One	one	mc1
of	of	io
the	the	at
women	woman	nn2
present	present	vv0@_nn1_jj
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
and	and	cc
a	a	at1
great	great	jj
king	king	nn1
of	of	io
darkness	darkness	nn1
?	?	y
greatly	greatly	rr
feared	fear	vvn_vvd
for	for	if
Aunty	aunty	nn1
,	,	y
but	but	ccb
when	when	rrq_cs
she	she	pphs1
voiced	voice	vvd
this	this	dd1
,	,	y
Aunty	aunty	nn1
made	make	vvd_vvn
light	light	nn1_jj
of	of	io
it	it	pph1
.	.	y
Two	two	mc
days	day	nnt2
elapsed	elapse	vvn_vvd
after	after	ii_cs
this	this	dd1
episode	episode	nn1
.	.	y
Suddenly	suddenly	rr
,	,	y
on	on	ii
the	the	at
night	night	nnt1
of	of	io
the	the	at
third	third	md
,	,	y
Yema	yema	np1
,	,	y
Aunty	aunty	nn1
's	's	ge_vbz
three-year-old	three-year-old	jj_nn1@
,	,	y
took	take	vvd
to	to	ii
bed	bed	nn1
with	with	iw
a	a	at1
high	high	jj
fever	fever	nn1
.	.	y
All	all	db
attempts	attempt	nn2
at	at	ii
herbal	herbal	jj_nn1
curation	curation	nn1
only	only	rr
ended	end	vvn_vvd
in	in	ii
bringing	bring	vvg
the	the	at
child	child	nn1
back	back	rp
lower	low	jjr_rrr@
than	than	csn
square	square	jj_rr@
one	one	pn1_mc1
.	.	y
Upon	upon	ii
this	this	dd1
Aunty	aunty	nn1
took	take	vvd
her	her	ppho1
to	to	ii
the	the	at
nearest	nearest	jjt
clinical	clinical	jj
post	post	nn1
,	,	y
Sumbuya	sumbuya	np1
,	,	y
about	about	rg
ten	ten	m
miles	mile	nnu2
away	away	rl
.	.	y
Her	her	appge
feet	foot	nn2
had	have	vhd
barely	barely	rr
touched	touch	vvn
the	the	at
hospital	hospital	nn1
threshold	threshold	nn1
when	when	cs_rrq
the	the	at
child	child	nn1
fell	fall	vvd
into	into	ii
a	a	at1
coma	coma	nn1
,	,	y
sweating	sweat	vvg
profusely	profusely	rr
.	.	y
The	the	at
nurse	nurse	nn1
in	in	ii
charge	charge	nn1
immediately	immediately	rr
administered	administer	vvn
an	a	at1
injection	injection	nn1
,	,	y
but	but	ccb
the	the	at
drug	drug	nn1
flowed	flow	vvd_vvn
out	out	rp
as	as	cs31
soon	soon	cs32
as	as	cs33
the	the	at
needle	needle	nn1
was	be	vbdz
withdrawn	withdraw	vvn
;	;	y
nothing	nothing	pn1
would	would	vm
make	make	vvi
the	the	at
drug	drug	nn1
stay	stay	vvi
in	in	ii
Yema	yema	np1
's	's	ge
body	body	nn1
.	.	y
The	the	at
nurse	nurse	nn1
then	then	rt
had	have	vhd
to	to	to
resort	resort	nn1
to	to	ii
tablets	tablet	nn2
and	and	cc
syrups	syrup	nn2_vvz
,	,	y
all	all	db
of	of	io
which	which	ddq
the	the	at
patient	patient	nn1
threw	throw	vvd
up	up	rp
instantly	instantly	rr
.	.	y
Failing	fail	vvg
all	all	db
attempts	attempt	nn2
at	at	ii
even	even	rr
initial	initial	jj
medication	medication	nn1
,	,	y
the	the	at
hospital	hospital	nn1
staff	staff	nn
found	find	vvd_vvn
it	it	pph1
pointless	pointless	jj
to	to	to
admit	admit	vvi
their	their	appge
new	new	jj
##	##	fo
patient	patient	nn1_jj
.	.	y
Thus	thus	rr
Aunty	aunty	nn1
had	have	vhd
to	to	to
go	go	vvi
back	back	rp
.	.	y
It	it	pph1
was	be	vbdz
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
night	night	nnt1
.	.	y
And	and	cc
since	since	cs
she	she	pphs1
could	could	vm
catch	catch	vvi
no	no	at
vehicle	vehicle	nn1
,	,	y
a	a	at1
kindly	kindly	jj
priest	priest	nn1
going	go	vvg
that	that	dd1
way	way	nn1
offered	offer	vvd_vvn
her	her	ppho1
a	a	at1
ride	ride	nn1
back	back	nn1_rp
.	.	y
About	about	rg
two	two	mc
miles	mile	nnu2
from	from	ii
their	their	appge
destination	destination	nn1
a	a	at1
loud	loud	jj
clanging	clanging	nn1@
of	of	io
bells	bell	nn2
was	be	vbdz
heard	hear	vvn
and	and	cc
a	a	at1
great	great	jj
shadow	shadow	nn1
hovered	hover	vvd
over	over	ii_rp
the	the	at
vehicle	vehicle	nn1
.	.	y
With	with	iw
the	the	at
sound	sound	nn1
of	of	io
mighty	mighty	jj
wings	wing	nn2
flapping	flap	vvg
,	,	y
the	the	at
shadow	shadow	nn1
disappeared	disappear	vvd_vvn@
and	and	cc
,	,	y
simultaneously	simultaneously	rr
,	,	y
the	the	at
car	car	nn1
's	's	ge
engine	engine	nn1
went	go	vvd
dead	dead	jj
,	,	y
violently	violently	rr
throwing	throw	vvg
the	the	at
vehicle	vehicle	nn1
into	into	ii
sinister	sinister	jj
darkness	darkness	nn1
.	.	y
A	a	at1
shudder	shudder	nn1
went	go	vvd
down	down	rp
Aunty	aunty	nn1
's	's	ge
spine	spine	nn1
as	as	ii_csa
a	a	at1
sound	sound	nn1
between	between	ii
a	a	at1
gasp	gasp	nn1
and	and	cc
a	a	at1
sigh	sigh	nn1
escaped	escape	vvd_vvn
the	the	at
child	child	nn1
.	.	y
The	the	at
priest	priest	nn1
strangled	strangle	vvd_vvn
a	a	at1
curse	curse	nn1
,	,	y
murmuring	murmur	vvg
in	in	ii_rp@
its	its	z'
stead	stead	nn1
a	a	at1
prayer	prayer	nn1
,	,	y
to	to	ii
which	which	ddq
Aunty	aunty	nn1
replied	reply	vvd
"	"	y
Amen	amen	uh
.	.	y
"	"	y
Torch	torch	nn1
in	in	ii
hand	hand	nn1
,	,	y
the	the	at
priest	priest	nn1
examined	examine	vvd_vvn
the	the	at
engine	engine	nn1
and	and	cc
,	,	y
finding	find	vvg
nothing	nothing	pn1
amiss	amiss	rr
,	,	y
tried	try	vvd
to	to	to
restart	restart	vvi
it	it	pph1
.	.	y
But	but	ccb
it	it	pph1
coughed	cough	vvd
,	,	y
sputtered	sputter	vvd_jj@
and	and	cc
died	die	vvd
out	out	rp
again	again	rt
.	.	y
No	no	xx
amount	amount	nn1
of	of	io
coaxing	coax	vvg_nn1@
could	could	vm
bring	bring	vvi
it	it	pph1
to	to	ii
life	life	nn1
.	.	y
Another	another	dd1
shiver	shiver	nn1@
went	go	vvd
through	through	ii
Aunty	aunty	nn1
's	's	ge
frame	frame	nn1
and	and	cc
the	the	at
priest	priest	nn1
's	's	ge
face	face	nn1
was	be	vbdz
bathed	bathe	vvn
in	in	ii
cold	cold	jj
sweat	sweat	nn1
.	.	y
He	he	pphs1
cursed	curse	vvd
violently	violently	rr
and	and	cc
asked	ask	vvd
Aunty	aunty	nn1
to	to	to
accompany	accompany	vvi
him	him	ppho1
in	in	ii_rp@
singing	sing	vvg
a	a	at1
canticle	canticle	nn1
.	.	y
In	in	ii
their	their	appge
song	song	nn1
they	they	pphs2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
muster	muster	vvi
,	,	y
while	while	cs
Aunty	aunty	nn1
interspersed	intersperse	vvd_vvn
them	them	ppho2
with	with	iw
saints	saint	nn2
of	of	io
her	her	appge
own	own	da
making	making	nn1
,	,	y
such	such	ii21
as	as	ii22
Mbavai	mbavai	np1_nn1
,	,	y
Kokatoa	kokatoa	np1
(	(	y
her	her	appge
great	great	jj
forefathers	forefather	nn2
)	)	y
and	and	cc
several	several	da2
others	others	nn2
,	,	y
for	for	if_cs%
,	,	y
she	she	pphs1
said	say	vvd
,	,	y
it	it	pph1
was	be	vbdz
not	not	xx
only	only	rr_jj
Europe	europe	np1
that	that	cst_dd1
could	could	vm
brew	brew	vvi
saints	saint	nn2
.	.	y
Once	once	rr21
again	again	rr22
the	the	at
priest	priest	nn1
kicked	kick	vvd_vvn
the	the	at
starter	starter	nn1
and	and	cc
this	this	dd1
time	time	nnt1
,	,	y
it	it	pph1
came	come	vvd
true	true	jj
.	.	y
The	the	at
lights	light	nn2
shone	shine	vvd
brightly	brightly	rr
.	.	y
As	as	csa
they	they	pphs2
resumed	resume	vvd
their	their	appge
journey	journey	nn1
strange	strange	jj
nocturnal	nocturnal	jj
catcalls	catcall	nn2
and	and	cc
whistles	whistle	nn2
rent	rent	vv0
their	their	appge
vigil	vigil	nn1
.	.	y
As	as	csa
they	they	pphs2
neared	near	vvd
the	the	at
village	village	nn1
the	the	at
strange	strange	jj
shadow	shadow	nn1
resumed	resume	vvd_vvn
its	its	z'
hovering	hovering	jj@_vvg_nn1%
.	.	y
Letting	let	vvg
the	the	at
engine	engine	nn1
run	run	vvi
under	under	ii_rg@
remote	remote	jj
control	control	nn1
,	,	y
the	the	at
priest	priest	nn1
wanted	want	vvd_vvn
to	to	to
see	see	vvi
the	the	at
creator	creator	nn1
of	of	io
the	the	at
shadow	shadow	nn1
.	.	y
So	so	rr
he	he	pphs1
stepped	step	vvd
out	out	rp
lightly	lightly	rr
.	.	y
But	but	ccb
it	it	pph1
vanished	vanish	vvd
again	again	rt
.	.	y
This	this	dd1
time	time	nnt1
the	the	at
engine	engine	nn1
gave	give	vvd
a	a	at1
low-pitched	low-pitched	jj_nn1
whine	whine	nn1
,	,	y
spurted	spurt	vvd
thrice	thrice	rr
,	,	y
but	but	ccb
before	before	cs
it	it	pph1
could	could	vm
fall	fall	vvi
silent	silent	jj
,	,	y
the	the	at
priest	priest	nn1
struck	strike	vvd_vvn
a	a	at1
benediction	benediction	nn1
.	.	y
The	the	at
engine	engine	nn1
responded	respond	vvd_vvn
loudly	loudly	rr
and	and	cc
clearly	clearly	rr
.	.	y
When	when	cs_rrq
she	she	pphs1
reached	reach	vvd
home	home	rl
,	,	y
Aunty	aunty	nn1
sat	sit	vvd
in	in	ii_rp@
grave	grave	jj_nn1
meditation	meditation	nn1
,	,	y
interrupted	interrupt	vvd_vvn
only	only	rr_jj
by	by	ii
a	a	at1
chuckle	chuckle	nn1
from	from	ii
the	the	at
child	child	nn1
.	.	y
A	a	at1_zz1
heavy	heavy	jj
wind	wind	nn1
blew	blow	vvd
,	,	y
and	and	cc
a	a	at1
rustle	rustle	nn1
of	of	io
twigs	twig	nn2
was	be	vbdz
heard	hear	vvn
overhead	overhead	rl
,	,	y
followed	follow	vvn
by	by	ii
a	a	at1
loud	loud	jj
bellow	bellow	nn1
and	and	cc
a	a	at1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
and	and	cc
convulsions	convulsion	nn2
seized	seize	vvd_vvn
her	her	ppho1
.	.	y
At	at	ii
about	about	rg
an	a	at1
hour	hour	nnt1
to	to	to
dawn	dawn	vvi
a	a	at1
faint	faint	jj
hooting	hooting	nn1@
of	of	io
owls	owl	nn2
was	be	vbdz
heard	hear	vvn
.	.	y
Soon	soon	rr
a	a	at1
flock	flock	nn1
of	of	io
these	these	dd2
heralds	herald	nn2
of	of	io
darkness	darkness	nn1
alighted	alight	vvn_vvd
upon	upon	ii
Aunty	aunty	nn1
's	's	ge
roof	roof	nn1
.	.	y
Instantaneously	instantaneously	rr
her	her	appge
uncle	uncle	nn1
's	's	ge
threat	threat	nn1
flashed	flash	vvd_vvn@
through	through	ii_rp@
her	her	appge
mind	mind	nn1
and	and	cc
she	she	pphs1
rushed	rush	vvd
to	to	ii
his	his	appge
house	house	nn1
.	.	y
With	with	iw
a	a	at1
loud	loud	jj_rr
moaning	moaning	nn1@_vvg
she	she	pphs1
woke	wake	vvd
him	him	ppho1
up	up	rp
,	,	y
"	"	y
Oh	oh	uh
Uncle	uncle	nn1
.	.	y
.	.	y
.	.	y
"	"	y
she	she	pphs1
started	start	vvd
sobbing	sob	vvg
.	.	y
As	as	cs21
if	if	cs22
he	he	pphs1
had	have	vhd
been	be	vbn
expecting	expect	vvg
her	her	ppho1
,	,	y
he	he	pphs1
answered	answer	vvd
drowsily	drowsily	rr
.	.	y
"	"	y
It	it	pph1
is	be	vbz
now	now	rt
already	already	rr
too	too	rg
late	late	jj_rr
to	to	to
do	do	vdi
anything	anything	pn1
.	.	y
The	the	at
child	child	nn1
's	's	ge
fate	fate	nn1
was	be	vbdz
decided	decide	vvn
yesterday	yesterday	rt
.	.	y
I	i	ppis1
am	be	vbm
sorry	sorry	jj
to	to	to
say	say	vvi
I	i	ppis1
can	can	vm
not	not	xx
help	help	vvi
in	in	ii_rp@
any	any	dd
